x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
18-25y	26-45y	0.9892769013128916	25462	69358	144721	389990	2020-12-06	USA	1.205187106820891	14866	1.0773424655635615	57858	0.8668250464588195	0.918256666690844	0.9688412045265444	1.0002929764205508	0.8936693352258405	0.9361660568406791
18-25y	46-65y	0.946500174436946	15425	69358	91635	389990	2020-12-06	USA	1.205187106820891	14866	1.0429490729976694	22456	0.8420309969953287	0.8785508830210534	0.9241373158449422	0.9620863626546818	0.8606400230769549	0.8981467368705882
18-25y	6-11y	0.954082512408541	1577	69358	9294	389990	2020-12-06	USA	1.205187106820891	14866	1.5079766088841895	334	0.7032988882210521	0.8855888845980437	0.8934079867315616	0.9855090257188568	0.8301586802880161	0.9140990981837704
18-25y	65-80y	0.8894324573412621	6326	69358	39992	389990	2020-12-06	USA	1.205187106820891	14866	1.3167428951133295	5400	0.7053585600386233	0.8255800599821309	0.8543574881255469	0.9251122482979488	0.7971023423808958	0.8570066204685087
18-25y	81y+	0.673209916109636	1019	69358	8511	389990	2020-12-06	USA	1.205187106820891	14866	5.717640006703193	1062	0.1944898825494247	0.6248801450126422	0.6111481309515907	0.7310200119403872	0.5650623780403308	0.675051344157718
26-45y	0-5y	0.9579678409142102	1107	144721	3114	389990	2020-12-06	USA	1.0773424655635615	57858	1.9304453667919423	48	0.6369916325939732	0.8891952851901125	0.9263475089657234	0.9765781450208786	0.8555975827769542	0.9062943738051366
26-45y	12-17y	0.9260140776374316	8029	144721	23365	389990	2020-12-06	USA	1.0773424655635615	57858	1.2930058086464449	1810	0.7813316614378577	0.8595354840607998	0.9134289912627359	0.9371802860510605	0.8403921683815156	0.8753998589440521
26-45y	18-25y	0.9892769013128916	25462	144721	69358	389990	2020-12-06	USA	1.0773424655635615	57858	1.205187106820891	14866	0.8668250464588195	0.918256666690844	0.9688412045265444	1.0002929764205508	0.8936693352258405	0.9361660568406791
26-45y	26-45y	1.0773424655635615	57858	144721	144721	389990	2020-12-06	USA	1.0773424655635615	57858	1.0773424655635615	57858	1	1	1.0680306117389504	1.0891403073248718	1	1
26-45y	46-65y	0.9741288801848468	33125	144721	91635	389990	2020-12-06	USA	1.0773424655635615	57858	1.0429490729976694	22456	0.9188631492118886	0.9041961227020568	0.9649267841399372	0.98526436274851	0.8895460992457915	0.9193501087169551
26-45y	6-11y	0.9394296405416138	3240	144721	9294	389990	2020-12-06	USA	1.0773424655635615	57858	1.5079766088841895	334	0.7267417394058294	0.8719879430819566	0.918443395085804	0.9608075381168639	0.8542302512418092	0.8920034799367738
26-45y	65-80y	0.9042092501321694	13419	144721	39992	389990	2020-12-06	USA	1.0773424655635615	57858	1.3167428951133295	5400	0.7553692654271257	0.8392960261333189	0.8926878821513713	0.9208725896034587	0.8227756414902421	0.8612373734561942
26-45y	81y+	0.785539613250111	2481	144721	8511	389990	2020-12-06	USA	1.0773424655635615	57858	5.717640006703193	1062	0.23121166727250173	0.7291456879862175	0.7562234696188712	0.8142288678267064	0.6976581906309703	0.76069486334802
46-65y	0-5y	1.011358665538654	740	91635	3114	389990	2020-12-06	USA	1.0429490729976694	22456	1.9304453667919423	48	0.6802721172843886	0.9387531800388176	0.9702118700331185	1.0777126793592835	0.8929467001365412	1.0054269527942479
46-65y	12-17y	1.0420732543938598	5721	91635	23365	389990	2020-12-06	USA	1.0429490729976694	22456	1.2930058086464449	1810	0.8922032378128962	0.9672627671357478	1.0232262774968452	1.0662337318211277	0.9530833483099667	0.9881476139278509
46-65y	18-25y	0.946500174436946	15425	91635	69358	389990	2020-12-06	USA	1.0429490729976694	22456	1.205187106820891	14866	0.8420309969953287	0.8785508830210534	0.9241373158449422	0.9620863626546818	0.8606400230769549	0.8981467368705882
46-65y	26-45y	0.9741288801848468	33125	91635	144721	389990	2020-12-06	USA	1.0429490729976694	22456	1.0773424655635615	57858	0.9188631492118886	0.9041961227020568	0.9649267841399372	0.98526436274851	0.8895460992457915	0.9193501087169551
46-65y	46-65y	1.0429490729976694	22456	91635	91635	389990	2020-12-06	USA	1.0429490729976694	22456	1.0429490729976694	22456	1	0.9680757106813748	1.0251857991698476	1.0564117146655545	0.9508053283278228	0.983778703567638
46-65y	6-11y	1.032151221815943	2254	91635	9294	389990	2020-12-06	USA	1.0429490729976694	22456	1.5079766088841895	334	0.8092366070457282	0.9580530377367248	1.0088356269182257	1.0624566108880393	0.9297269312315928	0.989602962138405
46-65y	65-80y	1.0512063729382533	9878	91635	39992	389990	2020-12-06	USA	1.0429490729976694	22456	1.3167428951133295	5400	0.8909691494858747	0.9757402186762992	1.0332872758718266	1.0626980692260717	0.954312301950649	0.987960298825532
46-65y	81y+	1.0180972646961188	2036	91635	8511	389990	2020-12-06	USA	1.0429490729976694	22456	5.717640006703193	1062	0.3011859625525907	0.945008014850272	0.9804833482452457	1.0520793116398757	0.9085325476521041	0.9826072222712283
6-11y	0-5y	1.3744608609998177	102	9294	3114	389990	2020-12-06	USA	1.5079766088841895	334	1.9304453667919423	48	0.7994718918870005	1.2757882520492982	1.2493914877913275	1.6601724057027383	1.1609581839712662	1.5517670140422388
6-11y	12-17y	1.2319955381037566	686	9294	23365	389990	2020-12-06	USA	1.5079766088841895	334	1.2930058086464449	1810	0.8796881625482622	1.143550521290642	1.1725103910774355	1.3028421836562485	1.0883076458691385	1.209992954200407
6-11y	18-25y	0.954082512408541	1577	9294	69358	389990	2020-12-06	USA	1.5079766088841895	334	1.205187106820891	14866	0.7032988882210521	0.8855888845980437	0.8934079867315616	0.9855090257188568	0.8301586802880161	0.9140990981837704
6-11y	26-45y	0.9394296405416138	3240	9294	144721	389990	2020-12-06	USA	1.5079766088841895	334	1.0773424655635615	57858	0.7267417394058294	0.8719879430819566	0.918443395085804	0.9608075381168639	0.8542302512418092	0.8920034799367738
6-11y	46-65y	1.032151221815943	2254	9294	91635	389990	2020-12-06	USA	1.5079766088841895	334	1.0429490729976694	22456	0.8092366070457282	0.9580530377367248	1.0088356269182257	1.0624566108880393	0.9297269312315928	0.989602962138405
6-11y	6-11y	1.5079766088841895	334	9294	9294	389990	2020-12-06	USA	1.5079766088841895	334	1.5079766088841895	334	1	1.3997188982013824	1.3316989100459622	1.6513139276991622	1.2312482265275	1.5309991354282118
6-11y	65-80y	0.9978337689272306	951	9294	39992	389990	2020-12-06	USA	1.5079766088841895	334	1.3167428951133295	5400	0.706501135787185	0.9261992363823328	0.9307183047825509	1.0546342097449124	0.8596369784731205	0.975711396737575
6-11y	81y+	0.7395396764606732	150	9294	8511	389990	2020-12-06	USA	1.5079766088841895	334	5.717640006703193	1062	0.2046993954440675	0.6864480887920976	0.6428720844487272	0.8823708581378695	0.5958585798280811	0.8234252664311005
65-80y	0-5y	0.9050229361864666	289	39992	3114	389990	2020-12-06	USA	1.3167428951133295	5400	1.9304453667919423	48	0.5574194430325076	0.8400512976280442	0.7971753976331305	1.0306274123342378	0.7386941708872454	0.9600630019305422
65-80y	12-17y	1.0025073503894018	2402	39992	23365	389990	2020-12-06	USA	1.3167428951133295	5400	1.2930058086464449	1810	0.7682788376866511	0.9305373012146018	0.9650558459203014	1.0364388667139817	0.8958625302715151	0.9656424951358265
65-80y	18-25y	0.8894324573412621	6326	39992	69358	389990	2020-12-06	USA	1.3167428951133295	5400	1.205187106820891	14866	0.7053585600386233	0.8255800599821309	0.8543574881255469	0.9251122482979488	0.7971023423808958	0.8570066204685087
65-80y	26-45y	0.9042092501321694	13419	39992	144721	389990	2020-12-06	USA	1.3167428951133295	5400	1.0773424655635615	57858	0.7553692654271257	0.8392960261333189	0.8926878821513713	0.9208725896034587	0.8227756414902421	0.8612373734561942
65-80y	46-65y	1.0512063729382533	9878	39992	91635	389990	2020-12-06	USA	1.3167428951133295	5400	1.0429490729976694	22456	0.8909691494858747	0.9757402186762992	1.0332872758718266	1.0626980692260717	0.954312301950649	0.987960298825532
65-80y	6-11y	0.9978337689272306	951	39992	9294	389990	2020-12-06	USA	1.3167428951133295	5400	1.5079766088841895	334	0.706501135787185	0.9261992363823328	0.9307183047825509	1.0546342097449124	0.8596369784731205	0.975711396737575
65-80y	65-80y	1.3167428951133295	5400	39992	39992	389990	2020-12-06	USA	1.3167428951133295	5400	1.3167428951133295	5400	1	1.222213861610418	1.2417015272973522	1.3605579485981876	1.1568273145938852	1.2681021693730312
65-80y	81y+	1.5204448803049295	1327	39992	8511	389990	2020-12-06	USA	1.3167428951133295	5400	5.717640006703193	1062	0.432289484813884	1.411292071838623	1.4336960156033207	1.637754479153544	1.3359765876355423	1.5124111597562755
81y+	0-5y	0.6180215078495644	42	8511	3114	389990	2020-12-06	USA	5.717640006703193	1062	1.9304453667919423	48	0.1616146990177051	0.5736537151408723	0.40462435315277256	0.7626346753356477	0.3735561980216364	0.713609861951322
81y+	12-17y	0.7726864917678191	394	8511	23365	389990	2020-12-06	USA	5.717640006703193	1062	1.2930058086464449	1810	0.2204323288094346	0.7172152926911909	0.7045305654021676	0.8518946516570837	0.6528429152900683	0.7896937180591392
81y+	18-25y	0.673209916109636	1019	8511	69358	389990	2020-12-06	USA	5.717640006703193	1062	1.205187106820891	14866	0.1944898825494247	0.6248801450126422	0.6111481309515907	0.7310200119403872	0.5650623780403308	0.675051344157718
81y+	26-45y	0.785539613250111	2481	8511	144721	389990	2020-12-06	USA	5.717640006703193	1062	1.0773424655635615	57858	0.23121166727250173	0.7291456879862175	0.7562234696188712	0.8142288678267064	0.6976581906309703	0.76069486334802
81y+	46-65y	1.0180972646961188	2036	8511	91635	389990	2020-12-06	USA	5.717640006703193	1062	1.0429490729976694	22456	0.3011859625525907	0.945008014850272	0.9804833482452457	1.0520793116398757	0.9085325476521041	0.9826072222712283
81y+	6-11y	0.7395396764606732	150	8511	9294	389990	2020-12-06	USA	5.717640006703193	1062	1.5079766088841895	334	0.2046993954440675	0.6864480887920976	0.6428720844487272	0.8823708581378695	0.5958585798280811	0.8234252664311005
81y+	65-80y	1.5204448803049295	1327	8511	39992	389990	2020-12-06	USA	5.717640006703193	1062	1.3167428951133295	5400	0.432289484813884	1.411292071838623	1.4336960156033207	1.637754479153544	1.3359765876355423	1.5124111597562755
81y+	81y+	5.717640006703193	1062	8511	8511	389990	2020-12-06	USA	5.717640006703193	1062	5.717640006703193	1062	1	5.307170365471739	4.842618219836676	7.318980533068969	4.472172223182174	6.7688766821835795
0-5y	0-5y	3.731147176445452	114	1856	1856	112744	2021-01-03	USA	3.731147176445452	114	3.731147176445452	114	1	3.0439239099837767	2.5050380840916984	4.9523851284833285	2.0424756649157736	4.059474373485907
0-5y	12-17y	1.0926652170909203	101	1856	5615	112744	2021-01-03	USA	3.731147176445452	114	2.3100769231379186	646	0.3617363630547244	0.891412110706186	0.8667890100555591	1.3169350605319337	0.7108636611310197	1.074757081312653
0-5y	18-25y	0.8208877317511477	216	1856	15984	112744	2021-01-03	USA	3.731147176445452	114	1.781922504492731	4038	0.29779697310535486	0.6696921016313594	0.6950746493167396	0.946726019077812	0.5681061320800029	0.7636339423360483
0-5y	26-45y	0.9608816333485808	663	1856	41914	112744	2021-01-03	USA	3.731147176445452	114	1.2257688716224635	19100	0.3876933254591265	0.7839011542826418	0.9053153553434927	1.0282801078816632	0.730718239787465	0.8381273413454946
0-5y	46-65y	1.0488760520075704	459	1856	26583	112744	2021-01-03	USA	3.731147176445452	114	1.1959555395426698	7496	0.4257577373428961	0.8556882755712725	0.9726837126573795	1.1058707064272844	0.8013978585849182	0.9053512927027257
0-5y	6-11y	1.772694214162854	86	1856	2947	112744	2021-01-03	USA	3.731147176445452	114	2.2068972386151495	170	0.5970633057801952	1.446189616331555	1.4010904985894739	2.161318695232662	1.1336749518773532	1.7655228604112545
0-5y	65-80y	0.884670001388737	179	1856	12291	112744	2021-01-03	USA	3.731147176445452	114	1.9418974671527052	2602	0.3118854361165861	0.7217266010498062	0.7131453350739803	1.0217766169015126	0.5762643074692806	0.8394303878393565
0-5y	81y+	0.4156169869804925	38	1856	5554	112744	2021-01-03	USA	3.731147176445452	114	6.286517621405006	1720	0.0829768205200225	0.3390663579426435	0.31145570746115026	0.5551015510686294	0.2545743855003232	0.4540641106114468
12-17y	0-5y	1.0926652170909203	101	5615	1856	112744	2021-01-03	USA	2.3100769231379186	646	3.731147176445452	114	0.3617363630547244	0.891412110706186	0.8667890100555591	1.3169350605319337	0.7108636611310197	1.074757081312653
12-17y	12-17y	2.3100769231379186	646	5615	5615	112744	2021-01-03	USA	2.3100769231379186	646	2.3100769231379186	646	1	1.8845942139811669	2.09312827466874	2.6890812004394578	1.706697446614259	2.2037407488480816
12-17y	18-25y	0.9810908972195704	781	5615	15984	112744	2021-01-03	USA	2.3100769231379186	646	1.781922504492731	4038	0.4795166346284862	0.8003881644677187	0.8490964968723975	1.0499034567965095	0.6892552649723114	0.8632906258582909
12-17y	26-45y	0.8828967264565093	1843	5615	41914	112744	2021-01-03	USA	2.3100769231379186	646	1.2257688716224635	19100	0.4993977552781493	0.720279937675266	0.8563040124798198	0.9054555243001083	0.6934138743370264	0.7494685530987626
12-17y	46-65y	0.9993083910743242	1323	5615	26583	112744	2021-01-03	USA	2.3100769231379186	646	1.1959555395426698	7496	0.5700508490502044	0.8152502598239505	0.9583451202378244	1.0357709544581006	0.782280873597657	0.8498576578635604
12-17y	6-11y	1.730602290812366	254	5615	2947	112744	2021-01-03	USA	2.3100769231379186	646	2.2068972386151495	170	0.7662661900818611	1.4118504155858436	1.5656701089742846	1.9067008464029571	1.279636247236998	1.5548269867470315
12-17y	65-80y	0.8494930120302463	520	5615	12291	112744	2021-01-03	USA	2.3100769231379186	646	1.9418974671527052	2602	0.39957578952971223	0.6930287036134573	0.7862411347533957	0.8976724842679538	0.6403242961046838	0.7384537800086691
12-17y	81y+	0.5314411312104166	147	5615	5554	112744	2021-01-03	USA	2.3100769231379186	646	6.286517621405006	1720	0.12363992007690366	0.43355737244900455	0.3817431325277103	0.6686671602857795	0.31272106875459205	0.5496176904113432
18-25y	0-5y	0.8208877317511477	216	15984	1856	112744	2021-01-03	USA	1.781922504492731	4038	3.731147176445452	114	0.29779697310535486	0.6696921016313594	0.6950746493167396	0.946726019077812	0.5681061320800029	0.7636339423360483
18-25y	12-17y	0.9810908972195704	781	15984	5615	112744	2021-01-03	USA	1.781922504492731	4038	2.3100769231379186	646	0.4795166346284862	0.8003881644677187	0.8490964968723975	1.0499034567965095	0.6892552649723114	0.8632906258582909
18-25y	18-25y	1.781922504492731	4038	15984	15984	112744	2021-01-03	USA	1.781922504492731	4038	1.781922504492731	4038	1	1.4537181892489452	1.6830296698229148	1.8518756749030008	1.3879657517811423	1.517911744930799
18-25y	26-45y	0.9903650981825936	5885	15984	41914	112744	2021-01-03	USA	1.781922504492731	4038	1.2257688716224635	19100	0.6585550007207007	0.8079541919446177	0.9690097470169579	1.0262065522448716	0.7794687503166124	0.8427330169882261
18-25y	46-65y	0.8652762367189821	3261	15984	26583	112744	2021-01-03	USA	1.781922504492731	4038	1.1959555395426698	7496	0.5811361136511981	0.7059048869251159	0.8377892080886806	0.8983802868568211	0.6837514754502559	0.7370781191510316
18-25y	6-11y	0.96217461523281	402	15984	2947	112744	2021-01-03	USA	1.781922504492731	4038	2.2068972386151495	170	0.4824357465113897	0.7849559876318668	0.7640279760843219	1.065024638454549	0.6249282887796542	0.8766509557242899
18-25y	65-80y	0.6238070763384	1087	15984	12291	112744	2021-01-03	USA	1.781922504492731	4038	1.9418974671527052	2602	0.33503610866706846	0.5089108483499917	0.5899461569366243	0.6652433854300026	0.4831078341070538	0.5435504332578563
18-25y	81y+	0.39877851609261405	314	15984	5554	112744	2021-01-03	USA	1.781922504492731	4038	6.286517621405006	1720	0.09884897449077712	0.325329289497113	0.3454168432305101	0.45269960745771753	0.2827883921261709	0.36879441870122043
26-45y	0-5y	0.9608816333485808	663	41914	1856	112744	2021-01-03	USA	1.2257688716224635	19100	3.731147176445452	114	0.3876933254591265	0.7839011542826418	0.9053153553434927	1.0282801078816632	0.730718239787465	0.8381273413454946
26-45y	12-17y	0.8828967264565093	1843	41914	5615	112744	2021-01-03	USA	1.2257688716224635	19100	2.3100769231379186	646	0.4993977552781493	0.720279937675266	0.8563040124798198	0.9054555243001083	0.6934138743370264	0.7494685530987626
26-45y	18-25y	0.9903650981825936	5885	41914	15984	112744	2021-01-03	USA	1.2257688716224635	19100	1.781922504492731	4038	0.6585550007207007	0.8079541919446177	0.9690097470169579	1.0262065522448716	0.7794687503166124	0.8427330169882261
26-45y	26-45y	1.2257688716224635	19100	41914	41914	112744	2021-01-03	USA	1.2257688716224635	19100	1.2257688716224635	19100	1	1	1.2062771256232856	1.2526331291180375	1	1
26-45y	46-65y	0.910087652658496	8994	41914	26583	112744	2021-01-03	USA	1.2257688716224635	19100	1.1959555395426698	7496	0.7516029887320144	0.7424626891151813	0.8805699862576974	0.9355162641811663	0.7087029824562017	0.7707207934864254
26-45y	6-11y	0.96569473884663	1058	41914	2947	112744	2021-01-03	USA	1.2257688716224635	19100	2.2068972386151495	170	0.5626499681786898	0.7878277554629104	0.9205348014534277	0.9890970639978027	0.7430165214576299	0.8135319842988107
26-45y	65-80y	0.7397139561743574	3380	41914	12291	112744	2021-01-03	USA	1.2257688716224635	19100	1.9418974671527052	2602	0.4670403237358517	0.6034693597621306	0.7233909292867176	0.7644965535029409	0.5802783995635677	0.6310500790717968
26-45y	81y+	0.4799567598925791	991	41914	5554	112744	2021-01-03	USA	1.2257688716224635	19100	6.286517621405006	1720	0.12777914163365603	0.3915556766075273	0.43261275578272185	0.5275848137344701	0.3502433189719734	0.43203611086417715
46-65y	0-5y	1.0488760520075704	459	26583	1856	112744	2021-01-03	USA	1.1959555395426698	7496	3.731147176445452	114	0.4257577373428961	0.8556882755712725	0.9726837126573795	1.1058707064272844	0.8013978585849182	0.9053512927027257
46-65y	12-17y	0.9993083910743242	1323	26583	5615	112744	2021-01-03	USA	1.1959555395426698	7496	2.3100769231379186	646	0.5700508490502044	0.8152502598239505	0.9583451202378244	1.0357709544581006	0.782280873597657	0.8498576578635604
