x	y	RR	N_pairs	N_x	N_y	N_total	academic_year	state	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
School Aged	Seniors	0.05555555555555555	0	2	9	90	2022-2023	Oklahoma	NA	0	2.234567901234568	2	NA	0.055026538997337275
Seniors	Adult	0.8874824191279888	7	9	79	90	2022-2023	Oklahoma	2.234567901234568	2	1.0096138439352669	70	0.547122503509142	0.879031547020755
Seniors	School Aged	0.05555555555555555	0	9	2	90	2022-2023	Oklahoma	2.234567901234568	2	NA	0	NA	0.055026538997337275
Seniors	Seniors	2.234567901234568	2	9	9	90	2022-2023	Oklahoma	2.234567901234568	2	2.234567901234568	2	1	2.213289679670677
Adult	Adult	1.0274661969010561	436	587	587	812	2022-2023	Rhode Island	1.0274661969010561	436	1.0274661969010561	436	1	1
Adult	Pre-School	0.6920783645655877	2	587	4	812	2022-2023	Rhode Island	1.0274661969010561	436	NA	0	NA	0.6735777455773896
Adult	School Aged	0.9704035190317577	47	587	67	812	2022-2023	Rhode Island	1.0274661969010561	436	1.0855424370683895	6	0.9185040736996722	0.9444627199985699
Adult	Seniors	0.9162260226996173	102	587	154	812	2022-2023	Rhode Island	1.0274661969010561	436	1.3695817169843143	40	0.764462001274316	0.8917334949442126
Pre-School	Adult	0.6920783645655877	2	4	587	812	2022-2023	Rhode Island	NA	0	1.0274661969010561	436	NA	0.6735777455773896
Pre-School	Pre-School	0.0625	0	4	4	812	2022-2023	Rhode Island	NA	0	NA	0	NA	0.06082925179291196
Pre-School	School Aged	6.063432835820896	2	4	67	812	2022-2023	Rhode Island	NA	0	1.0855424370683895	6	NA	5.901345323192952
Pre-School	Seniors	0.0016233766233766235	0	4	154	812	2022-2023	Rhode Island	NA	0	1.3695817169843143	40	NA	0.0015799805660496613
School Aged	Adult	0.9704035190317577	47	67	587	812	2022-2023	Rhode Island	1.0855424370683895	6	1.0274661969010561	436	0.9185040736996722	0.9444627199985699
School Aged	Pre-School	6.063432835820896	2	67	4	812	2022-2023	Rhode Island	1.0855424370683895	6	NA	0	NA	5.901345323192952
School Aged	School Aged	1.0855424370683895	6	67	67	812	2022-2023	Rhode Island	1.0855424370683895	6	1.0855424370683895	6	1	1.0565237477811895
School Aged	Seniors	0.9444659817794147	12	67	154	812	2022-2023	Rhode Island	1.0855424370683895	6	1.3695817169843143	40	0.7693834792186562	0.919218544247997
Seniors	Adult	0.9162260226996173	102	154	587	812	2022-2023	Rhode Island	1.3695817169843143	40	1.0274661969010561	436	0.764462001274316	0.8917334949442126
Seniors	Pre-School	0.0016233766233766235	0	154	4	812	2022-2023	Rhode Island	1.3695817169843143	40	NA	0	NA	0.0015799805660496613
Seniors	School Aged	0.9444659817794147	12	154	67	812	2022-2023	Rhode Island	1.3695817169843143	40	1.0855424370683895	6	0.7693834792186562	0.919218544247997
Seniors	Seniors	1.3695817169843143	40	154	154	812	2022-2023	Rhode Island	1.3695817169843143	40	1.3695817169843143	40	1	1.3329700978145207
Adult	Adult	1.06872709999825	2234	2662	2662	3390	2022-2023	Georgia	1.06872709999825	2234	1.06872709999825	2234	1	1
Adult	Pre-School	0.8614818579573077	23	2662	34	3390	2022-2023	Georgia	1.06872709999825	2234	NA	0	NA	0.8060821681781235
Adult	School Aged	0.9706414579172088	125	2662	164	3390	2022-2023	Georgia	1.06872709999825	2234	2.5208581201665674	20	0.54080981416156	0.9082219941075679
Adult	Seniors	0.6727818493684703	280	2662	530	3390	2022-2023	Georgia	1.06872709999825	2234	2.703314346742613	224	0.35672028468816025	0.629516973387848
Pre-School	Adult	0.8614818579573077	23	34	2662	3390	2022-2023	Georgia	NA	0	1.06872709999825	2234	NA	0.8060821681781235
Pre-School	Pre-School	8.650519031141869e-4	0	34	34	3390	2022-2023	Georgia	NA	0	NA	0	NA	8.094226328831778e-4
Pre-School	School Aged	1.2161047345767575	2	34	164	3390	2022-2023	Georgia	NA	0	2.5208581201665674	20	NA	1.1379001567179767
Pre-School	Seniors	1.6931742508324084	9	34	530	3390	2022-2023	Georgia	NA	0	2.703314346742613	224	NA	1.5842905554048181
School Aged	Adult	0.9706414579172088	125	164	2662	3390	2022-2023	Georgia	2.5208581201665674	20	1.06872709999825	2234	0.54080981416156	0.9082219941075679
School Aged	Pre-School	1.2161047345767575	2	164	34	3390	2022-2023	Georgia	2.5208581201665674	20	NA	0	NA	1.1379001567179767
School Aged	School Aged	2.5208581201665674	20	164	164	3390	2022-2023	Georgia	2.5208581201665674	20	2.5208581201665674	20	1	2.3587481969631865
School Aged	Seniors	0.6630349746893696	17	164	530	3390	2022-2023	Georgia	2.5208581201665674	20	2.703314346742613	224	0.2538334937788324	0.6203968952321459
Seniors	Adult	0.6727818493684703	280	530	2662	3390	2022-2023	Georgia	2.703314346742613	224	1.06872709999825	2234	0.35672028468816025	0.629516973387848
Seniors	Pre-School	1.6931742508324084	9	530	34	3390	2022-2023	Georgia	2.703314346742613	224	NA	0	NA	1.5842905554048181
Seniors	School Aged	0.6630349746893696	17	530	164	3390	2022-2023	Georgia	2.703314346742613	224	2.5208581201665674	20	0.2538334937788324	0.6203968952321459
Seniors	Seniors	2.703314346742613	224	530	530	3390	2022-2023	Georgia	2.703314346742613	224	2.703314346742613	224	1	2.5294711313552725
Adult	Adult	1.0781066169012943	258	314	314	412	2022-2023	Massachusetts	1.0781066169012943	258	1.0781066169012943	258	1	1
Adult	Pre-School	1.0503184713375797	4	314	5	412	2022-2023	Massachusetts	1.0781066169012943	258	NA	0	NA	0.9742250486843467
Adult	School Aged	0.7196424902403945	17	314	31	412	2022-2023	Massachusetts	1.0781066169012943	258	4.288241415192508	10	0.2682056720646982	0.6675058653371396
Adult	Seniors	0.7407540579412369	35	314	62	412	2022-2023	Massachusetts	1.0781066169012943	258	2.5725806451612905	24	0.4058162229556315	0.6870879431853598
Pre-School	Adult	1.0503184713375797	4	5	314	412	2022-2023	Massachusetts	NA	0	1.0781066169012943	258	NA	0.9742250486843467
Pre-School	Pre-School	0.04	0	5	5	412	2022-2023	Massachusetts	NA	0	NA	0	NA	0.037102081902593675
Pre-School	School Aged	2.664516129032258	1	5	31	412	2022-2023	Massachusetts	NA	0	4.288241415192508	10	NA	2.4714773912534174
Pre-School	Seniors	0.0032258064516129032	0	5	62	412	2022-2023	Massachusetts	NA	0	2.5725806451612905	24	NA	0.002992103379241425
School Aged	Adult	0.7196424902403945	17	31	314	412	2022-2023	Massachusetts	4.288241415192508	10	1.0781066169012943	258	0.2682056720646982	0.6675058653371396
School Aged	Pre-School	2.664516129032258	1	31	5	412	2022-2023	Massachusetts	4.288241415192508	10	NA	0	NA	2.4714773912534174
School Aged	School Aged	4.288241415192508	10	31	31	412	2022-2023	Massachusetts	4.288241415192508	10	4.288241415192508	10	1	3.977567105114166
School Aged	Seniors	0.6436004162330905	3	31	62	412	2022-2023	Massachusetts	4.288241415192508	10	2.5725806451612905	24	0.18761612254957719	0.5969728838905876
Seniors	Adult	0.7407540579412369	35	62	314	412	2022-2023	Massachusetts	2.5725806451612905	24	1.0781066169012943	258	0.4058162229556315	0.6870879431853598
Seniors	Pre-School	0.0032258064516129032	0	62	5	412	2022-2023	Massachusetts	2.5725806451612905	24	NA	0	NA	0.002992103379241425
Seniors	School Aged	0.6436004162330905	3	62	31	412	2022-2023	Massachusetts	2.5725806451612905	24	4.288241415192508	10	0.18761612254957719	0.5969728838905876
Seniors	Seniors	2.5725806451612905	24	62	62	412	2022-2023	Massachusetts	2.5725806451612905	24	2.5725806451612905	24	1	2.3862024449450367
Adult	Adult	1.1302350895077198	776	1191	1191	2066	2022-2023	Delaware	1.1302350895077198	776	1.1302350895077198	776	1	1
Adult	Pre-School	1.027552717568601	93	1191	157	2066	2022-2023	Delaware	1.1302350895077198	776	1.3411091727859141	16	0.8315739197054949	0.909149545176621
Adult	School Aged	0.8673417296389588	125	1191	250	2066	2022-2023	Delaware	1.1302350895077198	776	2.380048	72	0.4941719556644615	0.7673994000812118
Adult	Seniors	0.7301969184840721	197	1191	468	2066	2022-2023	Delaware	1.1302350895077198	776	2.094076448243115	222	0.45293198869575213	0.6460575549836393
Pre-School	Adult	1.027552717568601	93	157	1191	2066	2022-2023	Delaware	1.3411091727859141	16	1.1302350895077198	776	0.8315739197054949	0.909149545176621
Pre-School	Pre-School	1.3411091727859141	16	157	157	2066	2022-2023	Delaware	1.3411091727859141	16	1.3411091727859141	16	1	1.1865754171285212
Pre-School	School Aged	1.3685859872611466	26	157	250	2066	2022-2023	Delaware	1.3411091727859141	16	2.380048	72	0.7355701055951522	1.210886124458622
Pre-School	Seniors	0.6186101584190756	22	157	468	2066	2022-2023	Delaware	1.3411091727859141	16	2.094076448243115	222	0.36016112470438644	0.5473287497103941
School Aged	Adult	0.8673417296389588	125	250	1191	2066	2022-2023	Delaware	2.380048	72	1.1302350895077198	776	0.4941719556644615	0.7673994000812118
School Aged	Pre-School	1.3685859872611466	26	250	157	2066	2022-2023	Delaware	2.380048	72	1.3411091727859141	16	0.7355701055951522	1.210886124458622
School Aged	School Aged	2.380048	72	250	250	2066	2022-2023	Delaware	2.380048	72	2.380048	72	1	2.1057990696755335
School Aged	Seniors	0.4767777777777778	27	250	468	2066	2022-2023	Delaware	2.380048	72	2.094076448243115	222	0.2131267394517814	0.4218394758788112
Seniors	Adult	0.7301969184840721	197	468	1191	2066	2022-2023	Delaware	2.094076448243115	222	1.1302350895077198	776	0.45293198869575213	0.6460575549836393
Seniors	Pre-School	0.6186101584190756	22	468	157	2066	2022-2023	Delaware	2.094076448243115	222	1.3411091727859141	16	0.36016112470438644	0.5473287497103941
Seniors	School Aged	0.4767777777777778	27	468	250	2066	2022-2023	Delaware	2.094076448243115	222	2.380048	72	0.2131267394517814	0.4218394758788112
Seniors	Seniors	2.094076448243115	222	468	468	2066	2022-2023	Delaware	2.094076448243115	222	2.094076448243115	222	1	1.852779539126857
Adult	Adult	1.1107266435986158	16	17	17	20	2022-2023	Maine	1.1107266435986158	16	1.1107266435986158	16	1	1
Adult	School Aged	1.2352941176470589	1	17	1	20	2022-2023	Maine	1.1107266435986158	16	NA	0	NA	1.1121495327102806
Adult	Seniors	0.029411764705882353	0	17	2	20	2022-2023	Maine	1.1107266435986158	16	10.25	2	0.005177796390771339	0.026479750778816202
School Aged	Adult	1.2352941176470589	1	1	17	20	2022-2023	Maine	NA	0	1.1107266435986158	16	NA	1.1121495327102806
School Aged	School Aged	1	0	1	1	20	2022-2023	Maine	NA	0	NA	0	NA	0.9003115264797509
School Aged	Seniors	0.5	0	1	2	20	2022-2023	Maine	NA	0	10.25	2	NA	0.45015576323987544
Seniors	Adult	0.029411764705882353	0	2	17	20	2022-2023	Maine	10.25	2	1.1107266435986158	16	0.005177796390771339	0.026479750778816202
Seniors	School Aged	0.5	0	2	1	20	2022-2023	Maine	10.25	2	NA	0	NA	0.45015576323987544
Seniors	Seniors	10.25	2	2	2	20	2022-2023	Maine	10.25	2	10.25	2	1	9.228193146417446
Adult	Adult	1.0214897440633632	74344	89007	89007	108852	2022-2023	California	1.0214897440633632	74344	1.0214897440633632	74344	1	1
Adult	Pre-School	0.9070961622409786	896	89007	1208	108852	2022-2023	California	1.0214897440633632	74344	6.5642522531906495	88	0.23915818981698592	0.8880129903533434
Adult	School Aged	0.955482475287482	3983	89007	5098	108852	2022-2023	California	1.0214897440633632	74344	2.2951829893214226	548	0.5761692829502518	0.9353813690646444
Adult	Seniors	0.8837758011736344	9784	89007	13539	108852	2022-2023	California	1.0214897440633632	74344	1.851566645211113	3118	0.6152164673640892	0.8651832348879791
Pre-School	Adult	0.9070961622409786	896	1208	89007	108852	2022-2023	California	6.5642522531906495	88	1.0214897440633632	74344	0.23915818981698592	0.8880129903533434
Pre-School	Pre-School	6.5642522531906495	88	1208	1208	108852	2022-2023	California	6.5642522531906495	88	6.5642522531906495	88	1	6.426155809532501
Pre-School	School Aged	1.361007205786453	77	1208	5098	108852	2022-2023	California	6.5642522531906495	88	2.2951829893214226	548	0.30724468739398847	1.3323748120784162
Pre-School	Seniors	0.9783635232825064	147	1208	13539	108852	2022-2023	California	6.5642522531906495	88	1.851566645211113	3118	0.2325058405114459	0.9577810535724951
School Aged	Adult	0.955482475287482	3983	5098	89007	108852	2022-2023	California	2.2951829893214226	548	1.0214897440633632	74344	0.5761692829502518	0.9353813690646444
School Aged	Pre-School	1.361007205786453	77	5098	1208	108852	2022-2023	California	2.2951829893214226	548	6.5642522531906495	88	0.30724468739398847	1.3323748120784162
School Aged	School Aged	2.2951829893214226	548	5098	5098	108852	2022-2023	California	2.2951829893214226	548	2.2951829893214226	548	1	2.2468977321215786
School Aged	Seniors	0.7727625764500972	490	5098	13539	108852	2022-2023	California	2.2951829893214226	548	1.851566645211113	3118	0.3727076117713149	0.7565054675694938
Seniors	Adult	0.8837758011736344	9784	13539	89007	108852	2022-2023	California	1.851566645211113	3118	1.0214897440633632	74344	0.6152164673640892	0.8651832348879791
Seniors	Pre-School	0.9783635232825064	147	13539	1208	108852	2022-2023	California	1.851566645211113	3118	6.5642522531906495	88	0.2325058405114459	0.9577810535724951
Seniors	School Aged	0.7727625764500972	490	13539	5098	108852	2022-2023	California	1.851566645211113	3118	2.2951829893214226	548	0.3727076117713149	0.7565054675694938
Seniors	Seniors	1.851566645211113	3118	13539	13539	108852	2022-2023	California	1.851566645211113	3118	1.851566645211113	3118	1	1.8126140335445795
Adult	Adult	1.040746909877779	10776	15015	15015	21774	2022-2023	North Carolina	1.040746909877779	10776	1.040746909877779	10776	1	1
Adult	Pre-School	1.0370019344378318	251	15015	351	21774	2022-2023	North Carolina	1.040746909877779	10776	1.4138927443770748	8	0.8449321126547438	0.9964016463518618
Adult	School Aged	0.9448678348078747	978	15015	1501	21774	2022-2023	North Carolina	1.040746909877779	10776	2.2614801324988316	234	0.5722609758097396	0.9078747444168113
Adult	Seniors	0.8895355849910568	3010	15015	4907	21774	2022-2023	North Carolina	1.040746909877779	10776	1.4360071862835826	1588	0.7183075512984662	0.8547088408799792
Pre-School	Adult	1.0370019344378318	251	351	15015	21774	2022-2023	North Carolina	1.4138927443770748	8	1.040746909877779	10776	0.8449321126547438	0.9964016463518618
Pre-School	Pre-School	1.4138927443770748	8	351	351	21774	2022-2023	North Carolina	1.4138927443770748	8	1.4138927443770748	8	1	1.358536576911976
Pre-School	School Aged	1.487830525138986	36	351	1501	21774	2022-2023	North Carolina	1.4138927443770748	8	2.2614801324988316	234	0.8096215404428041	1.4295795750320417
Pre-School	Seniors	0.7079513712894597	56	351	4907	21774	2022-2023	North Carolina	1.4138927443770748	8	1.4360071862835826	1588	0.49682542441084515	0.6802339402310582
School Aged	Adult	0.9448678348078747	978	1501	15015	21774	2022-2023	North Carolina	2.2614801324988316	234	1.040746909877779	10776	0.5722609758097396	0.9078747444168113
School Aged	Pre-School	1.487830525138986	36	1501	351	21774	2022-2023	North Carolina	2.2614801324988316	234	1.4138927443770748	8	0.8096215404428041	1.4295795750320417
School Aged	School Aged	2.2614801324988316	234	1501	1501	21774	2022-2023	North Carolina	2.2614801324988316	234	2.2614801324988316	234	1	2.1729395600746106
School Aged	Seniors	0.7479319201233551	253	1501	4907	21774	2022-2023	North Carolina	2.2614801324988316	234	1.4360071862835826	1588	0.40456226385092764	0.7186491864877975
Seniors	Adult	0.8895355849910568	3010	4907	15015	21774	2022-2023	North Carolina	1.4360071862835826	1588	1.040746909877779	10776	0.7183075512984662	0.8547088408799792
Seniors	Pre-School	0.7079513712894597	56	4907	351	21774	2022-2023	North Carolina	1.4360071862835826	1588	1.4138927443770748	8	0.49682542441084515	0.6802339402310582
Seniors	School Aged	0.7479319201233551	253	4907	1501	21774	2022-2023	North Carolina	1.4360071862835826	1588	2.2614801324988316	234	0.40456226385092764	0.7186491864877975
Seniors	Seniors	1.4360071862835826	1588	4907	4907	21774	2022-2023	North Carolina	1.4360071862835826	1588	1.4360071862835826	1588	1	1.37978520296757
Adult	Adult	1.0436127636560304	180	215	215	268	2022-2023	Hawaii	1.0436127636560304	180	1.0436127636560304	180	1	1
Adult	School Aged	1.2469344608879493	11	215	11	268	2022-2023	Hawaii	1.0436127636560304	180	NA	0	NA	1.1948248472159668
Adult	Seniors	0.7124031007751938	24	215	42	268	2022-2023	Hawaii	1.0436127636560304	180	2.7352607709750565	18	0.37704521955892456	0.6826316480448856
School Aged	Adult	1.2469344608879493	11	11	215	268	2022-2023	Hawaii	NA	0	1.0436127636560304	180	NA	1.1948248472159668
School Aged	School Aged	0.008264462809917356	0	11	11	268	2022-2023	Hawaii	NA	0	NA	0	NA	0.007919089434058783
School Aged	Seniors	0.0021645021645021645	0	11	42	268	2022-2023	Hawaii	NA	0	2.7352607709750565	18	NA	0.002074047232729681
Seniors	Adult	0.7124031007751938	24	42	215	268	2022-2023	Hawaii	2.7352607709750565	18	1.0436127636560304	180	0.37704521955892456	0.6826316480448856
Seniors	School Aged	0.0021645021645021645	0	42	11	268	2022-2023	Hawaii	2.7352607709750565	18	NA	0	NA	0.002074047232729681
Seniors	Seniors	2.7352607709750565	18	42	42	268	2022-2023	Hawaii	2.7352607709750565	18	2.7352607709750565	18	1	2.6209537351697096
Adult	Adult	1.0622967743228282	4694	6223	6223	8764	2022-2023	Virginia	1.0622967743228282	4694	1.0622967743228282	4694	1	1
Adult	Pre-School	0.9287334256963053	122	6223	185	8764	2022-2023	Virginia	1.0622967743228282	4694	3.0728707085463842	12	0.4491878162341796	0.8742692702689753
Adult	School Aged	0.9018404728457284	422	6223	659	8764	2022-2023	Virginia	1.0622967743228282	4694	2.0180505248905662	100	0.5855446709376081	0.848953413626447
Adult	Seniors	0.817442110080545	985	6223	1697	8764	2022-2023	Virginia	1.0622967743228282	4694	1.7468300849118814	574	0.5819901706420199	0.769504464137747
Pre-School	Adult	0.9287334256963053	122	185	6223	8764	2022-2023	Virginia	3.0728707085463842	12	1.0622967743228282	4694	0.4491878162341796	0.8742692702689753
Pre-School	Pre-School	3.0728707085463842	12	185	185	8764	2022-2023	Virginia	3.0728707085463842	12	3.0728707085463842	12	1	2.8926668919852614
Pre-School	School Aged	1.7971619571012591	25	185	659	8764	2022-2023	Virginia	3.0728707085463842	12	2.0180505248905662	100	0.7060262277473779	1.6917701348070817
Pre-School	Seniors	0.7258118460239851	26	185	1697	8764	2022-2023	Virginia	3.0728707085463842	12	1.7468300849118814	574	0.30118543748986354	0.6832477171802213
School Aged	Adult	0.9018404728457284	422	659	6223	8764	2022-2023	Virginia	2.0180505248905662	100	1.0622967743228282	4694	0.5855446709376081	0.848953413626447
School Aged	Pre-School	1.7971619571012591	25	659	185	8764	2022-2023	Virginia	2.0180505248905662	100	3.0728707085463842	12	0.7060262277473779	1.6917701348070817
School Aged	School Aged	2.0180505248905662	100	659	659	8764	2022-2023	Virginia	2.0180505248905662	100	2.0180505248905662	100	1	1.899705029394439
