x	y	RR	N_pairs	N_x	N_y	N_total	date	trajectory_type	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
Seniors	Adult	0.6178773179258542	1454	2781	19743	23332	2020-11-11	Other	0.5804263567822954	0.5738355090973913	0.6560079656949372	0.5344876012375537	0.6227417266364335
Seniors	Pre-School	0.3647785959591222	3	2781	69	23332	2020-11-11	Other	0.34266852875496173	0.09024415480644961	0.6526680246509124	0.08393931528383997	0.6102196081870647
Seniors	School Aged	0.6130567026687472	54	2781	739	23332	2020-11-11	Other	0.5758979300704614	0.4606107493696837	0.823814708555515	0.43241416051437287	0.7741116455414643
Seniors	Seniors	3.8313667472592634	1270	2781	2781	23332	2020-11-11	Other	3.5991388226932592	3.334619069576748	4.118857544548914	3.120641374647237	3.8977379945562527
Adult	Adult	1.0045661340247563	185572	238874	238874	308890	2020-11-18	Persistent High	1	1.0020706543390085	1.0059363296412702	1	1
Adult	Pre-School	1.022487574787473	801	238874	1013	308890	2020-11-18	Persistent High	1.0178399810183878	0.9627606206723521	1.048679350885629	0.9589454916538909	1.0438474790644694
Adult	School Aged	0.9980985580926417	21680	238874	28088	308890	2020-11-18	Persistent High	0.9935618216530927	0.9941048343514458	1.007357616766942	0.9891204352172608	1.0041820496368357
Adult	Seniors	0.974090116210431	30821	238874	40915	308890	2020-11-18	Persistent High	0.9696625072435756	0.9646085040663412	0.9838278289836271	0.958883424174754	0.9816301623486091
Pre-School	Adult	1.022487574787473	801	1013	238874	308890	2020-11-18	Persistent High	1.0178399810183878	0.9627606206723521	1.048679350885629	0.9589454916538909	1.0438474790644694
Pre-School	Pre-School	1.2040521590498252	4	1013	1013	308890	2020-11-18	Persistent High	1.1985792853934223	1.7089538810050157e-6	6.774978507559844	1.700891303777333e-6	6.751270027615018
Pre-School	School Aged	1.1398898835221865	105	1013	28088	308890	2020-11-18	Persistent High	1.1347086517392944	1.0213867196457318	1.5039597499764927	1.0160661418817496	1.4986711497513563
Pre-School	Seniors	0.7676249571891935	103	1013	40915	308890	2020-11-18	Persistent High	0.7641358106645832	0.6253151822940677	0.9387829878466005	0.6228638607138691	0.9352451855707637
School Aged	Adult	0.9980985580926417	21680	28088	238874	308890	2020-11-18	Persistent High	0.9935618216530927	0.9941048343514458	1.007357616766942	0.9891204352172608	1.0041820496368357
School Aged	Pre-School	1.1398898835221865	105	28088	1013	308890	2020-11-18	Persistent High	1.1347086517392944	1.0213867196457318	1.5039597499764927	1.0160661418817496	1.4986711497513563
School Aged	School Aged	1.072785214051602	2740	28088	28088	308890	2020-11-18	Persistent High	1.0679089984384889	1.0188351688674846	1.1079662226737303	1.0166856225376781	1.1032269452573167
School Aged	Seniors	0.9576709185457287	3563	28088	40915	308890	2020-11-18	Persistent High	0.9533179410586502	0.9213154179601482	0.9857671334499954	0.9170214856990213	0.9801411821761816
Seniors	Adult	0.974090116210431	30821	40915	238874	308890	2020-11-18	Persistent High	0.9696625072435756	0.9646085040663412	0.9838278289836271	0.958883424174754	0.9816301623486091
Seniors	Pre-School	0.7676249571891935	103	40915	1013	308890	2020-11-18	Persistent High	0.7641358106645832	0.6253151822940677	0.9387829878466005	0.6228638607138691	0.9352451855707637
Seniors	School Aged	0.9576709185457287	3563	40915	28088	308890	2020-11-18	Persistent High	0.9533179410586502	0.9213154179601482	0.9857671334499954	0.9170214856990213	0.9801411821761816
Seniors	Seniors	1.1860817019764898	6428	40915	40915	308890	2020-11-18	Persistent High	1.1806905108621353	1.1400162711531974	1.2439479807045677	1.1371679986226315	1.2374028336780842
Adult	Adult	1.2335528232620476	98	131	131	216	2020-11-18	Rising In-Person	1	1.1186791347873064	1.4091296774439486	1	1
Adult	Pre-School	0.007633587786259542	0	131	1	216	2020-11-18	Rising In-Person	0.0061882942037885585	0.010029804000808244	0.015585649798051793	0.00806252925675853	0.011782140714373397
Adult	School Aged	1.3206106870229009	4	131	5	216	2020-11-18	Rising In-Person	1.0705748972554208	0.8548227053845033	1.7923028883684622	0.6433878278867489	1.424802083785117
Adult	Seniors	0.6053724997584308	29	131	79	216	2020-11-18	Rising In-Person	0.49075523021183953	0.5152054319862539	0.7346884531590413	0.37267623643377984	0.6388931250900185
Pre-School	Adult	0.007633587786259542	0	1	131	216	2020-11-18	Rising In-Person	0.0061882942037885585	0.010029804000808244	0.015585649798051793	0.00806252925675853	0.011782140714373397
Pre-School	Pre-School	1	0	1	1	216	2020-11-18	Rising In-Person	0.8106665406963012	1	1	0.7095936624837071	0.8681366735409253
Pre-School	School Aged	43.4	1	1	5	216	2020-11-18	Rising In-Person	35.18292786621947	24.759999999999998	69.1	20.55447474159025	52.88216676204591
Pre-School	Seniors	0.012658227848101266	0	1	79	216	2020-11-18	Rising In-Person	0.010261601780965838	0.01583921370967742	0.03097222222222222	0.011691248571488573	0.026779477716426733
School Aged	Adult	1.3206106870229009	4	5	131	216	2020-11-18	Rising In-Person	1.0705748972554208	0.8548227053845033	1.7923028883684622	0.6433878278867489	1.424802083785117
School Aged	Pre-School	43.4	1	5	1	216	2020-11-18	Rising In-Person	35.18292786621947	24.759999999999998	69.1	20.55447474159025	52.88216676204591
School Aged	School Aged	0.04	0	5	5	216	2020-11-18	Rising In-Person	0.03242666162785205	0.04	0.25	0.032602615932328056	0.20945049960202416
School Aged	Seniors	0.002531645569620253	0	5	79	216	2020-11-18	Rising In-Person	0.0020523203561931677	0.003828571428571429	0.012532299741602065	0.003027824052614885	0.009968406165274016
Seniors	Adult	0.6053724997584308	29	79	131	216	2020-11-18	Rising In-Person	0.49075523021183953	0.5152054319862539	0.7346884531590413	0.37267623643377984	0.6388931250900185
Seniors	Pre-School	0.012658227848101266	0	79	1	216	2020-11-18	Rising In-Person	0.010261601780965838	0.01583921370967742	0.03097222222222222	0.011691248571488573	0.026779477716426733
Seniors	School Aged	0.002531645569620253	0	79	5	216	2020-11-18	Rising In-Person	0.0020523203561931677	0.003828571428571429	0.012532299741602065	0.003027824052614885	0.009968406165274016
Seniors	Seniors	1.7306521390802756	50	79	79	216	2020-11-18	Rising In-Person	1.402981782736861	1.5123884804587198	2.0647777777777776	1.1581622197344663	1.7814755586493107
Adult	Adult	1.085826302986388	222	278	278	378	2020-11-18	Persistent Low	1	1.0322923920215041	1.123469174016667	1	1
Adult	Pre-School	1.360431654676259	5	278	5	378	2020-11-18	Persistent Low	1.2528998891762098	1.280315125161345	1.4550406050258295	1.2053289445193565	1.3251835834061794
Adult	School Aged	0.7011578237410072	33	278	64	378	2020-11-18	Persistent Low	0.645736635604228	0.6172357024662865	0.8478535003576047	0.5547096436694547	0.820265876277311
Adult	Seniors	0.7896263634253887	18	278	31	378	2020-11-18	Persistent Low	0.7272124107268818	0.6658222819092385	0.995973933541572	0.5998011242044688	0.9425346853996117
Pre-School	Adult	1.360431654676259	5	5	278	378	2020-11-18	Persistent Low	1.2528998891762098	1.280315125161345	1.4550406050258295	1.2053289445193565	1.3251835834061794
Pre-School	Pre-School	0.04	0	5	5	378	2020-11-18	Persistent Low	0.03683830451517571	0.04	0.25	0.036652817603964716	0.2284030668188447
Pre-School	School Aged	0.003125	0	5	64	378	2020-11-18	Persistent Low	0.002877992540248102	0.004875000000000001	0.012845394736842104	0.004467875165256927	0.011686359222185257
Pre-School	Seniors	0.0064516129032258064	0	5	31	378	2020-11-18	Persistent Low	0.005941662018576727	0.008693181818181819	0.023809523809523808	0.007969105079949083	0.02236350772232292
School Aged	Adult	0.7011578237410072	33	64	278	378	2020-11-18	Persistent Low	0.645736635604228	0.6172357024662865	0.8478535003576047	0.5547096436694547	0.820265876277311
School Aged	Pre-School	0.003125	0	64	5	378	2020-11-18	Persistent Low	0.002877992540248102	0.004875000000000001	0.012845394736842104	0.004467875165256927	0.011686359222185257
School Aged	School Aged	2.030517578125	22	64	64	378	2020-11-18	Persistent Low	1.8700206216596458	1.7173259836677408	2.668390529553238	1.5550370704006369	2.5023449406287273
School Aged	Seniors	1.7152217741935485	9	64	31	378	2020-11-18	Persistent Low	1.579646550720047	0.8165800472969258	2.1687572590011612	0.7730747342559382	1.9700249809873074
Seniors	Adult	0.7896263634253887	18	31	278	378	2020-11-18	Persistent Low	0.7272124107268818	0.6658222819092385	0.995973933541572	0.5998011242044688	0.9425346853996117
Seniors	Pre-School	0.0064516129032258064	0	31	5	378	2020-11-18	Persistent Low	0.005941662018576727	0.008693181818181819	0.023809523809523808	0.007969105079949083	0.02236350772232292
Seniors	School Aged	1.7152217741935485	9	31	64	378	2020-11-18	Persistent Low	1.579646550720047	0.8165800472969258	2.1687572590011612	0.7730747342559382	1.9700249809873074
Seniors	Seniors	1.5744016649323622	4	31	31	378	2020-11-18	Persistent Low	1.4499571990494498	0.9767189520436275	3.0268652681660893	0.8734093860225258	2.788119169491988
Adult	Adult	1.0553514199310936	16788	18441	18441	21378	2020-11-18	Other	1	1.0461120979532317	1.0634982004705977	1	1
Adult	Pre-School	0.6470320809419859	48	18441	86	21378	2020-11-18	Other	0.6130963285994652	0.526101728577716	0.7528398930198813	0.4947342082522141	0.7133825501913658
Adult	School Aged	0.6872288447344777	396	18441	668	21378	2020-11-18	Other	0.6511848392446835	0.6397361908174406	0.7454303828483365	0.6018498908708682	0.7079727194978258
Adult	Seniors	0.642029800602399	1209	18441	2183	21378	2020-11-18	Other	0.6083564095117422	0.604608458226373	0.6862920648910937	0.5694230375761773	0.6534882882864741
Pre-School	Adult	0.6470320809419859	48	86	18441	21378	2020-11-18	Other	0.6130963285994652	0.526101728577716	0.7528398930198813	0.4947342082522141	0.7133825501913658
Pre-School	Pre-School	23.12398593834505	8	86	86	21378	2020-11-18	Other	21.911171484333504	7.498602391830154	61.33323869020052	7.106295768122257	58.44187028766591
Pre-School	School Aged	7.814701991366105	21	86	668	21378	2020-11-18	Other	7.404833919564296	3.794110887189318	10.406985677439923	3.6119961444049817	9.813125268594392
Pre-School	Seniors	1.0248484590226805	9	86	2183	21378	2020-11-18	Other	0.9710968684626352	0.5079889647289351	1.555440418705168	0.48331486384176436	1.4771783034060986
School Aged	Adult	0.6872288447344777	396	668	18441	21378	2020-11-18	Other	0.6511848392446835	0.6397361908174406	0.7454303828483365	0.6018498908708682	0.7079727194978258
School Aged	Pre-School	7.814701991366105	21	668	86	21378	2020-11-18	Other	7.404833919564296	3.794110887189318	10.406985677439923	3.6119961444049817	9.813125268594392
School Aged	School Aged	9.390102280469002	196	668	668	21378	2020-11-18	Other	8.897607093836196	7.765431935337778	10.79108866771934	7.383110612120146	10.268556854493777
School Aged	Seniors	0.8063060777208753	55	668	2183	21378	2020-11-18	Other	0.7640166701756282	0.5240545945610027	0.9536674941370815	0.49407886396362377	0.9038116426595926
Seniors	Adult	0.642029800602399	1209	2183	18441	21378	2020-11-18	Other	0.6083564095117422	0.604608458226373	0.6862920648910937	0.5694230375761773	0.6534882882864741
Seniors	Pre-School	1.0248484590226805	9	2183	86	21378	2020-11-18	Other	0.9710968684626352	0.5079889647289351	1.555440418705168	0.48331486384176436	1.4771783034060986
Seniors	School Aged	0.8063060777208753	55	2183	668	21378	2020-11-18	Other	0.7640166701756282	0.5240545945610027	0.9536674941370815	0.49407886396362377	0.9038116426595926
Seniors	Seniors	4.0822633312132295	910	2183	2183	21378	2020-11-18	Other	3.868155435352302	3.6652353136702236	4.504724862710579	3.4731799219878994	4.261738872146792
Adult	Adult	1.0024798540001993	129780	170927	170927	225678	2020-11-25	Persistent High	1	1.0008695529695337	1.004235784506085	1	1
Adult	Pre-School	1.027961900401926	872	170927	1120	225678	2020-11-25	Persistent High	1.0254190109657022	0.9388976050091586	1.0627191062500823	0.9370089075361894	1.0602977872525639
Adult	School Aged	1.0015209782865369	16644	170927	21942	225678	2020-11-25	Persistent High	0.9990434962759238	0.990906363339471	1.0104707252181746	0.9868643030951978	1.0089028538770426
Adult	Seniors	0.9845825171099243	23631	170927	31689	225678	2020-11-25	Persistent High	0.982146936101649	0.9780898158469161	0.9902263744377882	0.9737768802199416	0.9886282068760717
Pre-School	Adult	1.027961900401926	872	1120	170927	225678	2020-11-25	Persistent High	1.0254190109657022	0.9388976050091586	1.0627191062500823	0.9370089075361894	1.0602977872525639
Pre-School	Pre-School	1.439273756377551	8	1120	1120	225678	2020-11-25	Persistent High	1.4357133967674376	2.207163794516461e-6	7.523158671629628	2.2035752124980976e-6	7.510519746045486
Pre-School	School Aged	1.083620006315351	118	1120	21942	225678	2020-11-25	Persistent High	1.0809394343351417	0.9393902537569945	1.4470266970595538	0.9372314599945467	1.4443199632773087
Pre-School	Seniors	0.775751302840553	122	1120	31689	225678	2020-11-25	Persistent High	0.7738323116869327	0.6596872784431909	0.9692346265658602	0.6581381083692053	0.9669176889173324
School Aged	Adult	1.0015209782865369	16644	21942	170927	225678	2020-11-25	Persistent High	0.9990434962759238	0.990906363339471	1.0104707252181746	0.9868643030951978	1.0089028538770426
School Aged	Pre-School	1.083620006315351	118	21942	1120	225678	2020-11-25	Persistent High	1.0809394343351417	0.9393902537569945	1.4470266970595538	0.9372314599945467	1.4443199632773087
School Aged	School Aged	1.056551608398808	2254	21942	21942	225678	2020-11-25	Persistent High	1.053937996043358	0.9982616595739361	1.1030187674600014	0.9967128203031985	1.0985045005577845
School Aged	Seniors	0.9496833010873189	2926	21942	31689	225678	2020-11-25	Persistent High	0.9473340509515417	0.9258281773317582	0.988176569042097	0.9240600029953564	0.9854631243917197
Seniors	Adult	0.9845825171099243	23631	31689	170927	225678	2020-11-25	Persistent High	0.982146936101649	0.9780898158469161	0.9902263744377882	0.9737768802199416	0.9886282068760717
Seniors	Pre-School	0.775751302840553	122	31689	1120	225678	2020-11-25	Persistent High	0.7738323116869327	0.6596872784431909	0.9692346265658602	0.6581381083692053	0.9669176889173324
Seniors	School Aged	0.9496833010873189	2926	31689	21942	225678	2020-11-25	Persistent High	0.9473340509515417	0.9258281773317582	0.988176569042097	0.9240600029953564	0.9854631243917197
Seniors	Seniors	1.125926087050376	5010	31689	31689	225678	2020-11-25	Persistent High	1.1231408616917224	1.0827357926562737	1.1636592816021754	1.0802273432796674	1.1597613226441301
Adult	Adult	1.2529744199881023	54	82	82	156	2020-11-25	Rising In-Person	1	1.0536005190098545	1.4302944437834622	1	1
Adult	School Aged	1.1439024390243901	3	82	5	156	2020-11-25	Rising In-Person	0.9129495548961424	0.6109998716467719	1.9981050748210802	0.5053144865243497	1.6172910615572005
Adult	Seniors	0.6894662424885118	25	82	69	156	2020-11-25	Rising In-Person	0.5502636218982497	0.4851451895043732	0.9142303763352277	0.34341144451560135	0.8602552740474032
School Aged	Adult	1.1439024390243901	3	5	82	156	2020-11-25	Rising In-Person	0.9129495548961424	0.6109998716467719	1.9981050748210802	0.5053144865243497	1.6172910615572005
School Aged	School Aged	12.52	2	5	5	156	2020-11-25	Rising In-Person	9.992223145400594	0.25	20.28888888888889	0.19333178216331925	16.448351962514067
School Aged	Seniors	0.002898550724637681	0	5	69	156	2020-11-25	Rising In-Person	0.0023133359136455513	0.003950712360415864	0.019022133526850508	0.0028998259198483953	0.014935804291849488
Seniors	Adult	0.6894662424885118	25	69	82	156	2020-11-25	Rising In-Person	0.5502636218982497	0.4851451895043732	0.9142303763352277	0.34341144451560135	0.8602552740474032
Seniors	School Aged	0.002898550724637681	0	69	5	156	2020-11-25	Rising In-Person	0.0023133359136455513	0.003950712360415864	0.019022133526850508	0.0028998259198483953	0.014935804291849488
Seniors	Seniors	1.4419239655534553	44	69	69	156	2020-11-25	Rising In-Person	1.1508008005200514	1.1917048639201893	1.9206433354591832	1.038802526585529	1.4595924825107862
Adult	Adult	1.1351944817312094	288	359	359	508	2020-11-25	Persistent Low	1	1.0778284788079064	1.2059704579073718	1	1
Adult	Pre-School	1.4153899721448469	8	359	8	508	2020-11-25	Persistent Low	1.2468259799733434	1.333677963258116	1.5338190059899628	1.1880695862431008	1.3092688923811515
Adult	School Aged	0.782033426183844	42	359	76	508	2020-11-25	Persistent Low	0.6888981921328731	0.6095666716628669	0.8805219486832019	0.5234835986673569	0.8142554943614403
Adult	Seniors	0.4572101992714806	21	359	65	508	2020-11-25	Persistent Low	0.4027593567704979	0.2811729446762028	0.6606244295527692	0.237068720825463	0.6080193060074675
Pre-School	Adult	1.4153899721448469	8	8	359	508	2020-11-25	Persistent Low	1.2468259799733434	1.333677963258116	1.5338190059899628	1.1880695862431008	1.3092688923811515
Pre-School	Pre-School	0.015625	0	8	8	508	2020-11-25	Persistent Low	0.01376416134103414	0.015625	1	0.01421966855147821	0.8953647437176575
Pre-School	School Aged	0.001644736842105263	0	8	76	508	2020-11-25	Persistent Low	0.0014488590885299096	0.0025481256332320163	0.018187964841108854	0.0022760297451387495	0.01629890879362099
