x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist
South Carolina	Texas	0.974130391851801	7543	180334	1551851	36141038	4	1743.788968582865
South Carolina	Ohio	1.6154071402816244	2283	180334	283235	36141038	4	729.2802435555683
South Carolina	Arizona	0.5682187674229556	2185	180334	770653	36141038	6	2822.8999997845976
South Carolina	Iowa	1.0960327595726267	817	180334	149390	36141038	4	1427.4786983931272
South Carolina	Louisiana	1.28888887986241	1588	180334	246921	36141038	4	1086.3272865277415
South Carolina	Rhode Island	0.5931151904097862	668	180334	225715	36141038	7	1189.95115159252
South Carolina	Utah	0.6062156534218809	1917	180334	633750	36141038	6	2798.0014234142445
South Carolina	Virginia	2.012730629408626	5248	180334	522554	36141038	2	443.12258228607527
South Carolina	New York	0.9053593611012214	9730	180334	2153847	36141038	5	1107.6627204419858
South Carolina	Wyoming	0.2431896207742306	488	180334	402159	36141038	5	2518.128097504987
South Carolina	Kentucky	1.8212558227430595	966	180334	106299	36141038	3	566.7844296069773
South Carolina	Oklahoma	0.8809566980854259	442	180334	100552	36141038	4	1526.6250155429257
South Carolina	Illinois	0.9092947192930556	2687	180334	592224	36141038	4	1004.1047919094088
South Carolina	California	0.5801761050523249	16128	180334	5571135	36141038	7	3485.655338357388
South Carolina	Colorado	0.5901450052629741	5173	180334	1756737	36141038	5	2269.133250055381
South Carolina	Delaware	1.1901896369880196	761	180334	128142	36141038	4	742.2726323804093
South Carolina	Hawaii	0.6244335000235774	714	180334	229158	36141038	NA	7464.471170658975
South Carolina	Alabama	2.832042139146234	1315	180334	93057	36141038	2	565.7816933112996
South Carolina	North Dakota	0.5199255525987214	437	180334	168447	36141038	6	2222.8127053584294
South Carolina	Mississippi	2.586863850636111	865	180334	67014	36141038	3	825.6153878835403
South Carolina	Michigan	0.6260881531599041	2279	180334	729511	36141038	5	1220.5050128567254
South Carolina	Missouri	0.9283358385792102	793	180334	171195	36141038	3	1149.5471808445272
South Carolina	North Carolina	4.846575014469945	17654	180334	730014	36141038	1	229.8413532697332
South Carolina	Nebraska	0.9306087342592184	678	180334	146011	36141038	4	1861.1610836031805
South Carolina	Montana	0.29760560027443433	220	180334	148151	36141038	6	2812.6751427343775
South Carolina	Pennsylvania	1.3354881362343425	2899	180334	435042	36141038	4	821.7696766452012
South Carolina	Florida	2.117490819059655	12892	180334	1220174	36141038	2	606.8334626724296
South Carolina	Minnesota	0.37061225260647546	2276	180334	1230766	36141038	5	1782.4581271094069
South Carolina	South Dakota	0.886829618926321	225	180334	50847	36141038	5	2029.1241139323215
South Carolina	New Hampshire	0.7928950245332326	399	180334	100851	36141038	7	1351.56338462201
South Carolina	Nevada	0.5900455688170564	1074	180334	364789	36141038	7	3224.7101566870774
South Carolina	Vermont	0.48461413392179287	623	180334	257641	36141038	6	1333.4281600883046
South Carolina	Alaska	0.4848081492075395	133	180334	54980	36141038	NA	5773.153254209148
South Carolina	District of Columbia	1.599535098443532	984	180334	123289	36141038	3	654.9002126926716
South Carolina	Georgia	3.738984713439715	6444	180334	345402	36141038	1	275.5101325650165
South Carolina	Maryland	1.7977413136462832	4459	180334	497088	36141038	3	679.2862928935858
South Carolina	Connecticut	0.7907910010517389	1843	180334	467075	36141038	6	1117.2833307672508
South Carolina	Massachusetts	0.6776883311093946	5769	180334	1706057	36141038	6	1221.3784598508755
South Carolina	Oregon	0.7068645307982229	1180	180334	334556	36141038	7	3569.760637671012
South Carolina	Indiana	1.1503373029850898	1205	180334	209935	36141038	4	820.0592650335085
South Carolina	Maine	0.5967157198167593	394	180334	132328	36141038	8	1614.254251398084
South Carolina	Idaho	0.2708727635395718	214	180334	158333	36141038	6	3104.997651543269
South Carolina	Washington	0.5340677030635188	2512	180334	942641	36141038	7	3609.733262841976
South Carolina	New Mexico	0.6845402451810426	889	180334	260271	36141038	5	2315.4978333695176
South Carolina	South Carolina	43.12872818394325	38808	180334	180334	36141038	0	0
South Carolina	Arkansas	1.2542324083176608	855	180334	136619	36141038	3	1064.942201843032
South Carolina	West Virginia	1.9211844720802929	1465	180334	152824	36141038	3	527.0154999343952
South Dakota	Wisconsin	1.415870538123165	1078	50847	541166	36141038	2	810.7972736055334
South Dakota	New Jersey	0.4954940652039592	488	50847	700030	36141038	6	2145.4217523305388
South Dakota	Tennessee	1.744072792242279	631	50847	257158	36141038	3	1513.8301141139725
South Dakota	Kansas	2.3861442712571432	402	50847	119747	36141038	2	679.3397279575163
South Dakota	Texas	1.0190964346504428	2225	50847	1551851	36141038	4	1445.4002977607145
South Dakota	Ohio	0.7528520250889071	300	50847	283235	36141038	4	1501.528478235109
South Dakota	Arizona	1.4922958498642869	1618	50847	770653	36141038	3	1495.3507531156083
South Dakota	Iowa	5.590512548606735	1175	50847	149390	36141038	1	605.1324425108378
South Dakota	Louisiana	0.4663288396090949	162	50847	246921	36141038	4	1654.3043612544286
South Dakota	Rhode Island	0.2109840714681223	67	50847	225715	36141038	8	2337.576259988153
South Dakota	Utah	0.6493754691928979	579	50847	633750	36141038	2	1104.9013487579894
South Dakota	Virginia	0.8134021102962318	598	50847	522554	36141038	4	1947.2836376202652
South Dakota	New York	0.4128361766677541	1251	50847	2153847	36141038	6	1986.9182314965296
South Dakota	Wyoming	2.6069308729700187	1475	50847	402159	36141038	1	610.0210601402916
South Dakota	Kentucky	0.9695587065832092	145	50847	106299	36141038	3	1466.1373488153613
South Dakota	Oklahoma	0.8058411217687859	114	50847	100552	36141038	3	1011.7111756325276
South Dakota	Illinois	0.9181438280970726	765	50847	592224	36141038	2	1030.295433018808
South Dakota	California	0.5916007293652187	4637	50847	5571135	36141038	4	1803.5985884607187
South Dakota	Colorado	1.092831294565737	2701	50847	1756737	36141038	2	749.2249221316797
South Dakota	Delaware	0.4825730250699995	87	50847	128142	36141038	6	2131.0134594333663
South Dakota	Hawaii	0.7475105159284567	241	50847	229158	36141038	NA	5781.111861907819
South Dakota	Alabama	0.6186873820603724	81	50847	93057	36141038	4	1738.4060562446823
South Dakota	North Dakota	5.126822534153445	1215	50847	168447	36141038	1	334.7325593177821
South Dakota	Mississippi	0.5939607858585708	56	50847	67014	36141038	4	1589.9191055748424
South Dakota	Michigan	0.4121390919145515	423	50847	729511	36141038	3	1178.3165464971548
South Dakota	Missouri	1.5361935420478454	370	50847	171195	36141038	2	936.2454995872012
South Dakota	North Carolina	0.628006028827399	645	50847	730014	36141038	4	2024.611883220552
South Dakota	Nebraska	5.724756694911443	1176	50847	146011	36141038	1	325.10372777331804
South Dakota	Montana	2.7874483728743535	581	50847	148151	36141038	1	784.7133031139889
South Dakota	Pennsylvania	0.5097517137616878	312	50847	435042	36141038	5	1869.964163828512
South Dakota	Florida	0.6314555764178621	1084	50847	1220174	36141038	5	2360.018015106435
South Dakota	Minnesota	5.0485957704127875	8742	50847	1230766	36141038	1	505.53375104030846
South Dakota	South Dakota	91.02995850408152	6512	50847	50847	36141038	0	0
South Dakota	New Hampshire	0.183243436087766	26	50847	100851	36141038	8	2278.8206153575993
South Dakota	Nevada	0.7891300408819701	405	50847	364789	36141038	3	1468.948787909649
South Dakota	Vermont	0.2179452471605172	79	50847	257641	36141038	7	2184.9156066701025
South Dakota	Alaska	0.9049583507546584	70	50847	54980	36141038	NA	3866.94354969148
South Dakota	District of Columbia	0.5130987587475698	89	50847	123289	36141038	5	2015.7680746029296
South Dakota	Georgia	0.9486616943942202	461	50847	345402	36141038	4	1956.540194664169
South Dakota	Maryland	0.39178930002904144	274	50847	497088	36141038	5	2029.2937966762124
South Dakota	Connecticut	0.3378326651317139	222	50847	467075	36141038	7	2246.364241894445
South Dakota	Massachusetts	0.26830429052725097	644	50847	1706057	36141038	7	2299.9858916590815
South Dakota	Oregon	0.6458624681771516	304	50847	334556	36141038	3	1618.111153826285
South Dakota	Indiana	0.5451001655786919	161	50847	209935	36141038	3	1253.6172206741794
South Dakota	Maine	0.30616701112297395	57	50847	132328	36141038	9	2427.680148401655
South Dakota	Idaho	0.6599046392084899	147	50847	158333	36141038	2	1141.516485620253
South Dakota	Washington	0.6529904863365572	866	50847	942641	36141038	3	1593.6507538420303
South Dakota	New Mexico	0.8083533038588167	296	50847	260271	36141038	3	1224.4059457307349
South Dakota	South Carolina	0.886829618926321	225	50847	180334	36141038	5	2029.1241139323215
South Dakota	Arkansas	1.01451575673091	195	50847	136619	36141038	3	1252.327142230056
South Dakota	West Virginia	0.5906734436522089	127	50847	152824	36141038	4	1749.0135115747844
Tennessee	Wisconsin	1.023992689388447	3943	257158	541166	36141038	3	1022.4213258090246
Tennessee	New Jersey	0.726360957627305	3618	257158	700030	36141038	4	1129.661299338488
Tennessee	Tennessee	25.595392537523104	46834	257158	257158	36141038	0	0
Tennessee	Kansas	1.4846581471348883	1265	257158	119747	36141038	2	1104.382398695009
Tennessee	Texas	1.390141285807751	15350	257158	1551851	36141038	2	1294.8493420680393
Tennessee	Ohio	1.57343898034436	3171	257158	283235	36141038	2	582.4380494246082
Tennessee	Arizona	1.4111410779803708	7738	257158	770653	36141038	4	2303.879765636341
Tennessee	Iowa	1.6877242620861266	1794	257158	149390	36141038	2	926.4646540060668
Tennessee	Louisiana	1.7456466169056342	3067	257158	246921	36141038	2	746.5229507225579
Tennessee	Rhode Island	0.5622479896665936	903	257158	225715	36141038	6	1433.9498647354155
Tennessee	Utah	0.7650709376761642	3450	257158	633750	36141038	4	2256.3046262368484
Tennessee	Virginia	1.2772372479368608	4749	257158	522554	36141038	1	695.9286172981595
Tennessee	New York	0.8433011293489175	12924	257158	2153847	36141038	4	1217.827100281875
Tennessee	Wyoming	0.28865749420948117	826	257158	402159	36141038	3	1979.3324627880756
Tennessee	Kentucky	2.9641966461388027	2242	257158	106299	36141038	1	208.54096629357537
Tennessee	Oklahoma	1.8463442857110672	1321	257158	100552	36141038	2	1005.9240329446689
Tennessee	Illinois	1.2349570872967706	5204	257158	592224	36141038	2	527.8969810440049
Tennessee	California	0.6522562344521365	25856	257158	5571135	36141038	5	2948.484358634066
Tennessee	Colorado	0.8095271705028223	10119	257158	1756737	36141038	3	1727.3531075909432
Tennessee	Delaware	0.9596594344685294	875	257158	128142	36141038	3	1018.4953684510706
Tennessee	Hawaii	0.5200695315921418	848	257158	229158	36141038	NA	6941.504938994224
Tennessee	Alabama	3.8632434316812616	2558	257158	93057	36141038	1	345.4406873063601
Tennessee	North Dakota	1.371636756872227	1644	257158	168447	36141038	4	1737.2417130054098
Tennessee	Mississippi	3.999316122923816	1907	257158	67014	36141038	1	461.95033376808993
Tennessee	Michigan	0.8536316076311866	4431	257158	729511	36141038	3	944.4865678133284
Tennessee	Missouri	2.0745062511841494	2527	257158	171195	36141038	1	608.5888775224748
Tennessee	North Carolina	1.3322185842980292	6920	257158	730014	36141038	1	630.8480878090642
Tennessee	Nebraska	1.316743260747379	1368	257158	146011	36141038	2	1324.621975947508
Tennessee	Montana	0.5928925760745155	625	257158	148151	36141038	4	2291.627968088917
Tennessee	Pennsylvania	0.8092395979346113	2505	257158	435042	36141038	3	930.4934774800804
Tennessee	Florida	1.4168348611922237	12301	257158	1220174	36141038	2	884.5278627242969
Tennessee	Minnesota	0.8524224988694034	7465	257158	1230766	36141038	3	1335.5254157346767
Tennessee	South Dakota	1.744072792242279	631	257158	50847	36141038	3	1513.8301141139725
Tennessee	New Hampshire	0.4738046192348483	340	257158	100851	36141038	6	1529.1934074151468
Tennessee	Nevada	0.7181327886884437	1864	257158	364789	36141038	5	2683.0467969712186
Tennessee	Vermont	0.3911152607102093	717	257158	257641	36141038	5	1477.7304164724635
Tennessee	Alaska	0.5470280800795508	214	257158	54980	36141038	NA	5323.27335905414
Tennessee	District of Columbia	0.8914212963053331	782	257158	123289	36141038	2	890.9626133574379
Tennessee	Georgia	2.90315157886023	7135	257158	345402	36141038	1	447.0391595753608
Tennessee	Maryland	0.8063374377358062	2852	257158	497088	36141038	2	916.4771446720684
Tennessee	Connecticut	0.593363558266158	1972	257158	467075	36141038	5	1341.8740786355258
Tennessee	Massachusetts	0.5477260267869972	6649	257158	1706057	36141038	5	1441.104890345311
Tennessee	Oregon	0.6687669811105365	1592	257158	334556	36141038	5	3029.0714528835974
Tennessee	Indiana	2.4434789231104372	3650	257158	209935	36141038	2	448.8116361986076
Tennessee	Maine	0.7168901387517811	675	257158	132328	36141038	7	1783.398355557073
Tennessee	Idaho	0.3603754313684291	406	257158	158333	36141038	4	2566.642986447453
Tennessee	Washington	0.5550694089028333	3723	257158	942641	36141038	5	3079.1091828341987
Tennessee	New Mexico	0.7878256082573719	1459	257158	260271	36141038	3	1801.364901353664
Tennessee	South Carolina	1.787010157460564	2293	257158	180334	36141038	2	543.1059825973379
Tennessee	Arkansas	3.093306172652998	3007	257158	136619	36141038	1	562.5983695441296
Tennessee	West Virginia	1.5366871847087518	1671	257158	152824	36141038	2	593.6152331009722
Texas	Wisconsin	0.7378321711131948	17145	1551851	541166	36141038	4	1673.2040032175871
Texas	New Jersey	0.7398594135426266	22239	1551851	700030	36141038	6	2414.777374719528
Texas	Tennessee	1.390141285807751	15350	1551851	257158	36141038	2	1294.8493420680393
Texas	Kansas	1.2849619456890298	6607	1551851	119747	36141038	2	786.2409061262542
Texas	Texas	9.396868023294864	626156	1551851	1551851	36141038	0	0
Texas	Ohio	0.9134371044057202	11109	1551851	283235	36141038	4	1778.5836410373586
Texas	Arizona	0.6825144063757027	22585	1551851	770653	36141038	2	1192.9960860004574
Texas	Iowa	0.9498614279039248	6093	1551851	149390	36141038	3	1288.0670828780908
Texas	Louisiana	2.411983057031418	25573	1551851	246921	36141038	1	699.8581530609954
Texas	Rhode Island	0.4169452498936509	4041	1551851	225715	36141038	8	2711.4777814178706
Texas	Utah	0.8334793176855161	22681	1551851	633750	36141038	2	1416.5461235582989
Texas	Virginia	0.8999984815683801	20194	1551851	522554	36141038	3	1990.7323709062084
Texas	New York	0.7176199141673396	66368	1551851	2153847	36141038	6	2451.898609510561
Texas	Wyoming	0.2480860081648136	4284	1551851	402159	36141038	3	1472.9099268369607
Texas	Kentucky	1.165117580336372	5318	1551851	106299	36141038	3	1449.1273339435716
Texas	Oklahoma	2.0543929114707504	8870	1551851	100552	36141038	1	488.8069776542147
Texas	Illinois	0.855153311241302	21746	1551851	592224	36141038	3	1318.9943205089587
Texas	California	0.7608721934379241	182014	1551851	5571135	36141038	3	1951.9667935913608
Texas	Colorado	0.742469142737941	56006	1551851	1756737	36141038	2	1009.921813398015
Texas	Delaware	0.8409275924404832	4627	1551851	128142	36141038	5	2311.3637565297954
Texas	Hawaii	0.6541827485607045	6437	1551851	229158	36141038	NA	5777.362600400421
Texas	Alabama	1.367702749749535	5465	1551851	93057	36141038	3	1184.7568963786305
Texas	North Dakota	0.6864463077864619	4965	1551851	168447	36141038	5	1780.1276614743035
Texas	Mississippi	1.806083299412777	5197	1551851	67014	36141038	2	919.9931214667716
Texas	Michigan	0.6314269104504554	19779	1551851	729511	36141038	5	1876.0074696267995
Texas	Missouri	1.0057272818217926	7393	1551851	171195	36141038	2	988.7826315648005
Texas	North Carolina	0.981627934055317	30770	1551851	730014	36141038	3	1901.1201589022728
Texas	Nebraska	1.0393123824892665	6516	1551851	146011	36141038	3	1120.8395130232736
Texas	Montana	0.4173597268179378	2655	1551851	148151	36141038	4	1943.3536755623736
Texas	Pennsylvania	0.6982274341725679	13043	1551851	435042	36141038	5	2188.778557683687
Texas	Florida	0.911175748397194	47739	1551851	1220174	36141038	4	1652.4642592002815
Texas	Minnesota	0.36561768016129725	19322	1551851	1230766	36141038	4	1702.802348470666
Texas	South Dakota	1.0190964346504428	2225	1551851	50847	36141038	4	1445.4002977607145
Texas	New Hampshire	0.35077462279730853	1519	1551851	100851	36141038	8	2777.6460296953824
Texas	Nevada	0.9497826465521252	14877	1551851	364789	36141038	3	1791.686740715892
Texas	Vermont	0.2711795151201182	3000	1551851	257641	36141038	7	2711.934374486465
Texas	Alaska	0.49729485115447974	1174	1551851	54980	36141038	NA	5120.6106820680725
Texas	District of Columbia	0.8479609967118329	4489	1551851	123289	36141038	4	2182.1875951013785
Texas	Georgia	1.1102997418195166	16467	1551851	345402	36141038	3	1501.4519502652252
Texas	Maryland	0.7774895828894144	16595	1551851	497088	36141038	4	2207.162799784734
Texas	Connecticut	0.4843530935932127	9714	1551851	467075	36141038	7	2616.2564260263093
Texas	Massachusetts	0.34316663980248935	25139	1551851	1706057	36141038	7	2710.5326676692516
Texas	Oregon	0.625251624825655	8982	1551851	334556	36141038	4	2315.320700418483
Texas	Indiana	0.7287272565254402	6569	1551851	209935	36141038	4	1502.485546606677
Texas	Maine	0.4772968166634291	2712	1551851	132328	36141038	9	3016.2586241077215
Texas	Idaho	0.3734580812479614	2539	1551851	158333	36141038	3	1956.2683778355424
Texas	Washington	0.6300550796512142	25502	1551851	942641	36141038	4	2519.4167370208943
Texas	New Mexico	1.3599134238110504	15198	1551851	260271	36141038	1	712.9202028060381
Texas	South Carolina	0.974130391851801	7543	1551851	180334	36141038	4	1743.788968582865
Texas	Arkansas	2.172768284303903	12746	1551851	136619	36141038	1	744.9483929128706
Texas	West Virginia	0.6443087321171466	4228	1551851	152824	36141038	4	1875.051564205251
Utah	Wisconsin	0.6157267651474246	5843	633750	541166	36141038	4	1880.571359120837
Utah	New Jersey	0.6577407394019547	8074	633750	700030	36141038	7	3142.5265802528934
Utah	Tennessee	0.7650709376761642	3450	633750	257158	36141038	4	2256.3046262368484
Utah	Kansas	0.5086151123780381	1068	633750	119747	36141038	2	1152.7148029033497
Utah	Texas	0.8334793176855161	22681	633750	1551851	36141038	2	1416.5461235582989
Utah	Ohio	0.7477865158590195	3714	633750	283235	36141038	5	2458.468176865854
Utah	Arizona	1.4319478077781989	19351	633750	770653	36141038	1	559.4355625015496
Utah	Iowa	0.7069718221833879	1852	633750	149390	36141038	3	1559.8081803922978
Utah	Louisiana	0.9256617858124488	4008	633750	246921	36141038	3	2005.5413566811476
Utah	Rhode Island	0.5679610258891961	2248	633750	225715	36141038	9	3372.011875087754
Utah	Utah	19.13111109562208	212606	633750	633750	36141038	0	0
Utah	Virginia	0.7501722599558975	6874	633750	522554	36141038	5	2853.092452284834
Utah	New York	0.7639656415944504	28854	633750	2153847	36141038	7	3032.276406204709
Utah	Wyoming	0.7473008431507703	5270	633750	402159	36141038	1	535.846712016937
Utah	Kentucky	0.6791835772983256	1266	633750	106299	36141038	4	2297.4519077186105
Utah	Oklahoma	1.3514997773238469	2383	633750	100552	36141038	2	1316.2941957993626
Utah	Illinois	0.8312048674609926	8632	633750	592224	36141038	4	1920.0581782135607
Utah	California	0.9332450289177846	91171	633750	5571135	36141038	2	720.7375717132339
Utah	Colorado	0.8346641500473524	25712	633750	1756737	36141038	1	528.951523030794
Utah	Delaware	0.6510816830207194	1463	633750	128142	36141038	7	3098.36055931056
Utah	Hawaii	0.9080745192885444	3649	633750	229158	36141038	NA	4742.5119550431555
Utah	Alabama	0.6888107448131672	1124	633750	93057	36141038	5	2339.635242665475
Utah	North Dakota	1.425284179305534	4210	633750	168447	36141038	3	1278.2258534963798
Utah	Mississippi	0.6646119440554945	781	633750	67014	36141038	4	2102.7279827032908
Utah	Michigan	0.4420622336817732	5655	633750	729511	36141038	5	2238.409402989714
Utah	Missouri	0.9437091101517336	2833	633750	171195	36141038	3	1664.3929594207068
Utah	North Carolina	0.7387625121106942	9457	633750	730014	36141038	5	2866.8771712255
Utah	Nebraska	1.1861561526672688	3037	633750	146011	36141038	2	1034.5326299007188
Utah	Montana	1.9484990703431917	5062	633750	148151	36141038	2	876.9926212348622
Utah	Pennsylvania	0.5831951025590519	4449	633750	435042	36141038	6	2868.575155516299
Utah	Florida	0.6230042827318943	13330	633750	1220174	36141038	6	2928.015622614436
Utah	Minnesota	0.7798607786460824	16831	633750	1230766	36141038	3	1610.3497377589028
Utah	South Dakota	0.6493754691928979	579	633750	50847	36141038	2	1104.9013487579894
Utah	New Hampshire	0.36359124184550423	643	633750	100851	36141038	9	3341.270850097895
Utah	Nevada	1.602689947443234	10252	633750	364789	36141038	1	426.7432073816102
Utah	Vermont	0.2963795608719247	1339	633750	257641	36141038	8	3250.8064638238543
Utah	Alaska	0.5455865533028686	526	633750	54980	36141038	NA	3807.666834734096
Utah	District of Columbia	0.7978980776569886	1725	633750	123289	36141038	6	2971.969749717165
Utah	Georgia	0.6093991534638876	3691	633750	345402	36141038	5	2634.534934221007
Utah	Maryland	0.53701697186663655	4681	633750	497088	36141038	6	2990.2927903541677
Utah	Connecticut	0.46310435979675857	3793	633750	467075	36141038	8	3276.678624101423
Utah	Massachusetts	0.3542191582443053	10597	633750	1706057	36141038	8	3342.597994435425
Utah	Oregon	0.9542160572770556	5598	633750	334556	36141038	2	899.8488423663088
Utah	Indiana	0.6008733223061576	2212	633750	209935	36141038	5	2168.894918434502
Utah	Maine	0.3171821327960753	736	633750	132328	36141038	10	3510.1968879275973
Utah	Idaho	3.431008436395213	9526	633750	158333	36141038	1	611.5445851556838
Utah	Washington	0.8608167387214519	14229	633750	942641	36141038	2	1143.4788589633135
Utah	New Mexico	0.9195933835342326	4197	633750	260271	36141038	1	735.3387684751734
Utah	South Carolina	0.6062156534218809	1917	633750	180334	36141038	6	2798.0014234142445
Utah	Arkansas	0.764710435137624	1832	633750	136619	36141038	3	1770.5362339567932
Utah	West Virginia	0.5030150496823975	1348	633750	152824	36141038	5	2671.665396554041
Vermont	Wisconsin	0.4357354114967833	1681	257641	541166	36141038	5	1376.6780149360156
Vermont	New Jersey	0.8582564337509755	4283	257641	700030	36141038	2	462.7444781006392
Vermont	Tennessee	0.3911152607102093	717	257641	257158	36141038	5	1477.7304164724635
Vermont	Kansas	0.22960274453011428	196	257641	119747	36141038	6	2225.8971868308913
Vermont	Texas	0.2711795151201182	3000	257641	1551851	36141038	7	2711.934374486465
Vermont	Ohio	0.4165189090964297	841	257641	283235	36141038	3	933.6573330629316
Vermont	Arizona	0.27558314200547457	1514	257641	770653	36141038	8	3496.474017836313
Vermont	Iowa	0.2967229929569527	316	257641	149390	36141038	6	1701.7764814231446
Vermont	Louisiana	0.3232510057702115	569	257641	246921	36141038	7	2224.013365132836
Vermont	Rhode Island	1.3032377600182488	2097	257641	225715	36141038	2	281.15226604467034
Vermont	Utah	0.2963795608719247	1339	257641	633750	36141038	8	3250.8064638238543
Vermont	Virginia	0.4590400513273484	1710	257641	522554	36141038	4	893.1575619255872
Vermont	New York	0.9073696770324736	13932	257641	2153847	36141038	1	261.4660513142342
Vermont	Wyoming	0.12278081638957884	352	257641	402159	36141038	7	2793.6976386501105
Vermont	Kentucky	0.2956000376163993	224	257641	106299	36141038	4	1285.7483261865425
Vermont	Oklahoma	0.26087744892297743	187	257641	100552	36141038	6	2308.6152181238117
Vermont	Illinois	0.3076867491800148	1299	257641	592224	36141038	5	1433.4412523439964
Vermont	California	0.29154998072907273	11579	257641	5571135	36141038	9	3968.732050926643
Vermont	Colorado	0.2809947229524562	3519	257641	1756737	36141038	7	2775.096254183373
Vermont	Delaware	0.5561063572254661	508	257641	128142	36141038	3	612.4673185483093
Vermont	Hawaii	0.2075153946083163	339	257641	229158	36141038	NA	7966.026896880697
Vermont	Alabama	0.6904020560768044	458	257641	93057	36141038	6	1755.5225989640433
Vermont	North Dakota	0.3197816869601381	384	257641	168447	36141038	7	2177.070398294324
Vermont	Mississippi	0.29305432820860616	140	257641	67014	36141038	6	1938.0789513571488
Vermont	Michigan	0.24670642334921092	1283	257641	729511	36141038	4	1013.008309543868
Vermont	Missouri	0.3679094221630002	449	257641	171195	36141038	5	1767.7660569908808
Vermont	North Carolina	0.5812725784249259	3025	257641	730014	36141038	5	1105.6910776472116
Vermont	Nebraska	0.21520288470447865	224	257641	146011	36141038	6	2220.8496324300577
Vermont	Montana	0.3815804400076142	403	257641	148151	36141038	8	2869.9957641722817
Vermont	Pennsylvania	0.6568186680095789	2037	257641	435042	36141038	2	550.3942137214004
Vermont	Florida	0.4620424575247415	4019	257641	1220174	36141038	7	1925.815324772184
Vermont	Minnesota	0.17073476793595704	1498	257641	1230766	36141038	6	1708.4767634936632
Vermont	South Dakota	0.2179452471605172	79	257641	50847	36141038	7	2184.9156066701025
Vermont	New Hampshire	4.7945375035862225	3447	257641	100851	36141038	1	97.22638215664
Vermont	Nevada	0.23149435376244645	602	257641	364789	36141038	9	3644.0985743485567
Vermont	Vermont	72.39653919164488	132968	257641	257641	36141038	0	0
Vermont	Alaska	0.204113108699086	80	257641	54980	36141038	NA	5234.070830483465
Vermont	District of Columbia	0.4107414363289588	361	257641	123289	36141038	4	678.7958836277533
Vermont	Georgia	0.4646081481610442	1144	257641	345402	36141038	6	1577.406676387559
Vermont	Maryland	0.3566969865692041	1264	257641	497088	36141038	3	655.0068628978383
Vermont	Connecticut	1.7737502337877136	5906	257641	467075	36141038	2	272.3089088150191
Vermont	Massachusetts	2.6293197688094385	31978	257641	1706057	36141038	1	213.63323621851052
Vermont	Oregon	0.38239452087296977	912	257641	334556	36141038	9	3775.336805695026
Vermont	Indiana	0.26794469859603304	401	257641	209935	36141038	4	1215.5326204842097
Vermont	Maine	1.8911620616216975	1784	257641	132328	36141038	2	306.41159672463687
Vermont	Idaho	0.09036793885156096	102	257641	158333	36141038	8	3306.240318166241
Vermont	Washington	0.31072043375725716	2088	257641	942641	36141038	9	3669.017716356108
Vermont	New Mexico	0.25277417847279726	469	257641	260271	36141038	7	3049.058136846812
Vermont	South Carolina	0.48461413392179287	623	257641	180334	36141038	6	1333.4281600883046
Vermont	Arkansas	0.532895313979314	519	257641	136619	36141038	6	1972.619755064924
Vermont	West Virginia	0.34696517183128833	378	257641	152824	36141038	3	896.7037689970434
Virginia	Wisconsin	0.7772940759307178	6082	522554	541166	36141038	3	1223.1610971153468
Virginia	New Jersey	1.6080534278247451	16276	522554	700030	36141038	3	465.8923197068553
Virginia	Tennessee	1.2772372479368608	4749	522554	257158	36141038	1	695.9286172981595
Virginia	Kansas	1.2406208632317586	2148	522554	119747	36141038	3	1713.5917719931576
Virginia	Texas	0.8999984815683801	20194	522554	1551851	36141038	3	1990.7323709062084
Virginia	Ohio	1.2140977271135722	4972	522554	283235	36141038	2	461.1515042226851
Virginia	Arizona	0.5243804092316048	5843	522554	770653	36141038	5	2964.7121542380514
Virginia	Iowa	0.9328739556278788	2015	522554	149390	36141038	3	1349.7658788927683
Virginia	Louisiana	0.8058445627638398	2877	522554	246921	36141038	3	1404.045507118943
Virginia	Rhode Island	0.8031118700764875	2621	522554	225715	36141038	5	774.9626491032003
Virginia	Utah	0.7501722599558975	6874	522554	633750	36141038	5	2853.092452284834
Virginia	Virginia	13.719721120573098	103659	522554	522554	36141038	0	0
Virginia	New York	1.2810384904936236	39894	522554	2153847	36141038	3	664.6366024724864
Virginia	Wyoming	0.1547797576603332	900	522554	402159	36141038	4	2499.3897497877924
Virginia	Kentucky	1.400175690465449	2152	522554	106299	36141038	1	571.2592405181979
Virginia	Oklahoma	0.8412114764432489	1223	522554	100552	36141038	3	1678.7139343104204
Virginia	Illinois	0.9153531935349332	7838	522554	592224	36141038	2	941.2781510512928
Virginia	California	0.7041944714116017	56724	522554	5571135	36141038	6	3564.6901847983713
Virginia	Colorado	0.5607434006340397	14243	522554	1756737	36141038	4	2330.8513436149333
Virginia	Delaware	2.097397487561788	3886	522554	128142	36141038	2	332.689751123843
Virginia	Hawaii	0.7545263840244283	2500	522554	229158	36141038	NA	7581.947752445049
Virginia	Alabama	1.2553072794558084	1689	522554	93057	36141038	2	898.4755192694549
Virginia	North Dakota	0.6479077329291003	1578	522554	168447	36141038	5	2079.4090679080996
Virginia	Mississippi	0.8524795139898318	826	522554	67014	36141038	2	1119.6109074486349
Virginia	Michigan	0.6127336850005501	6463	522554	729511	36141038	3	934.8177062537002
