x	y	RR	N_pairs	N_x	N_y	N_total	sameState	sameRegion
79y	05y	0.4380295273825227	90	31757	59442	9187424	TRUE	TRUE
79y	06y	0.653342369434429	134	31757	59336	9187424	TRUE	TRUE
79y	07y	0.5651579211819661	129	31757	66035	9187424	TRUE	TRUE
79y	08y	0.45428511142674216	108	31757	68778	9187424	TRUE	TRUE
79y	09y	0.6179407751707043	178	31757	83335	9187424	TRUE	TRUE
79y	10y	0.6208656766109781	191	31757	89000	9187424	TRUE	TRUE
79y	11y	0.5601885599354153	184	31757	95025	9187424	TRUE	TRUE
79y	12y	0.5908180429261632	171	31757	83733	9187424	TRUE	TRUE
79y	13y	0.5810257365847454	161	31757	80165	9187424	TRUE	TRUE
79y	14y	0.571861670479466	187	31757	94603	9187424	TRUE	TRUE
79y	15y	0.6129382084139772	209	31757	98647	9187424	TRUE	TRUE
79y	16y	0.6305903845428	230	31757	105520	9187424	TRUE	TRUE
79y	17y	0.48434129408589105	191	31757	114087	9187424	TRUE	TRUE
79y	18y	0.5513301829662987	271	31757	142204	9187424	TRUE	TRUE
79y	19y	0.49940624747285445	257	31757	148879	9187424	TRUE	TRUE
79y	20y	0.5987278022231194	349	31757	168636	9187424	TRUE	TRUE
79y	21y	0.6272921042180358	390	31757	179866	9187424	TRUE	TRUE
79y	22y	0.7630756831192667	505	31757	191460	9187424	TRUE	TRUE
79y	23y	0.6293124024445799	399	31757	183426	9187424	TRUE	TRUE
79y	24y	0.6411971097004291	424	31757	191306	9187424	TRUE	TRUE
79y	25y	0.6895089032976913	452	31757	189650	9187424	TRUE	TRUE
79y	26y	0.7069375880160521	463	31757	189476	9187424	TRUE	TRUE
79y	27y	0.707957546533082	480	31757	196150	9187424	TRUE	TRUE
79y	28y	0.6742689512996625	444	31757	190504	9187424	TRUE	TRUE
79y	29y	0.7399076766358917	503	31757	196673	9187424	TRUE	TRUE
79y	30y	0.686543635514699	467	31757	196790	9187424	TRUE	TRUE
79y	31y	0.7209175324023838	474	31757	190216	9187424	TRUE	TRUE
79y	32y	0.7376493283441021	477	31757	187078	9187424	TRUE	TRUE
79y	33y	0.8468098044661913	508	31757	173553	9187424	TRUE	TRUE
79y	34y	0.7107360356361336	414	31757	168518	9187424	TRUE	TRUE
79y	35y	0.7496668578318385	422	31757	162854	9187424	TRUE	TRUE
79y	36y	0.7863520775376609	427	31757	157096	9187424	TRUE	TRUE
79y	37y	0.7904728157536766	432	31757	158107	9187424	TRUE	TRUE
79y	38y	0.7602432361278508	388	31757	147650	9187424	TRUE	TRUE
79y	39y	0.7624850504100067	393	31757	149113	9187424	TRUE	TRUE
79y	40y	0.7119725017382006	372	31757	151159	9187424	TRUE	TRUE
79y	41y	0.7806991224204919	377	31757	139705	9187424	TRUE	TRUE
79y	42y	0.8167102541967516	390	31757	138150	9187424	TRUE	TRUE
79y	43y	0.7474510496701046	352	31757	136243	9187424	TRUE	TRUE
79y	44y	0.8351550671232825	378	31757	130942	9187424	TRUE	TRUE
79y	45y	0.8395948646915424	377	31757	129905	9187424	TRUE	TRUE
79y	46y	0.9736012777924452	425	31757	126288	9187424	TRUE	TRUE
79y	47y	0.8944679885624861	380	31757	122906	9187424	TRUE	TRUE
79y	48y	0.9498753973604729	405	31757	123351	9187424	TRUE	TRUE
79y	49y	0.8199837708469537	349	31757	123133	9187424	TRUE	TRUE
79y	50y	0.9481315561268729	383	31757	116865	9187424	TRUE	TRUE
79y	51y	1.0239715977461137	433	31757	122336	9187424	TRUE	TRUE
79y	52y	0.9631652551385443	386	31757	115942	9187424	TRUE	TRUE
79y	53y	1.0016472654248403	384	31757	110910	9187424	TRUE	TRUE
79y	54y	1.0283820411213491	385	31757	108308	9187424	TRUE	TRUE
79y	55y	1.0621766709446594	431	31757	117391	9187424	TRUE	TRUE
79y	56y	0.8991817973435593	344	31757	110679	9187424	TRUE	TRUE
79y	57y	1.0799097362996393	386	31757	103408	9187424	TRUE	TRUE
79y	58y	1.0810791014851462	394	31757	105437	9187424	TRUE	TRUE
79y	59y	1.0710610585249476	374	31757	101021	9187424	TRUE	TRUE
79y	60y	1.183697111553935	398	31757	97274	9187424	TRUE	TRUE
79y	61y	1.113590760964885	383	31757	99501	9187424	TRUE	TRUE
79y	62y	1.1636804980321522	342	31757	85025	9187424	TRUE	TRUE
79y	63y	1.140246062043467	340	31757	86265	9187424	TRUE	TRUE
79y	64y	1.2735388388649675	381	31757	86550	9187424	TRUE	TRUE
79y	65y	1.205194554164273	316	31757	75855	9187424	TRUE	TRUE
79y	66y	1.5629248481748599	384	31757	71080	9187424	TRUE	TRUE
79y	67y	1.512955145811013	349	31757	66735	9187424	TRUE	TRUE
79y	68y	1.7451557934394957	374	31757	62000	9187424	TRUE	TRUE
79y	69y	1.6508141024589018	325	31757	56956	9187424	TRUE	TRUE
79y	70y	1.6700538443317363	317	31757	54914	9187424	TRUE	TRUE
79y	71y	1.6144312272667758	297	31757	53222	9187424	TRUE	TRUE
79y	72y	2.144812780790185	349	31757	47075	9187424	TRUE	TRUE
79y	73y	2.013915695151647	328	31757	47118	9187424	TRUE	TRUE
79y	74y	2.0574588066905615	343	31757	48230	9187424	TRUE	TRUE
79y	75y	2.482498418676547	361	31757	42070	9187424	TRUE	TRUE
79y	76y	2.6082634449964055	379	31757	42038	9187424	TRUE	TRUE
79y	77y	2.612622628275469	341	31757	37760	9187424	TRUE	TRUE
79y	78y	3.0972488146241326	386	31757	36055	9187424	TRUE	TRUE
79y	79y	7.415479291310338	814	31757	31757	9187424	TRUE	TRUE
79y	80y	3.5756248877098304	389	31757	31474	9187424	TRUE	TRUE
79y	81y	3.7549195027327875	386	31757	29740	9187424	TRUE	TRUE
79y	82y	3.610281633859865	345	31757	27646	9187424	TRUE	TRUE
79y	83y	3.5339732566040856	330	31757	27015	9187424	TRUE	TRUE
79y	84y	3.2703459153326033	309	31757	27335	9187424	TRUE	TRUE
79y	85y	3.3584200850148562	294	31757	25326	9187424	TRUE	TRUE
79y	86y	3.245115223928764	259	31757	23090	9187424	TRUE	TRUE
79y	87y	3.404371036670141	302	31757	25664	9187424	TRUE	TRUE
79y	88y	3.535893083414041	271	31757	22173	9187424	TRUE	TRUE
79y	89y	4.1388064491752505	311	31757	21739	9187424	TRUE	TRUE
79y	90y	3.2700835946023354	249	31757	22029	9187424	TRUE	TRUE
79y	91y	3.4435299240476054	218	31757	18315	9187424	TRUE	TRUE
79y	92y	4.218972975104227	208	31757	14263	9187424	TRUE	TRUE
79y	93y	3.7417178159080646	157	31757	12139	9187424	TRUE	TRUE
79y	94y	3.1306719250955766	105	31757	9703	9187424	TRUE	TRUE
79y	95y	3.325332204404413	112	31757	9744	9187424	TRUE	TRUE
79y	96y	4.314148920602652	118	31757	7913	9187424	TRUE	TRUE
79y	97y	3.7762655800644227	72	31757	5516	9187424	TRUE	TRUE
79y	98y	4.516031130912857	65	31757	4164	9187424	TRUE	TRUE
79y	99y+	3.25284986711911	114	31757	10139	9187424	TRUE	TRUE
80y	00y	0.8986063953207517	19	31474	6172	9187424	TRUE	TRUE
80y	01y	0.7741849636079022	124	31474	46754	9187424	TRUE	TRUE
80y	02y	0.5003731596794306	72	31474	42003	9187424	TRUE	TRUE
80y	03y	0.6223334399043697	101	31474	47374	9187424	TRUE	TRUE
80y	04y	0.49855711690479054	88	31474	51524	9187424	TRUE	TRUE
80y	05y	0.46161111740726535	94	31474	59442	9187424	TRUE	TRUE
80y	06y	0.5460677547845604	111	31474	59336	9187424	TRUE	TRUE
80y	07y	0.4862507928569693	110	31474	66035	9187424	TRUE	TRUE
80y	08y	0.5092998200322346	120	31474	68778	9187424	TRUE	TRUE
80y	09y	0.5779607205085358	165	31474	83335	9187424	TRUE	TRUE
80y	10y	0.5542918810104006	169	31474	89000	9187424	TRUE	TRUE
80y	11y	0.6420224685440032	209	31474	95025	9187424	TRUE	TRUE
80y	12y	0.5124629858600326	147	31474	83733	9187424	TRUE	TRUE
80y	13y	0.5935326671291139	163	31474	80165	9187424	TRUE	TRUE
80y	14y	0.5677468503506892	184	31474	94603	9187424	TRUE	TRUE
80y	15y	0.5888585882746241	199	31474	98647	9187424	TRUE	TRUE
80y	16y	0.5809333800699452	210	31474	105520	9187424	TRUE	TRUE
80y	17y	0.6447720451201477	252	31474	114087	9187424	TRUE	TRUE
80y	18y	0.5480766095568541	267	31474	142204	9187424	TRUE	TRUE
80y	19y	0.5254642453066557	268	31474	148879	9187424	TRUE	TRUE
80y	20y	0.5625678223952885	325	31474	168636	9187424	TRUE	TRUE
80y	21y	0.6897340601120974	425	31474	179866	9187424	TRUE	TRUE
80y	22y	0.6601637312692791	433	31474	191460	9187424	TRUE	TRUE
80y	23y	0.6492935472569238	408	31474	183426	9187424	TRUE	TRUE
80y	24y	0.6957898204724913	456	31474	191306	9187424	TRUE	TRUE
80y	25y	0.6018187711161324	391	31474	189650	9187424	TRUE	TRUE
80y	26y	0.6100743941190865	396	31474	189476	9187424	TRUE	TRUE
80y	27y	0.6488435562761983	436	31474	196150	9187424	TRUE	TRUE
80y	28y	0.6665411664426447	435	31474	190504	9187424	TRUE	TRUE
80y	29y	0.6708655821031031	452	31474	196673	9187424	TRUE	TRUE
80y	30y	0.6586000563863507	444	31474	196790	9187424	TRUE	TRUE
80y	31y	0.6982423255863004	455	31474	190216	9187424	TRUE	TRUE
80y	32y	0.6693856424724945	429	31474	187078	9187424	TRUE	TRUE
80y	33y	0.7736909656511685	460	31474	173553	9187424	TRUE	TRUE
80y	34y	0.7517704528916963	434	31474	168518	9187424	TRUE	TRUE
80y	35y	0.7115966515510502	397	31474	162854	9187424	TRUE	TRUE
80y	36y	0.7897063353371347	425	31474	157096	9187424	TRUE	TRUE
80y	37y	0.6941903398861144	376	31474	158107	9187424	TRUE	TRUE
80y	38y	0.7275388454837809	368	31474	147650	9187424	TRUE	TRUE
80y	39y	0.7673833611674449	392	31474	149113	9187424	TRUE	TRUE
80y	40y	0.7917565515935003	410	31474	151159	9187424	TRUE	TRUE
80y	41y	0.79398713599886	380	31474	139705	9187424	TRUE	TRUE
80y	42y	0.7796816194518057	369	31474	138150	9187424	TRUE	TRUE
80y	43y	0.7370315240973796	344	31474	136243	9187424	TRUE	TRUE
80y	44y	0.7512642971429514	337	31474	130942	9187424	TRUE	TRUE
80y	45y	0.9280385216664643	413	31474	129905	9187424	TRUE	TRUE
80y	46y	0.8875870518265199	384	31474	126288	9187424	TRUE	TRUE
80y	47y	0.9547612569738521	402	31474	122906	9187424	TRUE	TRUE
80y	48y	0.7596336189500291	321	31474	123351	9187424	TRUE	TRUE
80y	49y	0.8676577371826142	366	31474	123133	9187424	TRUE	TRUE
80y	50y	0.8692337885932153	348	31474	116865	9187424	TRUE	TRUE
80y	51y	0.9687541509937801	406	31474	122336	9187424	TRUE	TRUE
80y	52y	0.9944847484821835	395	31474	115942	9187424	TRUE	TRUE
80y	53y	0.9290644005218613	353	31474	110910	9187424	TRUE	TRUE
80y	54y	0.991811413152124	368	31474	108308	9187424	TRUE	TRUE
80y	55y	1.004588915954389	404	31474	117391	9187424	TRUE	TRUE
80y	56y	0.9046294305695984	343	31474	110679	9187424	TRUE	TRUE
80y	57y	0.9569458840676326	339	31474	103408	9187424	TRUE	TRUE
80y	58y	1.0049753367200007	363	31474	105437	9187424	TRUE	TRUE
80y	59y	1.1153661514362456	386	31474	101021	9187424	TRUE	TRUE
80y	60y	1.0863095933770586	362	31474	97274	9187424	TRUE	TRUE
80y	61y	1.2116143974139157	413	31474	99501	9187424	TRUE	TRUE
80y	62y	1.338935898272129	390	31474	85025	9187424	TRUE	TRUE
80y	63y	1.1843368351836727	350	31474	86265	9187424	TRUE	TRUE
80y	64y	1.2883626021709316	382	31474	86550	9187424	TRUE	TRUE
80y	65y	1.2198793192902013	317	31474	75855	9187424	TRUE	TRUE
80y	66y	1.3223617293569463	322	31474	71080	9187424	TRUE	TRUE
80y	67y	1.3034801397259428	298	31474	66735	9187424	TRUE	TRUE
80y	68y	1.4736504032001836	313	31474	62000	9187424	TRUE	TRUE
80y	69y	1.691282977305032	330	31474	56956	9187424	TRUE	TRUE
80y	70y	1.7063329302382824	321	31474	54914	9187424	TRUE	TRUE
80y	71y	1.755094910742143	320	31474	53222	9187424	TRUE	TRUE
80y	72y	2.0090766246599077	324	31474	47075	9187424	TRUE	TRUE
80y	73y	1.8709488495045974	302	31474	47118	9187424	TRUE	TRUE
80y	74y	2.3906811260319576	395	31474	48230	9187424	TRUE	TRUE
80y	75y	2.7129767041163415	391	31474	42070	9187424	TRUE	TRUE
80y	76y	2.721985706593111	392	31474	42038	9187424	TRUE	TRUE
80y	77y	2.8912219725953516	374	31474	37760	9187424	TRUE	TRUE
80y	78y	2.9955601419734754	370	31474	36055	9187424	TRUE	TRUE
80y	79y	3.5756248877098304	389	31474	31757	9187424	TRUE	TRUE
80y	80y	7.53088312893747	812	31474	31474	9187424	TRUE	TRUE
80y	81y	3.6512687055153688	372	31474	29740	9187424	TRUE	TRUE
80y	82y	3.9806213289430876	377	31474	27646	9187424	TRUE	TRUE
80y	83y	3.771049857321222	349	31474	27015	9187424	TRUE	TRUE
80y	84y	3.5346851453071926	331	31474	27335	9187424	TRUE	TRUE
80y	85y	4.27611253693597	371	31474	25326	9187424	TRUE	TRUE
80y	86y	3.9316810140856635	311	31474	23090	9187424	TRUE	TRUE
80y	87y	3.7079602746664033	326	31474	25664	9187424	TRUE	TRUE
80y	88y	4.239095824773001	322	31474	22173	9187424	TRUE	TRUE
80y	89y	4.256587044701146	317	31474	21739	9187424	TRUE	TRUE
80y	90y	3.9355323406883693	297	31474	22029	9187424	TRUE	TRUE
80y	91y	4.112014166592549	258	31474	18315	9187424	TRUE	TRUE
80y	92y	5.096010147715219	249	31474	14263	9187424	TRUE	TRUE
80y	93y	3.6791740954393566	153	31474	12139	9187424	TRUE	TRUE
80y	94y	4.8134423050237345	160	31474	9703	9187424	TRUE	TRUE
80y	95y	4.6434015525155745	155	31474	9744	9187424	TRUE	TRUE
80y	96y	4.906279604802758	133	31474	7913	9187424	TRUE	TRUE
80y	97y	3.9160595013032156	74	31474	5516	9187424	TRUE	TRUE
80y	98y	4.766943578210446	68	31474	4164	9187424	TRUE	TRUE
80y	99y+	4.145808030403194	144	31474	10139	9187424	TRUE	TRUE
81y	00y	1.0010525494009217	20	29740	6172	9187424	TRUE	TRUE
81y	01y	0.6739601140039617	102	29740	46754	9187424	TRUE	TRUE
81y	02y	0.6251603293587398	85	29740	42003	9187424	TRUE	TRUE
81y	03y	0.6716607418669547	103	29740	47374	9187424	TRUE	TRUE
81y	04y	0.4256979641169305	71	29740	51524	9187424	TRUE	TRUE
81y	05y	0.5716787741100959	110	29740	59442	9187424	TRUE	TRUE
81y	06y	0.49460458178330213	95	29740	59336	9187424	TRUE	TRUE
81y	07y	0.4631416177019696	99	29740	66035	9187424	TRUE	TRUE
81y	08y	0.449162254500181	100	29740	68778	9187424	TRUE	TRUE
81y	09y	0.45967093179992485	124	29740	83335	9187424	TRUE	TRUE
81y	10y	0.47900701699372084	138	29740	89000	9187424	TRUE	TRUE
81y	11y	0.43238095698102313	133	29740	95025	9187424	TRUE	TRUE
81y	12y	0.5497211073070822	149	29740	83733	9187424	TRUE	TRUE
81y	13y	0.5086767993770078	132	29740	80165	9187424	TRUE	TRUE
81y	14y	0.4996194279082002	153	29740	94603	9187424	TRUE	TRUE
81y	15y	0.4791377004713723	153	29740	98647	9187424	TRUE	TRUE
81y	16y	0.5533243942446873	189	29740	105520	9187424	TRUE	TRUE
81y	17y	0.481988457186153	178	29740	114087	9187424	TRUE	TRUE
81y	18y	0.4562052487766942	210	29740	142204	9187424	TRUE	TRUE
81y	19y	0.48970141113724625	236	29740	148879	9187424	TRUE	TRUE
81y	20y	0.5972004183237976	326	29740	168636	9187424	TRUE	TRUE
81y	21y	0.5238459110010246	305	29740	179866	9187424	TRUE	TRUE
81y	22y	0.5663460259116739	351	29740	191460	9187424	TRUE	TRUE
81y	23y	0.6147305045737437	365	29740	183426	9187424	TRUE	TRUE
81y	24y	0.5732612117827179	355	29740	191306	9187424	TRUE	TRUE
81y	25y	0.5994428261383347	368	29740	189650	9187424	TRUE	TRUE
81y	26y	0.6407537226547549	393	29740	189476	9187424	TRUE	TRUE
81y	27y	0.6803748159124341	432	29740	196150	9187424	TRUE	TRUE
81y	28y	0.6697284500850905	413	29740	190504	9187424	TRUE	TRUE
81y	29y	0.6502919743435752	414	29740	196673	9187424	TRUE	TRUE
81y	30y	0.6216485939271508	396	29740	196790	9187424	TRUE	TRUE
81y	31y	0.6122758091470232	377	29740	190216	9187424	TRUE	TRUE
81y	32y	0.6093354472049042	369	29740	187078	9187424	TRUE	TRUE
81y	33y	0.7618411717513865	428	29740	173553	9187424	TRUE	TRUE
81y	34y	0.7222752297605967	394	29740	168518	9187424	TRUE	TRUE
81y	35y	0.7284262530742712	384	29740	162854	9187424	TRUE	TRUE
81y	36y	0.6961309299169982	354	29740	157096	9187424	TRUE	TRUE
81y	37y	0.6213392906319191	318	29740	158107	9187424	TRUE	TRUE
81y	38y	0.719743558520839	344	29740	147650	9187424	TRUE	TRUE
81y	39y	0.739614648028223	357	29740	149113	9187424	TRUE	TRUE
81y	40y	0.719385117234918	352	29740	151159	9187424	TRUE	TRUE
81y	41y	0.6722246434490277	304	29740	139705	9187424	TRUE	TRUE
81y	42y	0.7848904098519659	351	29740	138150	9187424	TRUE	TRUE
81y	43y	0.6802363758342876	300	29740	136243	9187424	TRUE	TRUE
81y	44y	0.7502412611991631	318	29740	130942	9187424	TRUE	TRUE
81y	45y	0.9179398687370397	386	29740	129905	9187424	TRUE	TRUE
81y	46y	0.8390441815575351	343	29740	126288	9187424	TRUE	TRUE
81y	47y	0.9023482062841537	359	29740	122906	9187424	TRUE	TRUE
81y	48y	1.0393413777361988	415	29740	123351	9187424	TRUE	TRUE
81y	49y	0.8705782435317384	347	29740	123133	9187424	TRUE	TRUE
81y	50y	0.8326814425084428	315	29740	116865	9187424	TRUE	TRUE
81y	51y	0.9444307551948609	374	29740	122336	9187424	TRUE	TRUE
81y	52y	0.8766129977889253	329	29740	115942	9187424	TRUE	TRUE
81y	53y	1.002731344843784	360	29740	110910	9187424	TRUE	TRUE
81y	54y	1.0838666558139918	380	29740	108308	9187424	TRUE	TRUE
81y	55y	0.9315823578148303	354	29740	117391	9187424	TRUE	TRUE
81y	56y	0.9210888154456353	330	29740	110679	9187424	TRUE	TRUE
81y	57y	0.9141555144976614	306	29740	103408	9187424	TRUE	TRUE
81y	58y	0.9991119054071173	341	29740	105437	9187424	TRUE	TRUE
81y	59y	1.0672509724801904	349	29740	101021	9187424	TRUE	TRUE
81y	60y	1.0956582563754524	345	29740	97274	9187424	TRUE	TRUE
81y	61y	1.0835545420741632	349	29740	99501	9187424	TRUE	TRUE
81y	62y	1.3443361553338777	370	29740	85025	9187424	TRUE	TRUE
81y	63y	1.2319032796105243	344	29740	86265	9187424	TRUE	TRUE
81y	64y	1.3848969182947766	388	29740	86550	9187424	TRUE	TRUE
81y	65y	1.352093317972912	332	29740	75855	9187424	TRUE	TRUE
81y	66y	1.3820778168815535	318	29740	71080	9187424	TRUE	TRUE
81y	67y	1.3424469379209107	290	29740	66735	9187424	TRUE	TRUE
81y	68y	1.6941038250862313	340	29740	62000	9187424	TRUE	TRUE
81y	69y	1.7519263167929675	323	29740	56956	9187424	TRUE	TRUE
81y	70y	1.7776931491753114	316	29740	54914	9187424	TRUE	TRUE
81y	71y	1.6078346136244683	277	29740	53222	9187424	TRUE	TRUE
81y	72y	2.086842086541494	318	29740	47075	9187424	TRUE	TRUE
81y	73y	2.5438861640649626	388	29740	47118	9187424	TRUE	TRUE
81y	74y	2.1521612667445735	336	29740	48230	9187424	TRUE	TRUE
81y	75y	2.261679179303588	308	29740	42070	9187424	TRUE	TRUE
81y	76y	2.843948414847258	387	29740	42038	9187424	TRUE	TRUE
81y	77y	3.100701931748886	379	29740	37760	9187424	TRUE	TRUE
81y	78y	3.444398160846133	402	29740	36055	9187424	TRUE	TRUE
81y	79y	3.7549195027327875	386	29740	31757	9187424	TRUE	TRUE
81y	80y	3.6512687055153688	372	29740	31474	9187424	TRUE	TRUE
81y	81y	8.476215505237274	816	29740	29740	9187424	TRUE	TRUE
81y	82y	4.536767523314869	406	29740	27646	9187424	TRUE	TRUE
81y	83y	4.311110690827694	377	29740	27015	9187424	TRUE	TRUE
81y	84y	3.785981821109453	335	29740	27335	9187424	TRUE	TRUE
81y	85y	4.83038090495633	396	29740	25326	9187424	TRUE	TRUE
81y	86y	4.348227151554267	325	29740	23090	9187424	TRUE	TRUE
81y	87y	4.417682635679212	367	29740	25664	9187424	TRUE	TRUE
81y	88y	4.681312312050276	336	29740	22173	9187424	TRUE	TRUE
81y	89y	4.561611190447237	321	29740	21739	9187424	TRUE	TRUE
81y	90y	4.6978897398895505	335	29740	22029	9187424	TRUE	TRUE
81y	91y	5.043326221006113	299	29740	18315	9187424	TRUE	TRUE
81y	92y	5.089906160950585	235	29740	14263	9187424	TRUE	TRUE
81y	93y	4.886198576974302	192	29740	12139	9187424	TRUE	TRUE
81y	94y	4.903063130316742	154	29740	9703	9187424	TRUE	TRUE
81y	95y	5.4214022382542515	171	29740	9744	9187424	TRUE	TRUE
81y	96y	4.8019401347760455	123	29740	7913	9187424	TRUE	TRUE
81y	97y	6.496605979158021	116	29740	5516	9187424	TRUE	TRUE
81y	98y	6.45448101445315	87	29740	4164	9187424	TRUE	TRUE
81y	99y+	4.4179996269738995	145	29740	10139	9187424	TRUE	TRUE
82y	00y	1.1845631586811671	22	27646	6172	9187424	TRUE	TRUE
82y	01y	0.653928869948865	92	27646	46754	9187424	TRUE	TRUE
82y	02y	0.5854810808505118	74	27646	42003	9187424	TRUE	TRUE
82y	03y	0.5611918919204439	80	27646	47374	9187424	TRUE	TRUE
82y	04y	0.5740396506705944	89	27646	51524	9187424	TRUE	TRUE
82y	05y	0.5423002157787163	97	27646	59442	9187424	TRUE	TRUE
82y	06y	0.5432690007132003	97	27646	59336	9187424	TRUE	TRUE
82y	07y	0.3623429124354109	72	27646	66035	9187424	TRUE	TRUE
82y	08y	0.5315016274421243	110	27646	68778	9187424	TRUE	TRUE
82y	09y	0.4825245193714371	121	27646	83335	9187424	TRUE	TRUE
82y	10y	0.4816828234492748	129	27646	89000	9187424	TRUE	TRUE
82y	11y	0.4931087291211322	141	27646	95025	9187424	TRUE	TRUE
82y	12y	0.4603867266321461	116	27646	83733	9187424	TRUE	TRUE
82y	13y	0.5430601746806855	131	27646	80165	9187424	TRUE	TRUE
82y	14y	0.5444879158036997	155	27646	94603	9187424	TRUE	TRUE
82y	15y	0.4918474563389135	146	27646	98647	9187424	TRUE	TRUE
82y	16y	0.5416953661605074	172	27646	105520	9187424	TRUE	TRUE
82y	17y	0.5534506436656406	190	27646	114087	9187424	TRUE	TRUE
82y	18y	0.5071184101981641	217	27646	142204	9187424	TRUE	TRUE
82y	19y	0.5200965034299883	233	27646	148879	9187424	TRUE	TRUE
82y	20y	0.626669104026127	318	27646	168636	9187424	TRUE	TRUE
82y	21y	0.5598285051336123	303	27646	179866	9187424	TRUE	TRUE
82y	22y	0.6838795594151995	394	27646	191460	9187424	TRUE	TRUE
82y	23y	0.6558569591277522	362	27646	183426	9187424	TRUE	TRUE
82y	24y	0.5367738427087355	309	27646	191306	9187424	TRUE	TRUE
82y	25y	0.6518558221272107	372	27646	189650	9187424	TRUE	TRUE
82y	26y	0.6629778943787107	378	27646	189476	9187424	TRUE	TRUE
82y	27y	0.6522797153827249	385	27646	196150	9187424	TRUE	TRUE
82y	28y	0.6471892078816176	371	27646	190504	9187424	TRUE	TRUE
82y	29y	0.6437862387808093	381	27646	196673	9187424	TRUE	TRUE
82y	30y	0.5741658356916435	340	27646	196790	9187424	TRUE	TRUE
82y	31y	0.6743753941859115	386	27646	190216	9187424	TRUE	TRUE
82y	32y	0.5862092641801819	330	27646	187078	9187424	TRUE	TRUE
82y	33y	0.7276339050986861	380	27646	173553	9187424	TRUE	TRUE
82y	34y	0.6566884733306686	333	27646	168518	9187424	TRUE	TRUE
82y	35y	0.6448372370973895	316	27646	162854	9187424	TRUE	TRUE
82y	36y	0.7002035731810226	331	27646	157096	9187424	TRUE	TRUE
82y	37y	0.6326694345479366	301	27646	158107	9187424	TRUE	TRUE
82y	38y	0.6729754058366334	299	27646	147650	9187424	TRUE	TRUE
82y	39y	0.6752872915464265	303	27646	149113	9187424	TRUE	TRUE
82y	40y	0.7057200858102229	321	27646	151159	9187424	TRUE	TRUE
82y	41y	0.7374136971574619	310	27646	139705	9187424	TRUE	TRUE
82y	42y	0.7457139381931466	310	27646	138150	9187424	TRUE	TRUE
82y	43y	0.719563745948016	295	27646	136243	9187424	TRUE	TRUE
82y	44y	0.7030112178870824	277	27646	130942	9187424	TRUE	TRUE
82y	45y	0.8749066042265518	342	27646	129905	9187424	TRUE	TRUE
82y	46y	0.8762814214235526	333	27646	126288	9187424	TRUE	TRUE
82y	47y	0.8760590522466358	324	27646	122906	9187424	TRUE	TRUE
82y	48y	0.9806638470807596	364	27646	123351	9187424	TRUE	TRUE
82y	49y	0.7394989439722318	274	27646	123133	9187424	TRUE	TRUE
82y	50y	0.8104418376565875	285	27646	116865	9187424	TRUE	TRUE
82y	51y	0.975217819452406	359	27646	122336	9187424	TRUE	TRUE
82y	52y	0.8971498851651751	313	27646	115942	9187424	TRUE	TRUE
82y	53y	0.9768060724165243	326	27646	110910	9187424	TRUE	TRUE
82y	54y	0.9297015354762557	303	27646	108308	9187424	TRUE	TRUE
82y	55y	0.9087233471985713	321	27646	117391	9187424	TRUE	TRUE
82y	56y	0.9878525548311263	329	27646	110679	9187424	TRUE	TRUE
82y	57y	1.0155338408078511	316	27646	103408	9187424	TRUE	TRUE
82y	58y	0.923498163101225	293	27646	105437	9187424	TRUE	TRUE
82y	59y	1.1053226514603414	336	27646	101021	9187424	TRUE	TRUE
82y	60y	1.0693232722600154	313	27646	97274	9187424	TRUE	TRUE
82y	61y	1.1689664715652803	350	27646	99501	9187424	TRUE	TRUE
82y	62y	1.1217516374481482	287	27646	85025	9187424	TRUE	TRUE
