x	y	RR	N_pairs	N_x	N_y	N_total
77y	58y	1.0615360581977205	868	64341	230615	18146396
77y	59y	1.1768181382643348	964	64341	231031	18146396
77y	60y	1.1827453695042491	898	64341	214135	18146396
77y	61y	1.13324439400224	863	64341	214778	18146396
77y	62y	1.132745577896185	778	64341	193709	18146396
77y	63y	1.1105091757340577	738	64341	187429	18146396
77y	64y	1.1896210204750015	755	64341	178995	18146396
77y	65y	1.2324087464027753	732	64341	167517	18146396
77y	66y	1.1932637597284426	655	64341	154813	18146396
77y	67y	1.1905654207475789	617	64341	146162	18146396
77y	68y	1.209477240821119	598	64341	139446	18146396
77y	69y	1.4051071143797482	624	64341	125250	18146396
77y	70y	1.431550954388319	597	64341	117617	18146396
77y	71y	1.4204308992070063	574	64341	113971	18146396
77y	72y	1.6005760381948833	581	64341	102377	18146396
77y	73y	1.5711062192066878	557	64341	99989	18146396
77y	74y	1.4861961296083257	538	64341	102096	18146396
77y	75y	1.833543414247383	554	64341	85216	18146396
77y	76y	1.8902239635297111	483	64341	72067	18146396
77y	77y	3.9801608136538245	908	64341	64341	18146396
77y	78y	2.0101500208287835	452	64341	63418	18146396
77y	79y	1.9121621313584163	416	64341	61358	18146396
77y	80y	1.8099701575660012	350	64341	54538	18146396
77y	81y	1.8969763903762191	324	64341	48171	18146396
77y	82y	1.782714340214771	268	64341	42399	18146396
77y	83y	2.1194201672216075	335	64341	44579	18146396
77y	84y	1.976972391647942	247	64341	35237	18146396
77y	85y	1.9262473851947264	240	64341	35140	18146396
77y	86y	2.129246142257017	212	64341	28081	18146396
77y	87y	1.8856917276696021	198	64341	29614	18146396
77y	88y	1.6011321633685007	136	64341	23956	18146396
77y	89y	2.47705779174019	177	64341	20153	18146396
77y	90y	1.9218488165431076	141	64341	20692	18146396
77y	91y	2.043340212147278	114	64341	15735	18146396
77y	92y	2.3564258706181094	112	64341	13405	18146396
77y	93y	2.2716857267220316	92	64341	11422	18146396
77y	94y	1.4940038221588483	54	64341	10194	18146396
77y	95y	2.3221421683140924	55	64341	6680	18146396
77y	96y	2.0698912833808008	43	64341	5859	18146396
77y	97y	3.093993776652799	45	64341	4102	18146396
77y	98y	1.6222877309631571	20	64341	3477	18146396
77y	99y+	2.373280500221839	80	64341	9507	18146396
78y	00y	1.0019013811929325	57	63418	16279	18146396
78y	01y	0.9946383155431244	283	63418	81414	18146396
78y	02y	0.8636195509850753	224	63418	74217	18146396
78y	03y	0.8029460588979667	232	63418	82676	18146396
78y	04y	0.9298641445126729	302	63418	92932	18146396
78y	05y	0.8016471065217416	281	63418	100300	18146396
78y	06y	0.8398203529368982	330	63418	112436	18146396
78y	07y	0.8818523446302198	368	63418	119407	18146396
78y	08y	0.7501151035992494	319	63418	121686	18146396
78y	09y	0.8563148694758959	427	63418	142683	18146396
78y	10y	0.7752690835240195	416	63418	153539	18146396
78y	11y	0.790406919861783	453	63418	163993	18146396
78y	12y	0.7361779590717991	378	63418	146922	18146396
78y	13y	0.813790222848922	419	63418	147326	18146396
78y	14y	0.8768662150278692	524	63418	170992	18146396
78y	15y	0.7430679967061595	484	63418	186378	18146396
78y	16y	0.787651131586851	546	63418	198352	18146396
78y	17y	0.7849722691621379	550	63418	200487	18146396
78y	18y	0.7468415897509649	640	63418	245205	18146396
78y	19y	0.8163707925499195	787	63418	275845	18146396
78y	20y	0.7733602715695039	818	63418	302656	18146396
78y	21y	0.7154463200525566	862	63418	344753	18146396
78y	22y	0.7898909096237866	1028	63418	372395	18146396
78y	23y	0.8243533437080021	1057	63418	366893	18146396
78y	24y	0.8505234468681395	1118	63418	376126	18146396
78y	25y	0.8220706423897081	1088	63418	378702	18146396
78y	26y	0.8071467667300287	1078	63418	382159	18146396
78y	27y	0.8583067271098848	1205	63418	401719	18146396
78y	28y	0.8484673414107468	1149	63418	387492	18146396
78y	29y	0.8584400693335362	1237	63418	412323	18146396
78y	30y	0.8880938886602641	1271	63418	409510	18146396
78y	31y	0.8866284703304139	1219	63418	393405	18146396
78y	32y	0.8664487321640099	1172	63418	387046	18146396
78y	33y	0.88854627220852	1126	63418	362607	18146396
78y	34y	0.8319033777948881	1015	63418	349117	18146396
78y	35y	0.9085097820713913	1062	63418	334482	18146396
78y	36y	0.898064049819489	1024	63418	326265	18146396
78y	37y	0.9276883155633204	1046	63418	322632	18146396
78y	38y	0.9457367961739733	987	63418	298624	18146396
78y	39y	0.9686840641249899	1013	63418	299230	18146396
78y	40y	0.9294067838449964	947	63418	291556	18146396
78y	41y	0.9200693575655755	897	63418	278965	18146396
78y	42y	0.9378511838800178	919	63418	280388	18146396
78y	43y	0.90321097666412975	871	63418	275935	18146396
78y	44y	0.9916023244452249	908	63418	262015	18146396
78y	45y	0.9868518549949843	893	63418	258927	18146396
78y	46y	0.9188674600361183	833	63418	259400	18146396
78y	47y	0.9411102468860699	829	63418	252053	18146396
78y	48y	0.9934239105282021	832	63418	239644	18146396
78y	49y	1.0059804990283052	869	63418	247177	18146396
78y	50y	0.9592664035958521	845	63418	252055	18146396
78y	51y	0.9759523674263011	884	63418	259180	18146396
78y	52y	1.0352712454604145	898	63418	248199	18146396
78y	53y	1.083371550838992	904	63418	238764	18146396
78y	54y	1.0273980483949605	841	63418	234226	18146396
78y	55y	1.0683123170568138	902	63418	241594	18146396
78y	56y	1.0900029284943287	872	63418	228911	18146396
78y	57y	1.0843824164154823	860	63418	226931	18146396
78y	58y	1.0683005253705546	861	63418	230615	18146396
78y	59y	1.1580283600284305	935	63418	231031	18146396
78y	60y	1.1251288897289404	842	63418	214135	18146396
78y	61y	1.1337508053471224	851	63418	214778	18146396
78y	62y	1.087191022692559	736	63418	193709	18146396
78y	63y	1.14041167866759	747	63418	187429	18146396
78y	64y	1.1701674780846305	732	63418	178995	18146396
78y	65y	1.2554698704967513	735	63418	167517	18146396
78y	66y	1.2919556085151374	699	63418	154813	18146396
78y	67y	1.2548776804753219	641	63418	146162	18146396
78y	68y	1.3091591940779093	638	63418	139446	18146396
78y	69y	1.52607743345187	668	63418	125250	18146396
78y	70y	1.4718485325988901	605	63418	117617	18146396
78y	71y	1.4335722703251754	571	63418	113971	18146396
78y	72y	1.6098963909371604	576	63418	102377	18146396
78y	73y	1.5109828672657981	528	63418	99989	18146396
78y	74y	1.5162345210269939	541	63418	102096	18146396
78y	75y	1.8266510774387184	544	63418	85216	18146396
78y	76y	1.8899414564240449	476	63418	72067	18146396
78y	77y	2.0101500208287835	452	63418	64341	18146396
78y	78y	3.9615014266778674	878	63418	63418	18146396
78y	79y	1.8560502049890684	398	63418	61358	18146396
78y	80y	1.7366273189622228	331	63418	54538	18146396
78y	81y	2.0790274558922484	350	63418	48171	18146396
78y	82y	2.0381172829041185	302	63418	42399	18146396
78y	83y	2.041148679374361	318	63418	44579	18146396
78y	84y	1.9001801346012865	234	63418	35237	18146396
78y	85y	1.8728539933964443	230	63418	35140	18146396
78y	86y	1.9054909020960928	187	63418	28081	18146396
78y	87y	2.135369543432615	221	63418	29614	18146396
78y	88y	2.138043658030198	179	63418	23956	18146396
78y	89y	2.853870058266316	201	63418	20153	18146396
78y	90y	2.2817040696544915	165	63418	20692	18146396
78y	91y	1.8730454685018292	103	63418	15735	18146396
78y	92y	2.454759020653467	115	63418	13405	18146396
78y	93y	2.4049548078826772	96	63418	11422	18146396
78y	94y	2.0771360018801546	74	63418	10194	18146396
78y	95y	2.4416096683293036	57	63418	6680	18146396
78y	96y	2.588392986763145	53	63418	5859	18146396
78y	97y	2.999512267664326	43	63418	4102	18146396
78y	98y	2.7157331419248956	33	63418	3477	18146396
78y	99y+	2.1971373603047937	73	63418	9507	18146396
79y	00y	1.308048847671129	72	61358	16279	18146396
79y	01y	1.0026034120286818	276	61358	81414	18146396
79y	02y	0.9165235524448875	230	61358	74217	18146396
79y	03y	0.8012863615465653	224	61358	82676	18146396
79y	04y	0.8719758723085371	274	61358	92932	18146396
79y	05y	0.7312568323582985	248	61358	100300	18146396
79y	06y	0.9179927031609686	349	61358	112436	18146396
79y	07y	0.8024803596399717	324	61358	119407	18146396
79y	08y	0.7923118906452363	326	61358	121686	18146396
79y	09y	0.8788460670145454	424	61358	142683	18146396
79y	10y	0.8398214649632544	436	61358	153539	18146396
79y	11y	0.788089089898692	437	61358	163993	18146396
79y	12y	0.7830364139007717	389	61358	146922	18146396
79y	13y	0.8150154187726623	406	61358	147326	18146396
79y	14y	0.7783159145438149	450	61358	170992	18146396
79y	15y	0.7124770554942801	449	61358	186378	18146396
79y	16y	0.7902390281959396	530	61358	198352	18146396
79y	17y	0.7449452405973677	505	61358	200487	18146396
79y	18y	0.7176403230779148	595	61358	245205	18146396
79y	19y	0.7290595201478381	680	61358	275845	18146396
79y	20y	0.7836899352673466	802	61358	302656	18146396
79y	21y	0.8012314928920077	934	61358	344753	18146396
79y	22y	0.8664432013286945	1091	61358	372395	18146396
79y	23y	0.8746000569490854	1085	61358	366893	18146396
79y	24y	0.8657114319840421	1101	61358	376126	18146396
79y	25y	0.8231181936207516	1054	61358	378702	18146396
79y	26y	0.9108598517486768	1177	61358	382159	18146396
79y	27y	0.8812334350620304	1197	61358	401719	18146396
79y	28y	0.8601622215330108	1127	61358	387492	18146396
79y	29y	0.9130825258781988	1273	61358	412323	18146396
79y	30y	0.9265766121103446	1283	61358	409510	18146396
79y	31y	0.8960981259665447	1192	61358	393405	18146396
79y	32y	0.8703227370271911	1139	61358	387046	18146396
79y	33y	0.9069592875615294	1112	61358	362607	18146396
79y	34y	0.9004953126242303	1063	61358	349117	18146396
79y	35y	0.9213277594352136	1042	61358	334482	18146396
79y	36y	0.9245893215472751	1020	61358	326265	18146396
79y	37y	0.9276673278178148	1012	61358	322632	18146396
79y	38y	0.8913268515024051	900	61358	298624	18146396
79y	39y	0.9547533322641992	966	61358	299230	18146396
79y	40y	0.9301790231928901	917	61358	291556	18146396
79y	41y	0.9244553825809275	872	61358	278965	18146396
79y	42y	0.9756667367081714	925	61358	280388	18146396
79y	43y	0.9131707524831109	852	61358	275935	18146396
79y	44y	0.9707144296033879	860	61358	262015	18146396
79y	45y	1.0394012668075745	910	61358	258927	18146396
79y	46y	0.9873408578917119	866	61358	259400	18146396
79y	47y	0.9539329798362557	813	61358	252053	18146396
79y	48y	0.9786464303358586	793	61358	239644	18146396
79y	49y	0.8650663710539092	723	61358	247177	18146396
79y	50y	1.0947262091933716	933	61358	252055	18146396
79y	51y	1.0246936387125862	898	61358	259180	18146396
79y	52y	1.0259408276556101	861	61358	248199	18146396
79y	53y	1.0417088140089523	841	61358	238764	18146396
79y	54y	1.0631540028809636	842	61358	234226	18146396
79y	55y	1.0539892856747053	861	61358	241594	18146396
79y	56y	1.0090287955679271	781	61358	228911	18146396
79y	57y	1.0921175363248932	838	61358	226931	18146396
79y	58y	1.0400458640814414	811	61358	230615	18146396
79y	59y	1.072736232954644	838	61358	231031	18146396
79y	60y	1.1076585380637172	802	61358	214135	18146396
79y	61y	1.0396241195206684	755	61358	214778	18146396
79y	62y	1.1572803936559442	758	61358	193709	18146396
79y	63y	1.0808687790523117	685	61358	187429	18146396
79y	64y	1.1995404845402458	726	61358	178995	18146396
79y	65y	1.1493208642887085	651	61358	167517	18146396
79y	66y	1.2875724007066722	674	61358	154813	18146396
79y	67y	1.2585633961694749	622	61358	146162	18146396
79y	68y	1.253431511676691	591	61358	139446	18146396
79y	69y	1.2632672477008888	535	61358	125250	18146396
79y	70y	1.2748440180685663	507	61358	117617	18146396
79y	71y	1.3286016611856164	512	61358	113971	18146396
79y	72y	1.4877296517701737	515	61358	102377	18146396
79y	73y	1.5025560320028566	508	61358	99989	18146396
79y	74y	1.4744438694434325	509	61358	102096	18146396
79y	75y	1.5235705330135456	439	61358	85216	18146396
79y	76y	1.8343840624333858	447	61358	72067	18146396
79y	77y	1.9121621313584163	416	61358	64341	18146396
79y	78y	1.8560502049890684	398	61358	63418	18146396
79y	79y	3.6728480820390423	762	61358	61358	18146396
79y	80y	2.076915155277986	383	61358	54538	18146396
79y	81y	2.271617736784185	370	61358	48171	18146396
79y	82y	1.8414821023549222	264	61358	42399	18146396
79y	83y	2.2158243659831025	334	61358	44579	18146396
79y	84y	2.0982646850487687	250	61358	35237	18146396
79y	85y	1.7253265003621412	205	61358	35140	18146396
79y	86y	1.8220182500020525	173	61358	28081	18146396
79y	87y	2.0472740333195665	205	61358	29614	18146396
79y	88y	2.0863712487583648	169	61358	23956	18146396
79y	89y	2.465407801542814	168	61358	20153	18146396
79y	90y	1.7865975430930132	125	61358	20692	18146396
79y	91y	2.1426798883563354	114	61358	15735	18146396
79y	92y	2.6916104236770937	122	61358	13405	18146396
79y	93y	2.2785559939981885	88	61358	11422	18146396
79y	94y	2.059837255294805	71	61358	10194	18146396
79y	95y	2.435036168902132	55	61358	6680	18146396
79y	96y	3.2810212862087162	65	61358	5859	18146396
79y	97y	2.5234318364224735	35	61358	4102	18146396
79y	98y	3.4873726366359974	41	61358	3477	18146396
79y	99y+	2.4886606581826873	80	61358	9507	18146396
80y	00y	1.2672291171928558	62	54538	16279	18146396
80y	01y	0.9604172371363939	235	54538	81414	18146396
80y	02y	0.8473241515923534	189	54538	74217	18146396
80y	03y	0.8129486036410785	202	54538	82676	18146396
80y	04y	0.7518742085837686	210	54538	92932	18146396
80y	05y	0.769623337439367	232	54538	100300	18146396
80y	06y	0.784208713710565	265	54538	112436	18146396
80y	07y	0.7384264819881672	265	54538	119407	18146396
80y	08y	0.7710804096559972	282	54538	121686	18146396
80y	09y	0.7765388316289641	333	54538	142683	18146396
80y	10y	0.7866455565286617	363	54538	153539	18146396
80y	11y	0.8034540638530107	396	54538	163993	18146396
80y	12y	0.7496047652083843	331	54538	146922	18146396
80y	13y	0.779167580125239	345	54538	147326	18146396
80y	14y	0.7491626444331659	385	54538	170992	18146396
80y	15y	0.7337335055034184	411	54538	186378	18146396
80y	16y	0.7833781845963491	467	54538	198352	18146396
80y	17y	0.8829103166317795	532	54538	200487	18146396
80y	18y	0.7123954848097029	525	54538	245205	18146396
80y	19y	0.7683613174697422	637	54538	275845	18146396
80y	20y	0.7574624537463043	689	54538	302656	18146396
80y	21y	0.8271112812595053	857	54538	344753	18146396
80y	22y	0.8014561729761226	897	54538	372395	18146396
80y	23y	0.829798880681197	915	54538	366893	18146396
80y	24y	0.8678143523950792	981	54538	376126	18146396
80y	25y	0.8320387574390269	947	54538	378702	18146396
80y	26y	0.8811048608018518	1012	54538	382159	18146396
80y	27y	0.8290922986033621	1001	54538	401719	18146396
80y	28y	0.8526635231312312	993	54538	387492	18146396
80y	29y	0.8957289156032237	1110	54538	412323	18146396
80y	30y	0.8734441275653981	1075	54538	409510	18146396
80y	31y	0.896514186866046	1060	54538	393405	18146396
80y	32y	0.9121031946686478	1061	54538	387046	18146396
80y	33y	0.8827344273964477	962	54538	362607	18146396
80y	34y	0.8415518578008474	883	54538	349117	18146396
80y	35y	0.8952842297477803	900	54538	334482	18146396
80y	36y	0.9392480870699406	921	54538	326265	18146396
80y	37y	0.9281672609489978	900	54538	322632	18146396
80y	38y	0.9147651801576959	821	54538	298624	18146396
80y	39y	0.9284799276643269	835	54538	299230	18146396
80y	40y	0.9426473272984774	826	54538	291556	18146396
80y	41y	0.9172079234879335	769	54538	278965	18146396
80y	42y	0.9279797657949393	782	54538	280388	18146396
80y	43y	0.9803359557937007	813	54538	275935	18146396
80y	44y	0.8876508993679282	699	54538	262015	18146396
80y	45y	1.0177450963729457	792	54538	258927	18146396
80y	46y	0.9158395967353781	714	54538	259400	18146396
80y	47y	1.025699926496762	777	54538	252053	18146396
80y	48y	0.9302494442048773	670	54538	239644	18146396
80y	49y	0.9799738769737548	728	54538	247177	18146396
80y	50y	0.9676088551592507	733	54538	252055	18146396
80y	51y	1.0437109420554627	813	54538	259180	18146396
80y	52y	1.0523514549646265	785	54538	248199	18146396
80y	53y	1.0688522958923545	767	54538	238764	18146396
80y	54y	1.045523717205685	736	54538	234226	18146396
80y	55y	1.147228780332406	833	54538	241594	18146396
80y	56y	1.032007521676191	710	54538	228911	18146396
80y	57y	1.038079482287785	708	54538	226931	18146396
80y	58y	1.0936360816914794	758	54538	230615	18146396
80y	59y	1.1017482103140828	765	54538	231031	18146396
80y	60y	1.083019551210771	697	54538	214135	18146396
80y	61y	1.0689329717230167	690	54538	214778	18146396
80y	62y	1.185196794164061	690	54538	193709	18146396
80y	63y	1.1592245490953643	653	54538	187429	18146396
80y	64y	1.1971157485696997	644	54538	178995	18146396
80y	65y	1.2016767661045333	605	54538	167517	18146396
80y	66y	1.1885265322933647	553	54538	154813	18146396
80y	67y	1.236108318489665	543	54538	146162	18146396
80y	68y	1.2240593638867212	513	54538	139446	18146396
80y	69y	1.3442002096507415	506	54538	125250	18146396
80y	70y	1.3861721168181589	490	54538	117617	18146396
80y	71y	1.3954835271041397	478	54538	113971	18146396
80y	72y	1.3715171052604294	422	54538	102377	18146396
80y	73y	1.4808087177388845	445	54538	99989	18146396
80y	74y	1.5447592018183613	474	54538	102096	18146396
80y	75y	1.694570966502329	434	54538	85216	18146396
80y	76y	1.782140900781225	386	54538	72067	18146396
80y	77y	1.8099701575660012	350	54538	64341	18146396
80y	78y	1.7366273189622228	331	54538	63418	18146396
80y	79y	2.076915155277986	383	54538	61358	18146396
80y	80y	4.185198727529202	686	54538	54538	18146396
80y	81y	2.2724870256913285	329	54538	48171	18146396
80y	82y	2.260102057301055	288	54538	42399	18146396
80y	83y	2.216752994115369	297	54538	44579	18146396
80y	84y	2.105702986860598	223	54538	35237	18146396
80y	85y	2.1304529011774656	225	54538	35140	18146396
80y	86y	2.452725535168011	207	54538	28081	18146396
80y	87y	2.202166622425949	196	54538	29614	18146396
80y	88y	2.097267464130656	151	54538	23956	18146396
80y	89y	2.9553199306248925	179	54538	20153	18146396
80y	90y	2.4280948854974866	151	54538	20692	18146396
80y	91y	2.1357273203992895	101	54538	15735	18146396
80y	92y	2.804805832353473	113	54538	13405	18146396
80y	93y	2.5343598135964007	87	54538	11422	18146396
80y	94y	2.7743769856316307	85	54538	10194	18146396
80y	95y	3.685924490269159	74	54538	6680	18146396
80y	96y	2.953051510827149	52	54538	5859	18146396
80y	97y	2.8389880563865586	35	54538	4102	18146396
80y	98y	3.4449981038200423	36	54538	3477	18146396
80y	99y+	2.484883495944474	71	54538	9507	18146396
81y	00y	1.0644734431578777	46	48171	16279	18146396
81y	01y	1.0549708899355763	228	48171	81414	18146396
81y	02y	0.9187130843070431	181	48171	74217	18146396
81y	03y	0.9021743092248155	198	48171	82676	18146396
81y	04y	0.8715210842435961	215	48171	92932	18146396
81y	05y	0.837545967689508	223	48171	100300	18146396
81y	06y	0.8376051595452292	250	48171	112436	18146396
81y	07y	0.8013249248184217	254	48171	119407	18146396
81y	08y	0.6903494285230647	223	48171	121686	18146396
81y	09y	0.8105333061523888	307	48171	142683	18146396
81y	10y	0.6967939229872374	284	48171	153539	18146396
81y	11y	0.7189914879933298	313	48171	163993	18146396
81y	12y	0.7897117628165473	308	48171	146922	18146396
81y	13y	0.8310146601956735	325	48171	147326	18146396
81y	14y	0.7204049406847732	327	48171	170992	18146396
81y	15y	0.7882694255192859	390	48171	186378	18146396
81y	16y	0.8413406338901624	443	48171	198352	18146396
81y	17y	0.7684963563247066	409	48171	200487	18146396
81y	18y	0.7404955254185229	482	48171	245205	18146396
81y	19y	0.8303155759719204	608	48171	275845	18146396
81y	20y	0.8613140437211159	692	48171	302656	18146396
81y	21y	0.7211749008221275	660	48171	344753	18146396
81y	22y	0.8294968346776043	820	48171	372395	18146396
81y	23y	0.8152405973545098	794	48171	366893	18146396
81y	24y	0.8132562242212309	812	48171	376126	18146396
81y	25y	0.8126979790584471	817	48171	378702	18146396
81y	26y	0.8122464872708279	824	48171	382159	18146396
81y	27y	0.879599932627434	938	48171	401719	18146396
81y	28y	0.8380100888044354	862	48171	387492	18146396
81y	29y	0.9008325615722402	986	48171	412323	18146396
81y	30y	0.8076714406184753	878	48171	409510	18146396
81y	31y	0.8455232422608487	883	48171	393405	18146396
81y	32y	0.8681744344981022	892	48171	387046	18146396
81y	33y	0.925648799609387	891	48171	362607	18146396
81y	34y	0.889121140846571	824	48171	349117	18146396
81y	35y	0.8919841806004665	792	48171	334482	18146396
81y	36y	0.867109953593413	751	48171	326265	18146396
81y	37y	0.806817536145412	691	48171	322632	18146396
81y	38y	0.9511551405564499	754	48171	298624	18146396
81y	39y	0.9202736059663986	731	48171	299230	18146396
81y	40y	0.9044421187517657	700	48171	291556	18146396
81y	41y	0.900701399267547	667	48171	278965	18146396
81y	42y	0.8853820516154024	659	48171	280388	18146396
81y	43y	0.8901137855828335	652	48171	275935	18146396
81y	44y	0.8669536499056048	603	48171	262015	18146396
81y	45y	0.9253041247461083	636	48171	258927	18146396
81y	46y	0.9221646615780421	635	48171	259400	18146396
81y	47y	0.9819247812910639	657	48171	252053	18146396
81y	48y	1.0422014916605689	663	48171	239644	18146396
81y	49y	0.9052803842060296	594	48171	247177	18146396
81y	50y	0.935586051299204	626	48171	252055	18146396
81y	51y	1.04213118522357	717	48171	259180	18146396
81y	52y	1.0730602526131456	707	48171	248199	18146396
81y	53y	1.0539313872336813	668	48171	238764	18146396
81y	54y	1.1016919895866288	685	48171	234226	18146396
81y	55y	1.0868043191901098	697	48171	241594	18146396
81y	56y	1.0630913326841014	646	48171	228911	18146396
81y	57y	0.986046373245144	594	48171	226931	18146396
81y	58y	1.0045979460031425	615	48171	230615	18146396
81y	59y	1.0517055813343614	645	48171	231031	18146396
81y	60y	1.0959862632257522	623	48171	214135	18146396
81y	61y	1.0260553616933323	585	48171	214778	18146396
81y	62y	1.1979415680856653	616	48171	193709	18146396
81y	63y	1.103418543882097	549	48171	187429	18146396
81y	64y	1.1596192633920528	551	48171	178995	18146396
81y	65y	1.2615622832236442	561	48171	167517	18146396
81y	66y	1.2020547373137047	494	48171	154813	18146396
81y	67y	1.2345416840620305	479	48171	146162	18146396
81y	68y	1.285895313895702	476	48171	139446	18146396
81y	69y	1.3865256648273692	461	48171	125250	18146396
81y	70y	1.3836249060142267	432	48171	117617	18146396
81y	71y	1.3419501917689327	406	48171	113971	18146396
81y	72y	1.3430592967135848	365	48171	102377	18146396
81y	73y	1.7481169249017632	464	48171	99989	18146396
81y	74y	1.4131711695452631	383	48171	102096	18146396
81y	75y	1.4411234242721938	326	48171	85216	18146396
81y	76y	1.7981533271681318	344	48171	72067	18146396
81y	77y	1.8969763903762191	324	48171	64341	18146396
81y	78y	2.0790274558922484	350	48171	63418	18146396
81y	79y	2.271617736784185	370	48171	61358	18146396
81y	80y	2.2724870256913285	329	48171	54538	18146396
81y	81y	5.00494182573128	640	48171	48171	18146396
81y	82y	2.407788851370275	271	48171	42399	18146396
81y	83y	2.467500511448647	292	48171	44579	18146396
81y	84y	2.2557358975440582	211	48171	35237	18146396
81y	85y	2.787252494779229	260	48171	35140	18146396
81y	86y	2.3610480219386223	176	48171	28081	18146396
81y	87y	2.7476499390733213	216	48171	29614	18146396
81y	88y	2.8304984589758035	180	48171	23956	18146396
81y	89y	2.972091266441891	159	48171	20153	18146396
81y	90y	2.9310830795566587	161	48171	20692	18146396
81y	91y	3.016536051127096	126	48171	15735	18146396
81y	92y	3.344143192908956	119	48171	13405	18146396
81y	93y	3.462995007342317	105	48171	11422	18146396
81y	94y	2.6976335433134038	73	48171	10194	18146396
81y	95y	4.060324617626551	72	48171	6680	18146396
81y	96y	3.986326932553447	62	48171	5859	18146396
81y	97y	5.785616136670433	63	48171	4102	18146396
81y	98y	4.658740148631773	43	48171	3477	18146396
81y	99y+	3.2491897963248224	82	48171	9507	18146396
82y	00y	1.4722958049081176	56	42399	16279	18146396
82y	01y	1.0303665446899024	196	42399	81414	18146396
82y	02y	0.8015787131385479	139	42399	74217	18146396
82y	03y	0.7713324141427595	149	42399	82676	18146396
82y	04y	0.8566086014582763	186	42399	92932	18146396
82y	05y	0.7296758083023507	171	42399	100300	18146396
82y	06y	0.8755021554736785	230	42399	112436	18146396
82y	07y	0.7527040936922639	210	42399	119407	18146396
82y	08y	0.7737788162498178	220	42399	121686	18146396
82y	09y	0.7648965794768574	255	42399	142683	18146396
82y	10y	0.7024519194074307	252	42399	153539	18146396
82y	11y	0.7907734658130512	303	42399	163993	18146396
82y	12y	0.6874797997851677	236	42399	146922	18146396
82y	13y	0.7524110012961848	259	42399	147326	18146396
82y	14y	0.7684176891699317	307	42399	170992	18146396
82y	15y	0.7072791243516471	308	42399	186378	18146396
82y	16y	0.8048353039531839	373	42399	198352	18146396
82y	17y	0.7557041638822561	354	42399	200487	18146396
82y	18y	0.722613032426912	414	42399	245205	18146396
82y	19y	0.788194438948231	508	42399	275845	18146396
82y	20y	0.8597834115243265	608	42399	302656	18146396
82y	21y	0.7622458832541108	614	42399	344753	18146396
82y	22y	0.8481785613150763	738	42399	372395	18146396
82y	23y	0.7990720056038492	685	42399	366893	18146396
82y	24y	0.810179795899256	712	42399	376126	18146396
82y	25y	0.8227512503822654	728	42399	378702	18146396
82y	26y	0.8242681006523338	736	42399	382159	18146396
82y	27y	0.8523194210795096	800	42399	401719	18146396
82y	28y	0.8537909039573693	773	42399	387492	18146396
82y	29y	0.8241717263539546	794	42399	412323	18146396
82y	30y	0.8183366859781499	783	42399	409510	18146396
82y	31y	0.8877384975445168	816	42399	393405	18146396
82y	32y	0.8326589664249795	753	42399	387046	18146396
82y	33y	0.8557296760036781	725	42399	362607	18146396
82y	34y	0.8336287539497688	680	42399	349117	18146396
82y	35y	0.8662648402517399	677	42399	334482	18146396
82y	36y	0.9077586111752018	692	42399	326265	18146396
82y	37y	0.9007351365047953	679	42399	322632	18146396
82y	38y	0.8771249890356161	612	42399	298624	18146396
82y	39y	0.9125366512525351	638	42399	299230	18146396
82y	40y	0.9380233412660429	639	42399	291556	18146396
82y	41y	0.9696212620332235	632	42399	278965	18146396
82y	42y	0.915854741085125	600	42399	280388	18146396
82y	43y	0.9352878487287766	603	42399	275935	18146396
82y	44y	0.9180047559584602	562	42399	262015	18146396
82y	45y	0.9835000733181338	595	42399	258927	18146396
82y	46y	1.0147052664663485	615	42399	259400	18146396
82y	47y	0.928817150180562	547	42399	252053	18146396
82y	48y	1.0144170641603956	568	42399	239644	18146396
82y	49y	1.0423731229325894	602	42399	247177	18146396
82y	50y	0.9016416696538458	531	42399	252055	18146396
82y	51y	1.0172179074513354	616	42399	259180	18146396
82y	52y	1.088088204349058	631	42399	248199	18146396
82y	53y	1.0253259597389854	572	42399	238764	18146396
82y	54y	1.0451910866048992	572	42399	234226	18146396
82y	55y	1.0469745066374958	591	42399	241594	18146396
82y	56y	1.0320653215170645	552	42399	228911	18146396
82y	57y	1.0127802628807787	537	42399	226931	18146396
82y	58y	0.9966014259081066	537	42399	230615	18146396
82y	59y	1.1263363280179135	608	42399	231031	18146396
82y	60y	1.1512498749787956	576	42399	214135	18146396
82y	61y	1.123890707596628	564	42399	214778	18146396
82y	62y	1.144497190787924	518	42399	193709	18146396
82y	63y	1.109773248059883	486	42399	187429	18146396
82y	64y	1.1357623825251337	475	42399	178995	18146396
82y	65y	1.2340223184215147	483	42399	167517	18146396
82y	66y	1.3021117291998803	471	42399	154813	18146396
82y	67y	1.2386273368114682	423	42399	146162	18146396
82y	68y	1.3013513470081906	424	42399	139446	18146396
82y	69y	1.3975918000551646	409	42399	125250	18146396
82y	70y	1.3500149633640486	371	42399	117617	18146396
82y	71y	1.2993211575693058	346	42399	113971	18146396
82y	72y	1.513355438811378	362	42399	102377	18146396
82y	73y	1.5794610175344954	369	42399	99989	18146396
82y	74y	1.605553631174435	383	42399	102096	18146396
82y	75y	1.7829615545921917	355	42399	85216	18146396
82y	76y	1.7875772644254244	301	42399	72067	18146396
