x	y	RR	N_pairs	N_x	N_y	N_total
84y	62y	1.1374849291370237	612	51403	220089	21027180
84y	63y	1.1789887836042474	618	51403	214423	21027180
84y	64y	1.1528569011700616	591	51403	209703	21027180
84y	65y	1.226710116314519	576	51403	192076	21027180
84y	66y	1.1899132887341504	512	51403	176014	21027180
84y	67y	1.1991024321042707	497	51403	169548	21027180
84y	68y	1.1945298909213122	468	51403	160266	21027180
84y	69y	1.3660215322511347	481	51403	144039	21027180
84y	70y	1.434048262178505	484	51403	138062	21027180
84y	71y	1.420727637462424	463	51403	133310	21027180
84y	72y	1.6822703284139857	492	51403	119636	21027180
84y	73y	1.7099832616579216	496	51403	118654	21027180
84y	74y	1.6652914656600184	483	51403	118645	21027180
84y	75y	1.9365294771395214	491	51403	103717	21027180
84y	76y	2.1076576025271403	481	51403	93355	21027180
84y	77y	2.343870408008421	470	51403	82027	21027180
84y	78y	2.5465817447192185	496	51403	79674	21027180
84y	79y	2.3407431393785045	431	51403	75321	21027180
84y	80y	2.572700933013601	445	51403	70756	21027180
84y	81y	2.7654386086267695	428	51403	63310	21027180
84y	82y	3.325620446883353	478	51403	58796	21027180
84y	83y	3.2670135824232256	465	51403	58223	21027180
84y	84y	6.74838656824739	848	51403	51403	21027180
84y	85y	3.5118045181159103	439	51403	51136	21027180
84y	86y	3.8635709164316494	400	51403	42351	21027180
84y	87y	3.754015948441967	429	51403	46747	21027180
84y	88y	4.333673811495047	413	51403	38984	21027180
84y	89y	4.276539201014786	375	51403	35870	21027180
84y	90y	4.0362178989338675	370	51403	37499	21027180
84y	91y	4.229916319552955	301	51403	29109	21027180
84y	92y	4.7228589355111215	259	51403	22433	21027180
84y	93y	5.080115447104791	241	51403	19406	21027180
84y	94y	5.0074591580707395	204	51403	16665	21027180
84y	95y	5.719756188322542	195	51403	13946	21027180
84y	96y	5.318043743289102	163	51403	12538	21027180
84y	97y	3.9192969886205202	86	51403	8976	21027180
84y	98y	5.913872224276245	88	51403	6087	21027180
84y	99y+	3.8234890091549776	159	51403	17011	21027180
85y	00y	1.241270001094517	51	51136	16895	21027180
85y	01y	0.8641732894973378	214	51136	101828	21027180
85y	02y	0.6583490137233635	143	51136	89317	21027180
85y	03y	0.7061545695149795	174	51136	101322	21027180
85y	04y	0.6442340511447009	172	51136	109784	21027180
85y	05y	0.6477103356950565	191	51136	121257	21027180
85y	06y	0.6400827039478029	203	51136	130411	21027180
85y	07y	0.6815849791857519	229	51136	138156	21027180
85y	08y	0.6625526718228691	228	51136	141504	21027180
85y	09y	0.6719569121433127	276	51136	168897	21027180
85y	10y	0.6488048175650518	285	51136	180628	21027180
85y	11y	0.6950617453537189	323	51136	191088	21027180
85y	12y	0.6381642132981586	260	51136	167531	21027180
85y	13y	0.6522295918115094	264	51136	166440	21027180
85y	14y	0.6433788913253502	306	51136	195573	21027180
85y	15y	0.6586902492721334	336	51136	209755	21027180
85y	16y	0.658115362217458	359	51136	224309	21027180
85y	17y	0.6892157431056078	386	51136	230296	21027180
85y	18y	0.6518851422768108	438	51136	276285	21027180
85y	19y	0.6767117182210202	514	51136	312330	21027180
85y	20y	0.7173195900167026	612	51136	350827	21027180
85y	21y	0.6545931239544346	623	51136	391355	21027180
85y	22y	0.7026378434531735	725	51136	424288	21027180
85y	23y	0.7469852520589675	759	51136	417815	21027180
85y	24y	0.7391317692845016	779	51136	433381	21027180
85y	25y	0.7819143386995211	829	51136	435963	21027180
85y	26y	0.7499427528002388	800	51136	438648	21027180
85y	27y	0.7057011574043773	786	51136	457990	21027180
85y	28y	0.7526120354129247	813	51136	444195	21027180
85y	29y	0.8253558479508175	935	51136	465827	21027180
85y	30y	0.7747907117903796	874	51136	463854	21027180
85y	31y	0.7631180617861166	830	51136	447240	21027180
85y	32y	0.7644644559525666	814	51136	437846	21027180
85y	33y	0.8477550854216495	850	51136	412290	21027180
85y	34y	0.7752181702323553	751	51136	398355	21027180
85y	35y	0.807812058715903	750	51136	381773	21027180
85y	36y	0.8025201457164499	723	51136	370456	21027180
85y	37y	0.8022987469653426	715	51136	366458	21027180
85y	38y	0.7893894278542901	658	51136	342759	21027180
85y	39y	0.8351176386364954	695	51136	342209	21027180
85y	40y	0.8306412194179343	690	51136	341578	21027180
85y	41y	0.867795587848811	680	51136	322215	21027180
85y	42y	0.917443826367097	724	51136	324499	21027180
85y	43y	0.8722380839748034	671	51136	316331	21027180
85y	44y	0.7784149938254934	574	51136	303218	21027180
85y	45y	0.9515569349957106	696	51136	300766	21027180
85y	46y	0.9107000501177004	659	51136	297553	21027180
85y	47y	0.9534655378294868	674	51136	290676	21027180
85y	48y	0.998231725091144	681	51136	280524	21027180
85y	49y	0.9708466983596427	674	51136	285472	21027180
85y	50y	0.8361220944497724	582	51136	286225	21027180
85y	51y	0.9573578065644505	691	51136	296796	21027180
85y	52y	0.9218847273286035	637	51136	284130	21027180
85y	53y	1.008598224190443	667	51136	271933	21027180
85y	54y	1.0076413133285522	652	51136	266070	21027180
85y	55y	0.95798450630464	645	51136	276857	21027180
85y	56y	1.012254433963154	650	51136	264045	21027180
85y	57y	1.0530752359386302	659	51136	257324	21027180
85y	58y	0.977239324363758	627	51136	263828	21027180
85y	59y	1.0934814900120473	693	51136	260601	21027180
85y	60y	1.0798820393218809	637	51136	242559	21027180
85y	61y	1.0353266309683626	622	51136	247040	21027180
85y	62y	1.0817689350744277	579	51136	220089	21027180
85y	63y	1.1832270109111755	617	51136	214423	21027180
85y	64y	1.0490674634030213	535	51136	209703	21027180
85y	65y	1.2994808005840004	607	51136	192076	21027180
85y	66y	1.28490126319188	550	51136	176014	21027180
85y	67y	1.2005128332240167	495	51136	169548	21027180
85y	68y	1.2392530949690148	483	51136	160266	21027180
85y	69y	1.5073291712845798	528	51136	144039	21027180
85y	70y	1.4802549004721972	497	51136	138062	21027180
85y	71y	1.5576968041039692	505	51136	133310	21027180
85y	72y	1.7666703245843325	514	51136	119636	21027180
85y	73y	1.736239456841289	501	51136	118654	21027180
85y	74y	1.5318883305407096	442	51136	118645	21027180
85y	75y	1.8395953933665503	464	51136	103717	21027180
85y	76y	2.1010436490142297	477	51136	93355	21027180
85y	77y	2.426290582723586	484	51136	82027	21027180
85y	78y	2.497945849700876	484	51136	79674	21027180
85y	79y	2.1673482958623365	397	51136	75321	21027180
85y	80y	2.824406973975274	486	51136	70756	21027180
85y	81y	3.1955606778577668	492	51136	63310	21027180
85y	82y	3.0352622983008177	434	51136	58796	21027180
85y	83y	2.9238833429336477	414	51136	58223	21027180
85y	84y	3.5118045181159103	439	51136	51403	21027180
85y	85y	5.773670164809839	718	51136	51136	21027180
85y	86y	4.0779312540484645	420	51136	42351	21027180
85y	87y	3.984728500126222	453	51136	46747	21027180
85y	88y	4.641096058779899	440	51136	38984	21027180
85y	89y	4.562532537034026	398	51136	35870	21027180
85y	90y	4.375296493617802	399	51136	37499	21027180
85y	91y	4.506274841220846	319	51136	29109	21027180
85y	92y	4.875830048706573	266	51136	22433	21027180
85y	93y	5.0006937112094665	236	51136	19406	21027180
85y	94y	4.095972661643511	166	51136	16665	21027180
85y	95y	5.21888689406906	177	51136	13946	21027180
85y	96y	5.5753859347059285	170	51136	12538	21027180
85y	97y	5.2224740025166545	114	51136	8976	21027180
85y	98y	6.890506541387881	102	51136	6087	21027180
85y	99y+	4.254388073242235	176	51136	17011	21027180
86y	00y	1.1167160653457213	38	42351	16895	21027180
86y	01y	0.9264111003420575	190	42351	101828	21027180
86y	02y	0.7393241227876595	133	42351	89317	21027180
86y	03y	0.7203290739208239	147	42351	101322	21027180
86y	04y	0.6512396060387013	144	42351	109784	21027180
86y	05y	0.8148236397155614	199	42351	121257	21027180
86y	06y	0.6472201941243058	170	42351	130411	21027180
86y	07y	0.6432808802462696	179	42351	138156	21027180
86y	08y	0.6666566989316983	190	42351	141504	21027180
86y	09y	0.6261451644124535	213	42351	168897	21027180
86y	10y	0.5827310383455824	212	42351	180628	21027180
86y	11y	0.6131912529405786	236	42351	191088	21027180
86y	12y	0.6964501632678428	235	42351	167531	21027180
86y	13y	0.7726083901108411	259	42351	166440	21027180
86y	14y	0.7006764927739599	276	42351	195573	21027180
86y	15y	0.6012273903011935	254	42351	209755	21027180
86y	16y	0.6286211718529179	284	42351	224309	21027180
86y	17y	0.6834240071045019	317	42351	230296	21027180
86y	18y	0.5804470100694725	323	42351	276285	21027180
86y	19y	0.6374528020261274	401	42351	312330	21027180
86y	20y	0.6255278102189314	442	42351	350827	21027180
86y	21y	0.6356004589317917	501	42351	391355	21027180
86y	22y	0.7196672338281136	615	42351	424288	21027180
86y	23y	0.7118035634783665	599	42351	417815	21027180
86y	24y	0.6553050646166706	572	42351	433381	21027180
86y	25y	0.7083666645629396	622	42351	435963	21027180
86y	26y	0.6813930518164146	602	42351	438648	21027180
86y	27y	0.716576938192408	661	42351	457990	21027180
86y	28y	0.7120051413796136	637	42351	444195	21027180
86y	29y	0.7013238356821051	658	42351	465827	21027180
86y	30y	0.7824443050758269	731	42351	463854	21027180
86y	31y	0.7338008047642002	661	42351	447240	21027180
86y	32y	0.7688217665434289	678	42351	437846	21027180
86y	33y	0.7658993085828741	636	42351	412290	21027180
86y	34y	0.7901987680753714	634	42351	398355	21027180
86y	35y	0.7829042373168522	602	42351	381773	21027180
86y	36y	0.73846910180822245	551	42351	370456	21027180
86y	37y	0.7858165108266482	580	42351	366458	21027180
86y	38y	0.8010389377330295	553	42351	342759	21027180
86y	39y	0.8168349857931222	563	42351	342209	21027180
86y	40y	0.7994478910819272	550	42351	341578	21027180
86y	41y	0.8505712254828334	552	42351	322215	21027180
86y	42y	0.8338741337956695	545	42351	324499	21027180
86y	43y	0.8711011596631505	555	42351	316331	21027180
86y	44y	0.7925154652231005	484	42351	303218	21027180
86y	45y	0.9524987977565912	577	42351	300766	21027180
86y	46y	0.8860282127546375	531	42351	297553	21027180
86y	47y	0.8301268423020363	486	42351	290676	21027180
86y	48y	0.9592827316882265	542	42351	280524	21027180
86y	49y	0.8643909954297238	497	42351	285472	21027180
86y	50y	0.9176254943167509	529	42351	286225	21027180
86y	51y	0.9501838732688449	568	42351	296796	21027180
86y	52y	0.8894428617925803	509	42351	284130	21027180
86y	53y	0.9402918636503539	515	42351	271933	21027180
86y	54y	1.041251529506735	558	42351	266070	21027180
86y	55y	0.9038417346272779	504	42351	276857	21027180
86y	56y	0.9307747943280331	495	42351	264045	21027180
86y	57y	1.0129695082964465	525	42351	257324	21027180
86y	58y	0.9465955595472049	503	42351	263828	21027180
86y	59y	1.0249992811469288	538	42351	260601	21027180
86y	60y	1.0336924581779632	505	42351	242559	21027180
86y	61y	1.0430795770562213	519	42351	247040	21027180
86y	62y	1.100877125580812	488	42351	220089	21027180
86y	63y	1.1531222121078355	498	42351	214423	21027180
86y	64y	1.1222537395229204	474	42351	209703	21027180
86y	65y	1.152866763331256	446	42351	192076	21027180
86y	66y	1.334231811672314	473	42351	176014	21027180
86y	67y	1.1713446092984645	400	42351	169548	21027180
86y	68y	1.267066104929897	409	42351	160266	21027180
86y	69y	1.3064009135592831	379	42351	144039	21027180
86y	70y	1.5355751581420842	427	42351	138062	21027180
86y	71y	1.4115421287837788	379	42351	133310	21027180
86y	72y	1.8633816740117293	449	42351	119636	21027180
86y	73y	1.7700084794905793	423	42351	118654	21027180
86y	74y	1.8538374387050562	443	42351	118645	21027180
86y	75y	1.7472710494459465	365	42351	103717	21027180
86y	76y	2.489004219401951	468	42351	93355	21027180
86y	77y	2.5966763768317875	429	42351	82027	21027180
86y	78y	2.604815836132912	418	42351	79674	21027180
86y	79y	2.293931946789766	348	42351	75321	21027180
86y	80y	2.8348850581614746	404	42351	70756	21027180
86y	81y	3.144773869164751	401	42351	63310	21027180
86y	82y	3.2510998745675117	385	42351	58796	21027180
86y	83y	3.3001505230585857	387	42351	58223	21027180
86y	84y	3.8635709164316494	400	42351	51403	21027180
86y	85y	4.0779312540484645	420	42351	51136	21027180
86y	86y	8.089148054775233	690	42351	42351	21027180
86y	87y	4.397075867330875	414	42351	46747	21027180
86y	88y	5.11984741166388	402	42351	38984	21027180
86y	89y	5.758101512380402	416	42351	35870	21027180
86y	90y	5.547683798702311	419	42351	37499	21027180
86y	91y	5.850381633403086	343	42351	29109	21027180
86y	92y	6.639742872950792	300	42351	22433	21027180
86y	93y	6.165926998831847	241	42351	19406	21027180
86y	94y	6.018155631529718	202	42351	16665	21027180
86y	95y	6.159051072307312	173	42351	13946	21027180
86y	96y	6.494308956694766	164	42351	12538	21027180
86y	97y	5.91859055798054	107	42351	8976	21027180
86y	98y	8.238258881473216	101	42351	6087	21027180
86y	99y+	5.28282340663525	181	42351	17011	21027180
87y	00y	1.4909295364904744	56	46747	16895	21027180
87y	01y	0.8834664652861587	200	46747	101828	21027180
87y	02y	0.8510985773174764	169	46747	89317	21027180
87y	03y	0.7413785298178813	167	46747	101322	21027180
87y	04y	0.7907615537323937	193	46747	109784	21027180
87y	05y	0.7159418954366108	193	46747	121257	21027180
87y	06y	0.6208484016423633	180	46747	130411	21027180
87y	07y	0.6511597268823573	200	46747	138156	21027180
87y	08y	0.5181388719335992	163	46747	141504	21027180
87y	09y	0.6684656159945387	251	46747	168897	21027180
87y	10y	0.5453638274891315	219	46747	180628	21027180
87y	11y	0.6402694443462444	272	46747	191088	21027180
87y	12y	0.6766010186810706	252	46747	167531	21027180
87y	13y	0.6567133634727164	243	46747	166440	21027180
87y	14y	0.5979869930352816	260	46747	195573	21027180
87y	15y	0.5082335273067431	237	46747	209755	21027180
87y	16y	0.593570486988606	296	46747	224309	21027180
87y	17y	0.6484537054180938	332	46747	230296	21027180
87y	18y	0.6137780182212677	377	46747	276285	21027180
87y	19y	0.6394352240841257	444	46747	312330	21027180
87y	20y	0.6372218605971698	497	46747	350827	21027180
87y	21y	0.6907658717908861	601	46747	391355	21027180
87y	22y	0.6700135977251681	632	46747	424288	21027180
87y	23y	0.7169972482955292	666	46747	417815	21027180
87y	24y	0.6715242502372016	647	46747	433381	21027180
87y	25y	0.664451861153268	644	46747	435963	21027180
87y	26y	0.7742087679031091	755	46747	438648	21027180
87y	27y	0.7238336678413152	737	46747	457990	21027180
87y	28y	0.6997318929688932	691	46747	444195	21027180
87y	29y	0.7222777357494545	748	46747	465827	21027180
87y	30y	0.7738358979601403	798	46747	463854	21027180
87y	31y	0.7663755130027834	762	46747	447240	21027180
87y	32y	0.6975505333038818	679	46747	437846	21027180
87y	33y	0.7778825262556741	713	46747	412290	21027180
87y	34y	0.8017064236720146	710	46747	398355	21027180
87y	35y	0.7599443513815566	645	46747	381773	21027180
87y	36y	0.8013727854331515	660	46747	370456	21027180
87y	37y	0.7671549605668707	625	46747	366458	21027180
87y	38y	0.7624555895954461	581	46747	342759	21027180
87y	39y	0.7991704910359578	608	46747	342209	21027180
87y	40y	0.8006468056107948	608	46747	341578	21027180
87y	41y	0.8236326318712817	590	46747	322215	21027180
87y	42y	0.8691234449766315	627	46747	324499	21027180
87y	43y	0.792028352104136	557	46747	316331	21027180
87y	44y	0.8425984272891802	568	46747	303218	21027180
87y	45y	0.9392002317000618	628	46747	300766	21027180
87y	46y	0.879804013235203	582	46747	297553	21027180
87y	47y	0.9052613490562029	585	46747	290676	21027180
87y	48y	0.9540567974880909	595	46747	280524	21027180
87y	49y	0.8414048802712357	534	46747	285472	21027180
87y	50y	0.8674786621340178	552	46747	286225	21027180
87y	51y	0.9335765963663755	616	46747	296796	21027180
87y	52y	0.9023708378482678	570	46747	284130	21027180
87y	53y	0.9908141399633901	599	46747	271933	21027180
87y	54y	0.994051085226998	588	46747	266070	21027180
87y	55y	0.8984562000792398	553	46747	276857	21027180
87y	56y	0.9710111009783495	570	46747	264045	21027180
87y	57y	1.0942620224131567	626	46747	257324	21027180
87y	58y	0.9564653983412252	561	46747	263828	21027180
87y	59y	1.1098446231132395	643	46747	260601	21027180
87y	60y	1.0700047533591008	577	46747	242559	21027180
87y	61y	1.0014348439007916	550	46747	247040	21027180
87y	62y	1.1036279990229554	540	46747	220089	21027180
87y	63y	1.208310091986407	576	46747	214423	21027180
87y	64y	1.1025181883912651	514	46747	209703	21027180
87y	65y	1.196671876299626	511	46747	192076	21027180
87y	66y	1.2930954738372107	506	46747	176014	21027180
87y	67y	1.2760852609954816	481	46747	169548	21027180
87y	68y	1.2489524394083824	445	46747	160266	21027180
87y	69y	1.408392590551148	451	46747	144039	21027180
87y	70y	1.4009466030753666	430	46747	138062	21027180
87y	71y	1.5521096196433601	460	46747	133310	21027180
87y	72y	1.6994321815041096	452	46747	119636	21027180
87y	73y	1.762778953720907	465	46747	118654	21027180
87y	74y	1.7932423524213512	473	46747	118645	21027180
87y	75y	1.9819538652927662	457	46747	103717	21027180
87y	76y	2.336853262228882	485	46747	93355	21027180
87y	77y	2.2153983310012744	404	46747	82027	21027180
87y	78y	2.60262496561846	461	46747	79674	21027180
87y	79y	2.4066684029820724	403	46747	75321	21027180
87y	80y	2.644583869769172	416	46747	70756	21027180
87y	81y	3.268231454662081	460	46747	63310	21027180
87y	82y	3.220784013700451	421	46747	58796	21027180
87y	83y	3.2370300506238783	419	46747	58223	21027180
87y	84y	3.754015948441967	429	46747	51403	21027180
87y	85y	3.984728500126222	453	46747	51136	21027180
87y	86y	4.397075867330875	414	46747	42351	21027180
87y	87y	7.409079713427504	770	46747	46747	21027180
87y	88y	5.134532414688688	445	46747	38984	21027180
87y	89y	5.931397794899114	473	46747	35870	21027180
87y	90y	5.14594207306228	429	46747	37499	21027180
87y	91y	5.562915998205804	360	46747	29109	21027180
87y	92y	6.155712193743343	307	46747	22433	21027180
87y	93y	6.559605114786786	283	46747	19406	21027180
87y	94y	6.612840590966492	245	46747	16665	21027180
87y	95y	7.2893040473188515	226	46747	13946	21027180
87y	96y	6.457605751043407	180	46747	12538	21027180
87y	97y	7.216172986803046	144	46747	8976	21027180
87y	98y	8.276410221229076	112	46747	6087	21027180
87y	99y+	7.00718069302412	265	46747	17011	21027180
88y	00y	1.149314641312237	36	38984	16895	21027180
88y	01y	0.8792968317626998	166	38984	101828	21027180
88y	02y	0.7125945788480798	118	38984	89317	21027180
88y	03y	0.6388106185235901	120	38984	101322	21027180
88y	04y	0.7123994673947293	145	38984	109784	21027180
88y	05y	0.5693742007004976	128	38984	121257	21027180
88y	06y	0.6286718248247416	152	38984	130411	21027180
88y	07y	0.7027443920079115	180	38984	138156	21027180
88y	08y	0.6861173834113878	180	38984	141504	21027180
88y	09y	0.6355149551942367	199	38984	168897	21027180
88y	10y	0.5643796749788222	189	38984	180628	21027180
88y	11y	0.5730034767729398	203	38984	191088	21027180
88y	12y	0.560207219851999	174	38984	167531	21027180
88y	13y	0.6027675600544629	186	38984	166440	21027180
88y	14y	0.6232957643280516	226	38984	195573	21027180
88y	15y	0.650583183458888	253	38984	209755	21027180
88y	16y	0.5747061384469915	239	38984	224309	21027180
88y	17y	0.6838976175111493	292	38984	230296	21027180
88y	18y	0.56420271272685	289	38984	276285	21027180
88y	19y	0.6251575830368897	362	38984	312330	21027180
88y	20y	0.6549546403904377	426	38984	350827	21027180
88y	21y	0.6767141216648237	491	38984	391355	21027180
88y	22y	0.6356292725553557	500	38984	424288	21027180
88y	23y	0.6971149016082046	540	38984	417815	21027180
88y	24y	0.627271135043099	504	38984	433381	21027180
88y	25y	0.7299565556991384	590	38984	435963	21027180
88y	26y	0.7168809425177068	583	38984	438648	21027180
88y	27y	0.7172258456679392	609	38984	457990	21027180
88y	28y	0.7407144267787709	610	38984	444195	21027180
88y	29y	0.7908437386136272	683	38984	465827	21027180
88y	30y	0.7267638976618624	625	38984	463854	21027180
88y	31y	0.70552086388646	585	38984	447240	21027180
88y	32y	0.7083388993144029	575	38984	437846	21027180
88y	33y	0.7051485189305958	539	38984	412290	21027180
88y	34y	0.8557392255771912	632	38984	398355	21027180
88y	35y	0.8137891717191909	576	38984	381773	21027180
88y	36y	0.7410982424465967	509	38984	370456	21027180
88y	37y	0.7168022968580043	487	38984	366458	21027180
88y	38y	0.8230144414626873	523	38984	342759	21027180
88y	39y	0.8558606052209085	543	38984	342209	21027180
88y	40y	0.7863829441676381	498	38984	341578	21027180
88y	41y	0.7650064203587408	457	38984	322215	21027180
88y	42y	0.8327583522275982	501	38984	324499	21027180
88y	43y	0.7468390027240317	438	38984	316331	21027180
88y	44y	0.7328867520620256	412	38984	303218	21027180
88y	45y	0.8984700815235213	501	38984	300766	21027180
88y	46y	0.9099845482486818	502	38984	297553	21027180
88y	47y	0.8962570598186436	483	38984	290676	21027180
88y	48y	0.9844520602173301	512	38984	280524	21027180
88y	49y	0.8464652436178048	448	38984	285472	21027180
88y	50y	0.7613220970301344	404	38984	286225	21027180
88y	51y	0.8904974303514888	490	38984	296796	21027180
88y	52y	0.8998205026220898	474	38984	284130	21027180
88y	53y	0.9719161533855782	490	38984	271933	21027180
88y	54y	1.019686593868443	503	38984	266070	21027180
88y	55y	0.9838536555754411	505	38984	276857	21027180
88y	56y	0.9069840634888577	444	38984	264045	21027180
88y	57y	1.1130351032379502	531	38984	257324	21027180
88y	58y	0.9261299966407854	453	38984	263828	21027180
88y	59y	0.9665747299176056	467	38984	260601	21027180
88y	60y	1.0607074511629098	477	38984	242559	21027180
88y	61y	1.1157021129973677	511	38984	247040	21027180
88y	62y	1.0415622401788343	425	38984	220089	21027180
88y	63y	1.1722201510366022	466	38984	214423	21027180
88y	64y	1.1034363402567726	429	38984	209703	21027180
88y	65y	1.218740548473256	434	38984	192076	21027180
88y	66y	1.3299556261919458	434	38984	176014	21027180
88y	67y	1.231155552105171	387	38984	169548	21027180
88y	68y	1.285631779795118	382	38984	160266	21027180
88y	69y	1.2731906879949588	340	38984	144039	21027180
88y	70y	1.550997081048325	397	38984	138062	21027180
88y	71y	1.3918433162572381	344	38984	133310	21027180
88y	72y	1.6636390896441553	369	38984	119636	21027180
88y	73y	1.6728618199397538	368	38984	118654	21027180
88y	74y	1.7593658523184923	387	38984	118645	21027180
88y	75y	2.059396041711168	396	38984	103717	21027180
88y	76y	2.311090977883388	400	38984	93355	21027180
88y	77y	2.386956095620325	363	38984	82027	21027180
88y	78y	2.6402352183263975	390	38984	79674	21027180
88y	79y	2.5493446639939985	356	38984	75321	21027180
88y	80y	2.9806303427338183	391	38984	70756	21027180
88y	81y	3.32266783738647	390	38984	63310	21027180
88y	82y	3.541067110054951	386	38984	58796	21027180
88y	83y	3.27946739167715	354	38984	58223	21027180
88y	84y	4.333673811495047	413	38984	51403	21027180
88y	85y	4.641096058779899	440	38984	51136	21027180
88y	86y	5.11984741166388	402	38984	42351	21027180
88y	87y	5.134532414688688	445	38984	46747	21027180
88y	88y	8.135524584475432	588	38984	38984	21027180
88y	89y	6.390755279585154	425	38984	35870	21027180
88y	90y	5.767921224188387	401	38984	37499	21027180
88y	91y	6.133316012170677	331	38984	29109	21027180
88y	92y	7.309385399580403	304	38984	22433	21027180
88y	93y	6.0036084232486715	216	38984	19406	21027180
88y	94y	6.635034375077154	205	38984	16665	21027180
88y	95y	7.039087459724529	182	38984	13946	21027180
88y	96y	6.969175211563701	162	38984	12538	21027180
88y	97y	6.7302285567907925	112	38984	8976	21027180
88y	98y	9.127010648254391	103	38984	6087	21027180
88y	99y+	6.309833013193875	199	38984	17011	21027180
89y	00y	1.2490906600757248	36	35870	16895	21027180
89y	01y	0.7368726063363226	128	35870	101828	21027180
89y	02y	0.7153886184665058	109	35870	89317	21027180
89y	03y	0.6711257331410232	116	35870	101322	21027180
89y	04y	0.6087170367497209	114	35870	109784	21027180
89y	05y	0.5946315497749127	123	35870	121257	21027180
89y	06y	0.588852775564869	131	35870	130411	21027180
89y	07y	0.4667373868740018	110	35870	138156	21027180
89y	08y	0.4888357354145334	118	35870	141504	21027180
89y	09y	0.6455660225506268	186	35870	168897	21027180
89y	10y	0.5387318732582953	166	35870	180628	21027180
89y	11y	0.5337839230408654	174	35870	191088	21027180
89y	12y	0.5178645591911282	148	35870	167531	21027180
89y	13y	0.5494352856824227	156	35870	166440	21027180
89y	14y	0.4945665077362809	165	35870	195573	21027180
89y	15y	0.5421744701860111	194	35870	209755	21027180
89y	16y	0.5932377974659625	227	35870	224309	21027180
89y	17y	0.5294520034622852	208	35870	230296	21027180
89y	18y	0.5028525941173408	237	35870	276285	21027180
89y	19y	0.5442945083452412	290	35870	312330	21027180
89y	20y	0.5981907219173674	358	35870	350827	21027180
89y	21y	0.5092812486388415	340	35870	391355	21027180
89y	22y	0.6327823905867559	458	35870	424288	21027180
89y	23y	0.6341676192212422	452	35870	417815	21027180
89y	24y	0.62897406954853885	465	35870	433381	21027180
89y	25y	0.6642429784439836	494	35870	435963	21027180
89y	26y	0.7082871648462442	530	35870	438648	21027180
89y	27y	0.6566153412384912	513	35870	457990	21027180
89y	28y	0.7192377808537933	545	35870	444195	21027180
89y	29y	0.6241754384828655	496	35870	465827	21027180
89y	30y	0.736778432677599	583	35870	463854	21027180
89y	31y	0.6946801455269549	530	35870	447240	21027180
89y	32y	0.656030980915225	490	35870	437846	21027180
89y	33y	0.759255788466958	534	35870	412290	21027180
89y	34y	0.766685247121161	521	35870	398355	21027180
89y	35y	0.7262825100731295	473	35870	381773	21027180
89y	36y	0.7231513857297002	457	35870	370456	21027180
89y	37y	0.7230425964910667	452	35870	366458	21027180
89y	38y	0.7439607878225358	435	35870	342759	21027180
89y	39y	0.6817753589583323	398	35870	342209	21027180
89y	40y	0.7276551728564368	424	35870	341578	21027180
89y	41y	0.7859368437753969	432	35870	322215	21027180
89y	42y	0.7623400634922529	422	35870	324499	21027180
89y	43y	0.7190177755574225	388	35870	316331	21027180
89y	44y	0.7655787368922312	396	35870	303218	21027180
89y	45y	0.9004568191844832	462	35870	300766	21027180
89y	46y	0.8451671620212682	429	35870	297553	21027180
89y	47y	0.8429790127895175	418	35870	290676	21027180
89y	48y	1.0364809142253704	496	35870	280524	21027180
89y	49y	0.7556730896621077	368	35870	285472	21027180
89y	50y	0.8560879291522606	418	35870	286225	21027180
89y	51y	0.8374472655762071	424	35870	296796	21027180
89y	52y	0.8438317701512708	409	35870	284130	21027180
89y	53y	0.9269497624279	430	35870	271933	21027180
89y	54y	0.9804236010342448	445	35870	266070	21027180
89y	55y	0.8808206299671759	416	35870	276857	21027180
89y	56y	0.934660315771103	421	35870	264045	21027180
89y	57y	1.0684204814808649	469	35870	257324	21027180
89y	58y	0.955426375313864	430	35870	263828	21027180
89y	59y	1.10897178608671	493	35870	260601	21027180
89y	60y	1.0126194975531624	419	35870	242559	21027180
89y	61y	1.0227268253388027	431	35870	247040	21027180
89y	62y	1.1852537270248922	445	35870	220089	21027180
89y	63y	1.2029039869800489	440	35870	214423	21027180
89y	64y	1.1349351477895189	406	35870	209703	21027180
89y	65y	1.330647560646079	436	35870	192076	21027180
89y	66y	1.298874080076803	390	35870	176014	21027180
89y	67y	1.3034618805326303	377	35870	169548	21027180
89y	68y	1.335061040369424	365	35870	160266	21027180
89y	69y	1.3104650110317577	322	35870	144039	21027180
89y	70y	1.46060888443323	344	35870	138062	21027180
89y	71y	1.5302633301641837	348	35870	133310	21027180
89y	72y	1.7884657853476054	365	35870	119636	21027180
89y	73y	1.8724338437080066	379	35870	118654	21027180
89y	74y	2.1047950525073906	426	35870	118645	21027180
89y	75y	2.0290565826575775	359	35870	103717	21027180
89y	76y	2.775455968839445	442	35870	93355	21027180
89y	77y	3.072990963296306	430	35870	82027	21027180
89y	78y	3.2152479609916402	437	35870	79674	21027180
89y	79y	2.9185345992454033	375	35870	75321	21027180
89y	80y	3.206249742417086	387	35870	70756	21027180
89y	81y	3.435193868396719	371	35870	63310	21027180
89y	82y	4.137613986758125	415	35870	58796	21027180
89y	83y	3.8158762910075024	379	35870	58223	21027180
