x	y	RR	N_pairs	N_x	N_y	N_total
59y	62y	1.2307145982797738	201	19372	17324	2054868
59y	63y	1.1188323784585115	203	19372	19246	2054868
59y	64y	1.1504463398817875	232	19372	21391	2054868
59y	65y	1.0614532295530634	164	19372	16389	2054868
59y	66y	1.2329933916538143	168	19372	14453	2054868
59y	67y	1.0721369487706365	159	19372	15731	2054868
59y	68y	1.1755232643394629	157	19372	14167	2054868
59y	69y	1.2677826926853246	142	19372	11881	2054868
59y	70y	1.2149315908249927	149	19372	13009	2054868
59y	71y	1.2296728937172137	145	19372	12508	2054868
59y	72y	1.060454671348449	111	19372	11103	2054868
59y	73y	1.3010409174384532	149	19372	12148	2054868
59y	74y	1.1955273472887609	124	19372	11002	2054868
59y	75y	1.1541281259516007	142	19372	13051	2054868
59y	76y	1.1798280130345482	171	19372	15374	2054868
59y	77y	1.0134722986712226	128	19372	13397	2054868
59y	78y	1.0251226133685354	118	19372	12210	2054868
59y	79y	1.1803840962756036	103	19372	9256	2054868
59y	80y	1.2170739582767254	129	19372	11243	2054868
59y	81y	1.1849210011150852	125	19372	11190	2054868
59y	82y	1.1710115326357606	132	19372	11957	2054868
59y	83y	1.0820578202903623	100	19372	9803	2054868
59y	84y	1.171112294596805	139	19372	12590	2054868
59y	85y	1.0300228986160986	113	19372	11637	2054868
59y	86y	1.0049839958762725	104	19372	10977	2054868
59y	87y	1.1692609204228928	153	19372	13880	2054868
59y	88y	0.944576532471431	104	19372	11679	2054868
59y	89y	1.1196481410743995	134	19372	12695	2054868
59y	90y	0.7762528646683761	94	19372	12845	2054868
59y	91y	1.1447546286107386	118	19372	10934	2054868
59y	92y	0.8845653520545117	60	19372	7195	2054868
59y	93y	1.0578991666091393	67	19372	6718	2054868
59y	94y	1.0465816520740017	51	19372	5169	2054868
59y	95y	0.8814085470082086	52	19372	6258	2054868
59y	96y	1.2351240537646253	59	19372	5067	2054868
59y	97y	1.1460952233953356	38	19372	3517	2054868
59y	98y	1.4518272604962636	32	19372	2338	2054868
59y	99y+	0.9202698992935382	53	19372	6109	2054868
60y	00y	1.4194867136043607e-5	0	17612	4	2054868
60y	01y	0.9108378750063735	136	17612	17421	2054868
60y	02y	0.7984143814955239	83	17612	12129	2054868
60y	03y	0.8831465162229964	116	17612	15325	2054868
60y	04y	0.9444857163266547	109	17612	13465	2054868
60y	05y	0.8487105678314999	127	17612	17459	2054868
60y	06y	0.71383550414569	85	17612	13893	2054868
60y	07y	0.7539287041860523	98	17612	15166	2054868
60y	08y	0.6524051347246099	86	17612	15380	2054868
60y	09y	0.7685638761130815	146	17612	22164	2054868
60y	10y	0.7462201558970922	147	17612	22984	2054868
60y	11y	0.7814651033478212	149	17612	22246	2054868
60y	12y	0.845564866444469	124	17612	17110	2054868
60y	13y	0.8918173669687283	116	17612	15176	2054868
60y	14y	0.9428468446088127	158	17612	19552	2054868
60y	15y	1.0169278669507555	168	17612	19275	2054868
60y	16y	1.013082807573541	179	17612	20615	2054868
60y	17y	0.967744746669197	206	17612	24836	2054868
60y	18y	0.8416373338314823	180	17612	24953	2054868
60y	19y	1.0146353049499728	232	17612	26678	2054868
60y	20y	0.8336778874234069	267	17612	37367	2054868
60y	21y	0.8846493332012961	267	17612	35214	2054868
60y	22y	0.7547734619372437	232	17612	35863	2054868
60y	23y	0.9458342147604619	309	17612	38117	2054868
60y	24y	0.9322557017352526	334	17612	41801	2054868
60y	25y	0.8637553298149594	295	17612	39848	2054868
60y	26y	0.9145963857504968	318	17612	40567	2054868
60y	27y	0.8841272750881721	290	17612	38270	2054868
60y	28y	0.8883607711072734	303	17612	39795	2054868
60y	29y	0.8518015591331087	265	17612	36298	2054868
60y	30y	0.9046782662156525	279	17612	35982	2054868
60y	31y	0.8423340891585442	267	17612	36983	2054868
60y	32y	0.9227084094396948	277	17612	35026	2054868
60y	33y	0.9995040766194244	295	17612	34436	2054868
60y	34y	0.8994832777115016	254	17612	32947	2054868
60y	35y	0.8914091353644292	240	17612	31413	2054868
60y	36y	0.9815858926960569	241	17612	28646	2054868
60y	37y	1.00039710185846	250	17612	29157	2054868
60y	38y	0.9786543447351809	251	17612	29924	2054868
60y	39y	0.9316962239394024	237	17612	29679	2054868
60y	40y	0.8871966797026958	279	17612	36691	2054868
60y	41y	0.8276419726870731	214	17612	30168	2054868
60y	42y	1.0467216527405643	268	17612	29873	2054868
60y	43y	1.045796358062066	246	17612	27445	2054868
60y	44y	1.0495924651778918	260	17612	28902	2054868
60y	45y	0.9513275770552908	261	17612	32010	2054868
60y	46y	0.88123282822708	193	17612	25553	2054868
60y	47y	1.1402138534439945	251	17612	25684	2054868
60y	48y	0.9831873935630204	239	17612	28362	2054868
60y	49y	1.1295778071957658	255	17612	26339	2054868
60y	50y	1.2379967212768854	225	17612	21205	2054868
60y	51y	1.214813689213719	256	17612	24587	2054868
60y	52y	1.1348914461655635	243	17612	24982	2054868
60y	53y	1.0804692963158287	198	17612	21381	2054868
60y	54y	1.2818222888025566	225	17612	20480	2054868
60y	55y	1.1738046659928476	251	17612	24949	2054868
60y	56y	1.2557947357264874	263	17612	24435	2054868
60y	57y	1.1669199386032596	198	17612	19797	2054868
60y	58y	1.2816115380663464	242	17612	22031	2054868
60y	59y	1.2647948472098853	210	17612	19372	2054868
60y	60y	1.5766799082027	238	17612	17612	2054868
60y	61y	1.2341804164381844	237	17612	22405	2054868
60y	62y	1.2796189979670565	190	17612	17324	2054868
60y	63y	1.054833758354276	174	17612	19246	2054868
60y	64y	1.319956233702944	242	17612	21391	2054868
60y	65y	1.1390499805801677	160	17612	16389	2054868
60y	66y	1.2674093401247544	157	17612	14453	2054868
60y	67y	1.1570270726498408	156	17612	15731	2054868
60y	68y	1.4000588170687283	170	17612	14167	2054868
60y	69y	1.2471709286903592	127	17612	11881	2054868
60y	70y	1.264592065902697	141	17612	13009	2054868
60y	71y	1.3525563988808689	145	17612	12508	2054868
60y	72y	1.2189696803672359	116	17612	11103	2054868
60y	73y	1.1813418300869636	123	17612	12148	2054868
60y	74y	1.0922972452761155	103	17612	11002	2054868
60y	75y	1.251582550943204	140	17612	13051	2054868
60y	76y	1.0548802887596802	139	17612	15374	2054868
60y	77y	1.2105493438375252	139	17612	13397	2054868
60y	78y	1.0988981202415224	115	17612	12210	2054868
60y	79y	1.3109473428582814	104	17612	9256	2054868
60y	80y	1.2245458496001318	118	17612	11243	2054868
60y	81y	1.1886391184254297	114	17612	11190	2054868
60y	82y	1.2002124740232862	123	17612	11957	2054868
60y	83y	1.0473670915027402	88	17612	9803	2054868
60y	84y	1.0101270985177446	109	17612	12590	2054868
60y	85y	0.9725366000444478	97	17612	11637	2054868
60y	86y	1.1160429004705004	105	17612	10977	2054868
60y	87y	0.9834938525998451	117	17612	13880	2054868
60y	88y	1.0489599210946727	105	17612	11679	2054868
60y	89y	0.9098666436119811	99	17612	12695	2054868
60y	90y	0.8265755186381203	91	17612	12845	2054868
60y	91y	0.9817118026225613	92	17612	10934	2054868
60y	92y	0.9729616170792641	60	17612	7195	2054868
60y	93y	0.9204731533352621	53	17612	6718	2054868
60y	94y	1.422031683844186	63	17612	5169	2054868
60y	95y	0.9135572694523121	49	17612	6258	2054868
60y	96y	0.9440787228113526	41	17612	5067	2054868
60y	97y	1.0615803445462748	32	17612	3517	2054868
60y	98y	0.5489381947956395	11	17612	2338	2054868
60y	99y+	0.6875552993358931	36	17612	6109	2054868
61y	00y	1.1158223610801161e-5	0	22405	4	2054868
61y	01y	0.8949830753811567	170	22405	17421	2054868
61y	02y	0.952762228420438	126	22405	12129	2054868
61y	03y	0.9455741388417946	158	22405	15325	2054868
61y	04y	0.8241722640785665	121	22405	13465	2054868
61y	05y	0.7932253125596809	151	22405	17459	2054868
61y	06y	0.8581956305093478	130	22405	13893	2054868
61y	07y	0.7680184475174873	127	22405	15166	2054868
61y	08y	0.8348542886900884	140	22405	15380	2054868
61y	09y	0.8689807082550033	210	22405	22164	2054868
61y	10y	0.6943247033749568	174	22405	22984	2054868
61y	11y	0.8369183436120138	203	22405	22246	2054868
61y	12y	0.9594934257781181	179	22405	17110	2054868
61y	13y	1.2207677099007737	202	22405	15176	2054868
61y	14y	1.0695045588922276	228	22405	19552	2054868
61y	15y	1.146731222851579	241	22405	19275	2054868
61y	16y	0.9342754507768077	210	22405	20615	2054868
61y	17y	0.8715038970756397	236	22405	24836	2054868
61y	18y	0.9151990531308434	249	22405	24953	2054868
61y	19y	0.8835249878208145	257	22405	26678	2054868
61y	20y	0.8001443620375011	326	22405	37367	2054868
61y	21y	0.872506012810353	335	22405	35214	2054868
61y	22y	0.7109468940801602	278	22405	35863	2054868
61y	23y	0.8277109713238776	344	22405	38117	2054868
61y	24y	0.7832862916905239	357	22405	41801	2054868
61y	25y	0.7756438503358063	337	22405	39848	2054868
61y	26y	0.841025239160805	372	22405	40567	2054868
61y	27y	0.8363844428180256	349	22405	38270	2054868
61y	28y	0.9518324876271858	413	22405	39795	2054868
61y	29y	1.0031059160423261	397	22405	36298	2054868
61y	30y	0.7748671789340081	304	22405	35982	2054868
61y	31y	0.7514143289042199	303	22405	36983	2054868
61y	32y	0.9321771133562745	356	22405	35026	2054868
61y	33y	0.9374949688193168	352	22405	34436	2054868
61y	34y	0.971512812293861	349	22405	32947	2054868
61y	35y	0.9926781990830983	340	22405	31413	2054868
61y	36y	1.0213290312952688	319	22405	28646	2054868
61y	37y	0.9184996520197157	292	22405	29157	2054868
61y	38y	1.066592632004649	348	22405	29924	2054868
61y	39y	0.9085253467777314	294	22405	29679	2054868
61y	40y	0.9798633181927654	392	22405	36691	2054868
61y	41y	0.9880429484790699	325	22405	30168	2054868
61y	42y	1.0837643173702245	353	22405	29873	2054868
61y	43y	0.9156432733190712	274	22405	27445	2054868
61y	44y	0.9964160922355086	314	22405	28902	2054868
61y	45y	1.0343333053767718	361	22405	32010	2054868
61y	46y	1.09470455676211	305	22405	25553	2054868
61y	47y	0.9534272967789627	267	22405	25684	2054868
61y	48y	1.0962303632063553	339	22405	28362	2054868
61y	49y	1.01676959466718	292	22405	26339	2054868
61y	50y	1.089936623078995	252	22405	21205	2054868
61y	51y	1.0071570671528465	270	22405	24587	2054868
61y	52y	1.1637804025861351	317	22405	24982	2054868
61y	53y	1.132439201667589	264	22405	21381	2054868
61y	54y	1.3031728343457096	291	22405	20480	2054868
61y	55y	1.1469392955514544	312	22405	24949	2054868
61y	56y	1.2273668542170664	327	22405	24435	2054868
61y	57y	1.1489239413161194	248	22405	19797	2054868
61y	58y	1.2613842370235016	303	22405	22031	2054868
61y	59y	1.126786093374356	238	22405	19372	2054868
61y	60y	1.2341804164381844	237	22405	17612	2054868
61y	61y	1.4327224875333433	350	22405	22405	2054868
61y	62y	1.1964629255589585	226	22405	17324	2054868
61y	63y	1.1961130305440804	251	22405	19246	2054868
61y	64y	1.3977371032796644	326	22405	21391	2054868
61y	65y	1.0184926862334345	182	22405	16389	2054868
61y	66y	1.2818356580263017	202	22405	14453	2054868
61y	67y	1.031943493864736	177	22405	15731	2054868
61y	68y	1.0940767593475267	169	22405	14167	2054868
61y	69y	1.2659887145007	164	22405	11881	2054868
61y	70y	1.2196667134930654	173	22405	13009	2054868
61y	71y	1.2245247870641969	167	22405	12508	2054868
61y	72y	1.0986270390239148	133	22405	11103	2054868
61y	73y	1.3740596505334013	182	22405	12148	2054868
61y	74y	1.2504277427232093	150	22405	11002	2054868
61y	75y	1.2508786919412216	178	22405	13051	2054868
61y	76y	1.133458715167784	190	22405	15374	2054868
61y	77y	1.1227298586984262	164	22405	13397	2054868
61y	78y	1.1417391841538238	152	22405	12210	2054868
61y	79y	1.0701370301225746	108	22405	9256	2054868
61y	80y	1.2725690887372645	156	22405	11243	2054868
61y	81y	1.1310660899889295	138	22405	11190	2054868
61y	82y	1.0124898643258182	132	22405	11957	2054868
61y	83y	1.047847309697993	112	22405	9803	2054868
61y	84y	1.36224385761504	187	22405	12590	2054868
61y	85y	1.0718570193261736	136	22405	11637	2054868
61y	86y	1.0611066571057859	127	22405	10977	2054868
61y	87y	1.1100915520992574	168	22405	13880	2054868
61y	88y	1.1622379152635767	148	22405	11679	2054868
61y	89y	1.1920383319040202	165	22405	12695	2054868
61y	90y	0.992475224096134	139	22405	12845	2054868
61y	91y	1.1323838876312387	135	22405	10934	2054868
61y	92y	0.8540493930127964	67	22405	7195	2054868
61y	93y	0.9966022063053563	73	22405	6718	2054868
61y	94y	0.7984449291691335	45	22405	5169	2054868
61y	95y	1.157791924127788	79	22405	6258	2054868
61y	96y	1.1584253528934108	64	22405	5067	2054868
61y	97y	0.6519385010238471	25	22405	3517	2054868
61y	98y	1.412202514981514	36	22405	2338	2054868
61y	99y+	1.0659263723820505	71	22405	6109	2054868
62y	00y	1.4430847379358116e-5	0	17324	4	2054868
62y	01y	0.8578931892576617	126	17324	17421	2054868
62y	02y	0.8116874905852671	83	17324	12129	2054868
62y	03y	0.9597474295671066	124	17324	15325	2054868
62y	04y	0.8720965992456906	99	17324	13465	2054868
62y	05y	0.8492321040200937	125	17324	17459	2054868
62y	06y	0.7854662842472375	92	17324	13893	2054868
62y	07y	0.7821043554539187	100	17324	15166	2054868
62y	08y	1.002588623793326	130	17324	15380	2054868
62y	09y	0.8455605270315268	158	17324	22164	2054868
62y	10y	0.779268443235747	151	17324	22984	2054868
62y	11y	0.8104522091747423	152	17324	22246	2054868
62y	12y	0.8249596509796243	119	17324	17110	2054868
62y	13y	0.7894048893506219	101	17324	15176	2054868
62y	14y	0.9039217475137374	149	17324	19552	2054868
62y	15y	0.9661421310067887	157	17324	19275	2054868
62y	16y	0.8227889561757531	143	17324	20615	2054868
62y	17y	0.8357803431563934	175	17324	24836	2054868
62y	18y	0.836615018178299	176	17324	24953	2054868
62y	19y	0.8981189423437547	202	17324	26678	2054868
62y	20y	0.7618312171365421	240	17324	37367	2054868
62y	21y	0.8757774183608598	260	17324	35214	2054868
62y	22y	0.8169323456637069	247	17324	35863	2054868
62y	23y	0.9646699191621766	310	17324	38117	2054868
62y	24y	0.8342503809279722	294	17324	41801	2054868
62y	25y	0.8453714292677448	284	17324	39848	2054868
62y	26y	0.9268770412034668	317	17324	40567	2054868
62y	27y	0.9143222921123877	295	17324	38270	2054868
62y	28y	0.953799793150239	320	17324	39795	2054868
62y	29y	0.9084433587976101	278	17324	36298	2054868
62y	30y	0.9592757027196223	291	17324	35982	2054868
62y	31y	0.930104220568546	290	17324	36983	2054868
62y	32y	0.88725101073777	262	17324	35026	2054868
62y	33y	0.9885643672718614	287	17324	34436	2054868
62y	34y	1.0584423520554274	294	17324	32947	2054868
62y	35y	0.9402117787056102	249	17324	31413	2054868
62y	36y	0.9150904879317855	221	17324	28646	2054868
62y	37y	1.053641048948397	259	17324	29157	2054868
62y	38y	0.8997916653227969	227	17324	29924	2054868
62y	39y	0.9631713008090594	241	17324	29679	2054868
62y	40y	0.8728507118876125	270	17324	36691	2054868
62y	41y	0.8689234326867518	221	17324	30168	2054868
62y	42y	1.0482402769739547	264	17324	29873	2054868
62y	43y	0.9292038054825463	215	17324	27445	2054868
62y	44y	0.9439210999595908	230	17324	28902	2054868
62y	45y	0.9893759335193898	267	17324	32010	2054868
62y	46y	1.0212134845741407	220	17324	25553	2054868
62y	47y	1.0067684270121946	218	17324	25684	2054868
62y	48y	0.9451643694784735	226	17324	28362	2054868
62y	49y	0.936698463103084	208	17324	26339	2054868
62y	50y	1.068392536579425	191	17324	21205	2054868
62y	51y	0.9889721796786679	205	17324	24587	2054868
62y	52y	1.0493027826952976	221	17324	24982	2054868
62y	53y	1.1594553465994593	209	17324	21381	2054868
62y	54y	1.169922712101889	202	17324	20480	2054868
62y	55y	1.1029875154504754	232	17324	24949	2054868
62y	56y	1.082500921188285	223	17324	24435	2054868
62y	57y	1.1204125854565377	187	17324	19797	2054868
62y	58y	1.2275420879256629	228	17324	22031	2054868
62y	59y	1.2307145982797738	201	17324	19372	2054868
62y	60y	1.2796189979670565	190	17324	17612	2054868
62y	61y	1.1964629255589585	226	17324	22405	2054868
62y	62y	1.725393352712541	252	17324	17324	2054868
62y	63y	1.1401631540237587	185	17324	19246	2054868
62y	64y	1.2531789933686346	226	17324	21391	2054868
62y	65y	1.0928492219983166	151	17324	16389	2054868
62y	66y	1.3130998002538279	160	17324	14453	2054868
62y	67y	1.2667435624458607	168	17324	15731	2054868
62y	68y	1.574039803787251	188	17324	14167	2054868
62y	69y	1.347772305680994	135	17324	11881	2054868
62y	70y	1.148847509420995	126	17324	13009	2054868
62y	71y	1.2327960532412339	130	17324	12508	2054868
62y	72y	1.591775016426965	149	17324	11103	2054868
62y	73y	1.2302730696458448	126	17324	12148	2054868
62y	74y	1.0026447039645319	93	17324	11002	2054868
62y	75y	1.481424661020711	163	17324	13051	2054868
62y	76y	1.288443413221343	167	17324	15374	2054868
62y	77y	1.3811879994913	156	17324	13397	2054868
62y	78y	1.0880230963525814	112	17324	12210	2054868
62y	79y	1.1661483514559166	91	17324	9256	2054868
62y	80y	1.1816029535235275	112	17324	11243	2054868
62y	81y	1.282599420929686	121	17324	11190	2054868
62y	82y	1.1804850404166072	119	17324	11957	2054868
62y	83y	1.1736767129349595	97	17324	9803	2054868
62y	84y	1.2247667223146428	130	17324	12590	2054868
62y	85y	1.1314039752938139	111	17324	11637	2054868
62y	86y	1.0589566150015775	98	17324	10977	2054868
62y	87y	0.9571154183332147	112	17324	13880	2054868
62y	88y	1.1476475684935292	113	17324	11679	2054868
62y	89y	1.2333234285847317	132	17324	12695	2054868
62y	90y	0.9603620427168361	104	17324	12845	2054868
62y	91y	1.0414248098527987	96	17324	10934	2054868
62y	92y	0.9891364580928192	60	17324	7195	2054868
62y	93y	0.7768701518968912	44	17324	6718	2054868
62y	94y	0.6654680771676735	29	17324	5169	2054868
62y	95y	1.13723822562765	60	17324	6258	2054868
62y	96y	0.9831825120389779	42	17324	5067	2054868
62y	97y	0.8094213139110513	24	17324	3517	2054868
62y	98y	0.8117293384336647	16	17324	2338	2054868
62y	99y+	0.8543155476253586	44	17324	6109	2054868
63y	00y	1.29897121479788e-5	0	19246	4	2054868
63y	01y	0.7722197657019501	126	19246	17421	2054868
63y	02y	0.8978806770032774	102	19246	12129	2054868
63y	03y	0.8081667070414327	116	19246	15325	2054868
63y	04y	1.062531685154151	134	19246	13465	2054868
63y	05y	0.8989621753450642	147	19246	17459	2054868
63y	06y	0.8223017064575405	107	19246	13893	2054868
63y	07y	0.6547196066053942	93	19246	15166	2054868
63y	08y	0.777508484021877	112	19246	15380	2054868
63y	09y	0.9345381545706073	194	19246	22164	2054868
63y	10y	0.6224760329185801	134	19246	22984	2054868
63y	11y	0.734315925158667	153	19246	22246	2054868
63y	12y	0.8049764035160015	129	19246	17110	2054868
63y	13y	1.0412328146176757	148	19246	15176	2054868
63y	14y	0.9228666773574903	169	19246	19552	2054868
63y	15y	0.9638252737813493	174	19246	19275	2054868
63y	16y	0.8752796156048339	169	19246	20615	2054868
63y	17y	0.9715613652412157	226	19246	24836	2054868
63y	18y	0.81724834416855	191	19246	24953	2054868
63y	19y	0.7884177743372087	197	19246	26678	2054868
63y	20y	0.7600407064700323	266	19246	37367	2054868
63y	21y	0.8247018949961926	272	19246	35214	2054868
63y	22y	0.8038233103705541	270	19246	35863	2054868
63y	23y	0.8683332474054634	310	19246	38117	2054868
63y	24y	0.750938044227174	294	19246	41801	2054868
63y	25y	0.7261163409733877	271	19246	39848	2054868
63y	26y	0.8237869232928036	313	19246	40567	2054868
63y	27y	0.7783755567654698	279	19246	38270	2054868
63y	28y	0.8370849489114409	312	19246	39795	2054868
63y	29y	0.8824335400978106	300	19246	36298	2054868
63y	30y	0.7596230150014446	256	19246	35982	2054868
63y	31y	0.8025758857346932	278	19246	36983	2054868
63y	32y	0.917528156619617	301	19246	35026	2054868
63y	33y	0.9828562672311723	317	19246	34436	2054868
63y	34y	0.930056793022779	287	19246	32947	2054868
63y	35y	0.9040983375884409	266	19246	31413	2054868
63y	36y	0.995154983381766	267	19246	28646	2054868
63y	37y	0.9410955825726361	257	19246	29157	2054868
63y	38y	1.0347175138880702	290	19246	29924	2054868
63y	39y	1.0396616567370276	289	19246	29679	2054868
63y	40y	0.9981091105685402	343	19246	36691	2054868
63y	41y	0.8954007425058627	253	19246	30168	2054868
63y	42y	1.0043172666953861	281	19246	29873	2054868
63y	43y	0.8830922442127602	227	19246	27445	2054868
63y	44y	1.1119417761317107	301	19246	28902	2054868
63y	45y	1.0840295851508785	325	19246	32010	2054868
63y	46y	0.9443000065405562	226	19246	25553	2054868
63y	47y	1.1057639417016702	266	19246	25684	2054868
63y	48y	1.204638041895415	320	19246	28362	2054868
63y	49y	1.0863729917325047	268	19246	26339	2054868
63y	50y	1.1127495963541134	221	19246	21205	2054868
63y	51y	1.2072096629164255	278	19246	24587	2054868
63y	52y	1.2009434676163346	281	19246	24982	2054868
63y	53y	1.1535260719130391	231	19246	21381	2054868
63y	54y	1.1521413667328602	221	19246	20480	2054868
63y	55y	1.0142351354885133	237	19246	24949	2054868
63y	56y	1.0224614966006877	234	19246	24435	2054868
63y	57y	1.1649246004064815	216	19246	19797	2054868
63y	58y	1.1146462878800019	230	19246	22031	2054868
63y	59y	1.1188323784585115	203	19246	19372	2054868
63y	60y	1.054833758354276	174	19246	17612	2054868
63y	61y	1.1961130305440804	251	19246	22405	2054868
63y	62y	1.1401631540237587	185	19246	17324	2054868
63y	63y	1.5311299403278298	276	19246	19246	2054868
63y	64y	1.2078909481438351	242	19246	21391	2054868
63y	65y	1.2703564728288066	195	19246	16389	2054868
63y	66y	1.1967418009184978	162	19246	14453	2054868
63y	67y	1.2420475068165313	183	19246	15731	2054868
63y	68y	0.9646627859723593	128	19246	14167	2054868
63y	69y	1.2760826313363873	142	19246	11881	2054868
63y	70y	1.2064709523675514	147	19246	13009	2054868
63y	71y	1.280403449409545	150	19246	12508	2054868
63y	72y	1.3270344449026508	138	19246	11103	2054868
63y	73y	1.265613672496243	144	19246	12148	2054868
63y	74y	1.2906944705791923	133	19246	11002	2054868
63y	75y	1.3662058175708305	167	19246	13051	2054868
63y	76y	1.3750603589863684	198	19246	15374	2054868
63y	77y	1.4345259090741016	180	19246	13397	2054868
63y	78y	1.1717435823587752	134	19246	12210	2054868
63y	79y	1.026620921847874	89	19246	9256	2054868
63y	80y	0.8926662037770862	94	19246	11243	2054868
63y	81y	1.2976341636440918	136	19246	11190	2054868
63y	82y	1.21439544126264	136	19246	11957	2054868
63y	83y	1.2851873850848412	118	19246	9803	2054868
63y	84y	1.40775087766708	166	19246	12590	2054868
63y	85y	1.348713639198202	147	19246	11637	2054868
63y	86y	1.0991025835423922	113	19246	10977	2054868
63y	87y	1.3692223669516568	178	19246	13880	2054868
63y	88y	1.225018335525357	134	19246	11679	2054868
63y	89y	1.3961074084150087	166	19246	12695	2054868
63y	90y	1.122129833856677	135	19246	12845	2054868
63y	91y	1.2108380636287661	124	19246	10934	2054868
63y	92y	1.1723026406866166	79	19246	7195	2054868
63y	93y	1.2873257889724545	81	19246	6718	2054868
63y	94y	1.3013001151337318	63	19246	5169	2054868
63y	95y	1.4160741132779948	83	19246	6258	2054868
63y	96y	1.1589247469546649	55	19246	5067	2054868
63y	97y	0.8803778036171809	29	19246	3517	2054868
63y	98y	1.461332104870291	32	19246	2338	2054868
63y	99y+	1.4156579882659925	81	19246	6109	2054868
64y	00y	1.1687158150624094e-5	0	21391	4	2054868
64y	01y	0.7333839531316205	133	21391	17421	2054868
64y	02y	1.1800872416822479	149	21391	12129	2054868
64y	03y	1.015470646243793	162	21391	15325	2054868
64y	04y	0.7348246395950364	103	21391	13465	2054868
64y	05y	0.9023547850417196	164	21391	17459	2054868
64y	06y	0.7398447310776413	107	21391	13893	2054868
64y	07y	0.6967459881575597	110	21391	15166	2054868
64y	08y	0.693297264341754	111	21391	15380	2054868
64y	09y	0.8321582624546529	192	21391	22164	2054868
64y	10y	0.60185201916423825	144	21391	22984	2054868
64y	11y	0.6563636142182804	152	21391	22246	2054868
64y	12y	0.9600612551895832	171	21391	17110	2054868
64y	13y	0.9558119855509514	151	21391	15176	2054868
64y	14y	0.9285888360018947	189	21391	19552	2054868
64y	15y	1.1363007740324504	228	21391	19275	2054868
64y	16y	0.8807067146014574	189	21391	20615	2054868
64y	17y	0.9050801672792415	234	21391	24836	2054868
64y	18y	0.8854375008148412	230	21391	24953	2054868
64y	19y	0.9362092373188219	260	21391	26678	2054868
64y	20y	0.8534983652434672	332	21391	37367	2054868
64y	21y	0.9438730386367187	346	21391	35214	2054868
64y	22y	0.7098263218103522	265	21391	35863	2054868
64y	23y	0.904749971977741	359	21391	38117	2054868
64y	24y	0.9307246014232285	405	21391	41801	2054868
64y	25y	0.8485725456139623	352	21391	39848	2054868
64y	26y	0.9069403491054944	383	21391	40567	2054868
64y	27y	0.9463150124664446	377	21391	38270	2054868
64y	28y	1.091095507362428	452	21391	39795	2054868
64y	29y	0.9077458365479512	343	21391	36298	2054868
64y	30y	0.8916902326832831	334	21391	35982	2054868
64y	31y	0.7688514107460748	296	21391	36983	2054868
64y	32y	0.9187706338602329	335	21391	35026	2054868
64y	33y	1.0572540383740296	379	21391	34436	2054868
64y	34y	0.9796619568023537	336	21391	32947	2054868
64y	35y	1.01832794331109	333	21391	31413	2054868
64y	36y	0.9657869709625453	288	21391	28646	2054868
64y	37y	0.9093249079140362	276	21391	29157	2054868
64y	38y	0.8731766228891541	272	21391	29924	2054868
64y	39y	0.8803846916451042	272	21391	29679	2054868
64y	40y	1.0106030347959574	386	21391	36691	2054868
64y	41y	0.780139750580487	245	21391	30168	2054868
64y	42y	1.0290203924583778	320	21391	29873	2054868
64y	43y	0.9450469202032353	270	21391	27445	2054868
64y	44y	0.9871460104076089	297	21391	28902	2054868
64y	45y	0.9723266248242307	324	21391	32010	2054868
64y	46y	0.8984808977591818	239	21391	25553	2054868
64y	47y	1.0435046389809	279	21391	25684	2054868
64y	48y	1.1583561140201293	342	21391	28362	2054868
64y	49y	1.0576733402388216	290	21391	26339	2054868
64y	50y	1.0464694282957492	231	21391	21205	2054868
64y	51y	1.062713517848255	272	21391	24587	2054868
64y	52y	1.1074346957886907	288	21391	24982	2054868
64y	53y	1.127712904475183	251	21391	21381	2054868
64y	54y	1.1398013406813905	243	21391	20480	2054868
64y	55y	1.182056061749448	307	21391	24949	2054868
64y	56y	1.053598861740149	268	21391	24435	2054868
64y	57y	1.033553739546198	213	21391	19797	2054868
64y	58y	1.1293235787759477	259	21391	22031	2054868
64y	59y	1.1504463398817875	232	21391	19372	2054868
64y	60y	1.319956233702944	242	21391	17612	2054868
64y	61y	1.3977371032796644	326	21391	22405	2054868
64y	62y	1.2531789933686346	226	21391	17324	2054868
64y	63y	1.2078909481438351	242	21391	19246	2054868
64y	64y	1.6705700612966996	372	21391	21391	2054868
64y	65y	1.3070892716811489	223	21391	16389	2054868
64y	66y	1.2362542111653751	186	21391	14453	2054868
64y	67y	1.2029919951012686	197	21391	15731	2054868
64y	68y	1.2476500018081396	184	21391	14167	2054868
64y	69y	1.334085890179447	165	21391	11881	2054868
64y	70y	1.2922512993318682	175	21391	13009	2054868
64y	71y	1.244170743019358	162	21391	12508	2054868
64y	72y	1.159357301331585	134	21391	11103	2054868
64y	73y	1.328487098185536	168	21391	12148	2054868
64y	74y	1.2311197964856364	141	21391	11002	2054868
64y	75y	1.2144873543193633	165	21391	13051	2054868
64y	76y	1.205933263836578	193	21391	15374	2054868
64y	77y	1.247655063359681	174	21391	13397	2054868
64y	78y	1.0463785296892678	133	21391	12210	2054868
64y	79y	1.0793513441363214	104	21391	9256	2054868
64y	80y	1.1278323915616235	132	21391	11243	2054868
64y	81y	1.3134519420088018	153	21391	11190	2054868
