x	y	RR	N_pairs	N_x	N_y	N_total	season	geo_cat
75-79y	85+y	2.117970947314925	328	10402	7960	534658	Jun-Aug	Mideast/Mideast
80-84y	00-04y	0.8309947326939858	172	7337	15083	534658	Jun-Aug	Mideast/Mideast
80-84y	05-09y	0.768669091467558	187	7337	17728	534658	Jun-Aug	Mideast/Mideast
80-84y	10-14y	0.7484716952408156	222	7337	21614	534658	Jun-Aug	Mideast/Mideast
80-84y	15-19y	0.7441382260580378	289	7337	28301	534658	Jun-Aug	Mideast/Mideast
80-84y	20-24y	0.7782122799369666	480	7337	44947	534658	Jun-Aug	Mideast/Mideast
80-84y	25-29y	0.9022442078186933	695	7337	56133	534658	Jun-Aug	Mideast/Mideast
80-84y	30-34y	0.8666120380809142	695	7337	58441	534658	Jun-Aug	Mideast/Mideast
80-84y	35-39y	0.923063671973475	566	7337	44683	534658	Jun-Aug	Mideast/Mideast
80-84y	40-44y	0.8845790908689362	466	7337	38389	534658	Jun-Aug	Mideast/Mideast
80-84y	45-49y	0.9074612308427779	466	7337	37421	534658	Jun-Aug	Mideast/Mideast
80-84y	50-54y	0.9089717044527219	473	7337	37920	534658	Jun-Aug	Mideast/Mideast
80-84y	55-59y	0.9869725548251286	492	7337	36326	534658	Jun-Aug	Mideast/Mideast
80-84y	60-64y	1.0173832621193937	455	7337	32590	534658	Jun-Aug	Mideast/Mideast
80-84y	65-69y	1.2153707729910441	383	7337	22964	534658	Jun-Aug	Mideast/Mideast
80-84y	70-74y	1.4113605373616698	318	7337	16419	534658	Jun-Aug	Mideast/Mideast
80-84y	75-79y	1.8914918229127209	270	7337	10402	534658	Jun-Aug	Mideast/Mideast
80-84y	80-84y	3.178257000088554	320	7337	7337	534658	Jun-Aug	Mideast/Mideast
80-84y	85+y	3.5520266077559666	388	7337	7960	534658	Jun-Aug	Mideast/Mideast
85+y	00-04y	0.9440850826432101	212	7960	15083	534658	Jun-Aug	Mideast/Mideast
85+y	05-09y	0.4963346104960724	131	7960	17728	534658	Jun-Aug	Mideast/Mideast
85+y	10-14y	0.7520439536909123	242	7960	21614	534658	Jun-Aug	Mideast/Mideast
85+y	15-19y	0.5007761991115253	211	7960	28301	534658	Jun-Aug	Mideast/Mideast
85+y	20-24y	0.6978774638314942	467	7960	44947	534658	Jun-Aug	Mideast/Mideast
85+y	25-29y	0.7502608597294992	627	7960	56133	534658	Jun-Aug	Mideast/Mideast
85+y	30-34y	0.7114362881466417	619	7960	58441	534658	Jun-Aug	Mideast/Mideast
85+y	35-39y	0.7621292658264804	507	7960	44683	534658	Jun-Aug	Mideast/Mideast
85+y	40-44y	0.8258443517438714	472	7960	38389	534658	Jun-Aug	Mideast/Mideast
85+y	45-49y	0.811308543599857	452	7960	37421	534658	Jun-Aug	Mideast/Mideast
85+y	50-54y	0.7705200282795835	435	7960	37920	534658	Jun-Aug	Mideast/Mideast
85+y	55-59y	0.9078767972716083	491	7960	36326	534658	Jun-Aug	Mideast/Mideast
85+y	60-64y	0.9789764679488266	475	7960	32590	534658	Jun-Aug	Mideast/Mideast
85+y	65-69y	1.4156660818900284	484	7960	22964	534658	Jun-Aug	Mideast/Mideast
85+y	70-74y	1.7713492473023502	433	7960	16419	534658	Jun-Aug	Mideast/Mideast
85+y	75-79y	2.117970947314925	328	7960	10402	534658	Jun-Aug	Mideast/Mideast
85+y	80-84y	3.5520266077559666	388	7960	7337	534658	Jun-Aug	Mideast/Mideast
85+y	85+y	8.320067501451984	986	7960	7960	534658	Jun-Aug	Mideast/Mideast
00-04y	00-04y	1.8194561106437388	396	10213	10213	479240	Sep-Nov	Mideast/Mideast
00-04y	05-09y	1.6136887817144714	620	10213	18029	479240	Sep-Nov	Mideast/Mideast
00-04y	10-14y	1.3200994675173323	617	10213	21932	479240	Sep-Nov	Mideast/Mideast
00-04y	15-19y	1.166769209741097	538	10213	21637	479240	Sep-Nov	Mideast/Mideast
00-04y	20-24y	0.9122011229121566	703	10213	36163	479240	Sep-Nov	Mideast/Mideast
00-04y	25-29y	0.8428068015851206	816	10213	45432	479240	Sep-Nov	Mideast/Mideast
00-04y	30-34y	1.0372764937159111	1037	10213	46912	479240	Sep-Nov	Mideast/Mideast
00-04y	35-39y	1.0649914579435145	952	10213	41946	479240	Sep-Nov	Mideast/Mideast
00-04y	40-44y	0.944111796735327	702	10213	34891	479240	Sep-Nov	Mideast/Mideast
00-04y	45-49y	0.8885338429746261	609	10213	32162	479240	Sep-Nov	Mideast/Mideast
00-04y	50-54y	0.9090588957195855	703	10213	36288	479240	Sep-Nov	Mideast/Mideast
00-04y	55-59y	0.9370607476666228	708	10213	35454	479240	Sep-Nov	Mideast/Mideast
00-04y	60-64y	0.8760739085316575	546	10213	29245	479240	Sep-Nov	Mideast/Mideast
00-04y	65-69y	0.8884400353431431	442	10213	23345	479240	Sep-Nov	Mideast/Mideast
00-04y	70-74y	0.8409896266244039	310	10213	17297	479240	Sep-Nov	Mideast/Mideast
00-04y	75-79y	0.9630979574484811	227	10213	11060	479240	Sep-Nov	Mideast/Mideast
00-04y	80-84y	0.831604532603321	136	10213	7674	479240	Sep-Nov	Mideast/Mideast
00-04y	85+y	0.7411716321023292	151	10213	9560	479240	Sep-Nov	Mideast/Mideast
05-09y	00-04y	1.6136887817144714	620	18029	10213	479240	Sep-Nov	Mideast/Mideast
05-09y	05-09y	2.5152943159617784	1706	18029	18029	479240	Sep-Nov	Mideast/Mideast
05-09y	10-14y	1.7295262474918947	1427	18029	21932	479240	Sep-Nov	Mideast/Mideast
05-09y	15-19y	1.246953960185845	1015	18029	21637	479240	Sep-Nov	Mideast/Mideast
05-09y	20-24y	0.8497179726664753	1156	18029	36163	479240	Sep-Nov	Mideast/Mideast
05-09y	25-29y	0.8858199170144097	1514	18029	45432	479240	Sep-Nov	Mideast/Mideast
05-09y	30-34y	0.9321018607980912	1645	18029	46912	479240	Sep-Nov	Mideast/Mideast
05-09y	35-39y	1.009500746950291	1593	18029	41946	479240	Sep-Nov	Mideast/Mideast
05-09y	40-44y	1.0361124995057824	1360	18029	34891	479240	Sep-Nov	Mideast/Mideast
05-09y	45-49y	0.9455062379048405	1144	18029	32162	479240	Sep-Nov	Mideast/Mideast
05-09y	50-54y	0.8130951442453629	1110	18029	36288	479240	Sep-Nov	Mideast/Mideast
05-09y	55-59y	0.7812389726444471	1042	18029	35454	479240	Sep-Nov	Mideast/Mideast
05-09y	60-64y	0.7744072156083783	852	18029	29245	479240	Sep-Nov	Mideast/Mideast
05-09y	65-69y	0.7719998886637044	678	18029	23345	479240	Sep-Nov	Mideast/Mideast
05-09y	70-74y	0.7376525950833557	480	18029	17297	479240	Sep-Nov	Mideast/Mideast
05-09y	75-79y	0.7522646154673247	313	18029	11060	479240	Sep-Nov	Mideast/Mideast
05-09y	80-84y	0.6269576498050161	181	18029	7674	479240	Sep-Nov	Mideast/Mideast
05-09y	85+y	0.5366372831219622	193	18029	9560	479240	Sep-Nov	Mideast/Mideast
10-14y	00-04y	1.3200994675173323	617	21932	10213	479240	Sep-Nov	Mideast/Mideast
10-14y	05-09y	1.7295262474918947	1427	21932	18029	479240	Sep-Nov	Mideast/Mideast
10-14y	10-14y	2.1002316167901656	2108	21932	21932	479240	Sep-Nov	Mideast/Mideast
10-14y	15-19y	1.4300164429465738	1416	21932	21637	479240	Sep-Nov	Mideast/Mideast
10-14y	20-24y	0.8954855353818304	1482	21932	36163	479240	Sep-Nov	Mideast/Mideast
10-14y	25-29y	0.8142727951371376	1693	21932	45432	479240	Sep-Nov	Mideast/Mideast
10-14y	30-34y	0.9348420661397538	2007	21932	46912	479240	Sep-Nov	Mideast/Mideast
10-14y	35-39y	1.0022806314927248	1924	21932	41946	479240	Sep-Nov	Mideast/Mideast
10-14y	40-44y	1.0740525496163233	1715	21932	34891	479240	Sep-Nov	Mideast/Mideast
10-14y	45-49y	1.0102822989188998	1487	21932	32162	479240	Sep-Nov	Mideast/Mideast
10-14y	50-54y	0.8665080145610402	1439	21932	36288	479240	Sep-Nov	Mideast/Mideast
10-14y	55-59y	0.7808834122497492	1267	21932	35454	479240	Sep-Nov	Mideast/Mideast
10-14y	60-64y	0.8099393135037728	1084	21932	29245	479240	Sep-Nov	Mideast/Mideast
10-14y	65-69y	0.8124575339020779	868	21932	23345	479240	Sep-Nov	Mideast/Mideast
10-14y	70-74y	0.780714981679934	618	21932	17297	479240	Sep-Nov	Mideast/Mideast
10-14y	75-79y	0.6914929270119479	350	21932	11060	479240	Sep-Nov	Mideast/Mideast
10-14y	80-84y	0.6150448449399668	216	21932	7674	479240	Sep-Nov	Mideast/Mideast
10-14y	85+y	0.48913721624923595	214	21932	9560	479240	Sep-Nov	Mideast/Mideast
15-19y	00-04y	1.166769209741097	538	21637	10213	479240	Sep-Nov	Mideast/Mideast
15-19y	05-09y	1.246953960185845	1015	21637	18029	479240	Sep-Nov	Mideast/Mideast
15-19y	10-14y	1.4300164429465738	1416	21637	21932	479240	Sep-Nov	Mideast/Mideast
15-19y	15-19y	1.834412390527303	1792	21637	21637	479240	Sep-Nov	Mideast/Mideast
15-19y	20-24y	1.2231215791594792	1997	21637	36163	479240	Sep-Nov	Mideast/Mideast
15-19y	25-29y	0.8751018705583002	1795	21637	45432	479240	Sep-Nov	Mideast/Mideast
15-19y	30-34y	0.8814879589012454	1867	21637	46912	479240	Sep-Nov	Mideast/Mideast
15-19y	35-39y	0.8849922687513062	1676	21637	41946	479240	Sep-Nov	Mideast/Mideast
15-19y	40-44y	0.95856053691462	1510	21637	34891	479240	Sep-Nov	Mideast/Mideast
15-19y	45-49y	0.9910002439267651	1439	21637	32162	479240	Sep-Nov	Mideast/Mideast
15-19y	50-54y	0.9302034568964962	1524	21637	36288	479240	Sep-Nov	Mideast/Mideast
15-19y	55-59y	0.8771177150460456	1404	21637	35454	479240	Sep-Nov	Mideast/Mideast
15-19y	60-64y	0.906564147821071	1197	21637	29245	479240	Sep-Nov	Mideast/Mideast
15-19y	65-69y	0.891846250334317	940	21637	23345	479240	Sep-Nov	Mideast/Mideast
15-19y	70-74y	0.7952008408893431	621	21637	17297	479240	Sep-Nov	Mideast/Mideast
15-19y	75-79y	0.8170733634644493	408	21637	11060	479240	Sep-Nov	Mideast/Mideast
15-19y	80-84y	0.718676708828323	249	21637	7674	479240	Sep-Nov	Mideast/Mideast
15-19y	85+y	0.57689592714943	249	21637	9560	479240	Sep-Nov	Mideast/Mideast
20-24y	00-04y	0.9122011229121566	703	36163	10213	479240	Sep-Nov	Mideast/Mideast
20-24y	05-09y	0.8497179726664753	1156	36163	18029	479240	Sep-Nov	Mideast/Mideast
20-24y	10-14y	0.8954855353818304	1482	36163	21932	479240	Sep-Nov	Mideast/Mideast
20-24y	15-19y	1.2231215791594792	1997	36163	21637	479240	Sep-Nov	Mideast/Mideast
20-24y	20-24y	1.448974764929214	3954	36163	36163	479240	Sep-Nov	Mideast/Mideast
20-24y	25-29y	1.1481056189468517	3936	36163	45432	479240	Sep-Nov	Mideast/Mideast
20-24y	30-34y	1.0279848525250175	3639	36163	46912	479240	Sep-Nov	Mideast/Mideast
20-24y	35-39y	1.0043580939045123	3179	36163	41946	479240	Sep-Nov	Mideast/Mideast
20-24y	40-44y	0.9734727474025232	2563	36163	34891	479240	Sep-Nov	Mideast/Mideast
20-24y	45-49y	0.9316357022475826	2261	36163	32162	479240	Sep-Nov	Mideast/Mideast
20-24y	50-54y	0.9816458614278842	2688	36163	36288	479240	Sep-Nov	Mideast/Mideast
20-24y	55-59y	0.9419414511057965	2520	36163	35454	479240	Sep-Nov	Mideast/Mideast
20-24y	60-64y	0.8632408086622212	1905	36163	29245	479240	Sep-Nov	Mideast/Mideast
20-24y	65-69y	0.8509349533954644	1499	36163	23345	479240	Sep-Nov	Mideast/Mideast
20-24y	70-74y	0.8274496546314805	1080	36163	17297	479240	Sep-Nov	Mideast/Mideast
20-24y	75-79y	0.7848285307947904	655	36163	11060	479240	Sep-Nov	Mideast/Mideast
20-24y	80-84y	0.7632891423306908	442	36163	7674	479240	Sep-Nov	Mideast/Mideast
20-24y	85+y	0.6986525589563849	504	36163	9560	479240	Sep-Nov	Mideast/Mideast
25-29y	00-04y	0.8428068015851206	816	45432	10213	479240	Sep-Nov	Mideast/Mideast
25-29y	05-09y	0.8858199170144097	1514	45432	18029	479240	Sep-Nov	Mideast/Mideast
25-29y	10-14y	0.8142727951371376	1693	45432	21932	479240	Sep-Nov	Mideast/Mideast
25-29y	15-19y	0.8751018705583002	1795	45432	21637	479240	Sep-Nov	Mideast/Mideast
25-29y	20-24y	1.1481056189468517	3936	45432	36163	479240	Sep-Nov	Mideast/Mideast
25-29y	25-29y	1.2867550156171703	5542	45432	45432	479240	Sep-Nov	Mideast/Mideast
25-29y	30-34y	1.152169505192925	5124	45432	46912	479240	Sep-Nov	Mideast/Mideast
25-29y	35-39y	1.044138227801537	4152	45432	41946	479240	Sep-Nov	Mideast/Mideast
25-29y	40-44y	1.017634680079242	3366	45432	34891	479240	Sep-Nov	Mideast/Mideast
25-29y	45-49y	0.9596712367194958	2926	45432	32162	479240	Sep-Nov	Mideast/Mideast
25-29y	50-54y	0.9938647145593562	3419	45432	36288	479240	Sep-Nov	Mideast/Mideast
25-29y	55-59y	0.966069235834289	3247	45432	35454	479240	Sep-Nov	Mideast/Mideast
25-29y	60-64y	0.909310956753955	2521	45432	29245	479240	Sep-Nov	Mideast/Mideast
25-29y	65-69y	0.8829210790801113	1954	45432	23345	479240	Sep-Nov	Mideast/Mideast
25-29y	70-74y	0.8440273293516236	1384	45432	17297	479240	Sep-Nov	Mideast/Mideast
25-29y	75-79y	0.8488404843739203	890	45432	11060	479240	Sep-Nov	Mideast/Mideast
25-29y	80-84y	0.7477704696024928	544	45432	7674	479240	Sep-Nov	Mideast/Mideast
25-29y	85+y	0.6719711158743105	609	45432	9560	479240	Sep-Nov	Mideast/Mideast
30-34y	00-04y	1.0372764937159111	1037	46912	10213	479240	Sep-Nov	Mideast/Mideast
30-34y	05-09y	0.9321018607980912	1645	46912	18029	479240	Sep-Nov	Mideast/Mideast
30-34y	10-14y	0.9348420661397538	2007	46912	21932	479240	Sep-Nov	Mideast/Mideast
30-34y	15-19y	0.8814879589012454	1867	46912	21637	479240	Sep-Nov	Mideast/Mideast
30-34y	20-24y	1.0279848525250175	3639	46912	36163	479240	Sep-Nov	Mideast/Mideast
30-34y	25-29y	1.152169505192925	5124	46912	45432	479240	Sep-Nov	Mideast/Mideast
30-34y	30-34y	1.162857288966721	5340	46912	46912	479240	Sep-Nov	Mideast/Mideast
30-34y	35-39y	1.0694044714615212	4391	46912	41946	479240	Sep-Nov	Mideast/Mideast
30-34y	40-44y	1.0142232864370087	3464	46912	34891	479240	Sep-Nov	Mideast/Mideast
30-34y	45-49y	0.9249482482494191	2912	46912	32162	479240	Sep-Nov	Mideast/Mideast
30-34y	50-54y	1.0010778000501446	3556	46912	36288	479240	Sep-Nov	Mideast/Mideast
30-34y	55-59y	0.9865920845274522	3424	46912	35454	479240	Sep-Nov	Mideast/Mideast
30-34y	60-64y	0.9431510436771995	2700	46912	29245	479240	Sep-Nov	Mideast/Mideast
30-34y	65-69y	0.9242067729899424	2112	46912	23345	479240	Sep-Nov	Mideast/Mideast
30-34y	70-74y	0.9077624072548915	1537	46912	17297	479240	Sep-Nov	Mideast/Mideast
30-34y	75-79y	0.8414578413447424	911	46912	11060	479240	Sep-Nov	Mideast/Mideast
30-34y	80-84y	0.7760967634774993	583	46912	7674	479240	Sep-Nov	Mideast/Mideast
30-34y	85+y	0.7084753564227083	663	46912	9560	479240	Sep-Nov	Mideast/Mideast
35-39y	00-04y	1.0649914579435145	952	41946	10213	479240	Sep-Nov	Mideast/Mideast
35-39y	05-09y	1.009500746950291	1593	41946	18029	479240	Sep-Nov	Mideast/Mideast
35-39y	10-14y	1.0022806314927248	1924	41946	21932	479240	Sep-Nov	Mideast/Mideast
35-39y	15-19y	0.8849922687513062	1676	41946	21637	479240	Sep-Nov	Mideast/Mideast
35-39y	20-24y	1.0043580939045123	3179	41946	36163	479240	Sep-Nov	Mideast/Mideast
35-39y	25-29y	1.044138227801537	4152	41946	45432	479240	Sep-Nov	Mideast/Mideast
35-39y	30-34y	1.0694044714615212	4391	41946	46912	479240	Sep-Nov	Mideast/Mideast
35-39y	35-39y	1.1009516935980852	4042	41946	41946	479240	Sep-Nov	Mideast/Mideast
35-39y	40-44y	1.0622578177658464	3244	41946	34891	479240	Sep-Nov	Mideast/Mideast
35-39y	45-49y	1.0014160220679644	2819	41946	32162	479240	Sep-Nov	Mideast/Mideast
35-39y	50-54y	0.9930272433762785	3154	41946	36288	479240	Sep-Nov	Mideast/Mideast
35-39y	55-59y	0.9654706501027166	2996	41946	35454	479240	Sep-Nov	Mideast/Mideast
35-39y	60-64y	0.9895689763936776	2533	41946	29245	479240	Sep-Nov	Mideast/Mideast
35-39y	65-69y	0.9690224068749081	1980	41946	23345	479240	Sep-Nov	Mideast/Mideast
35-39y	70-74y	0.9102086109489859	1378	41946	17297	479240	Sep-Nov	Mideast/Mideast
35-39y	75-79y	0.8574039372416219	830	41946	11060	479240	Sep-Nov	Mideast/Mideast
35-39y	80-84y	0.7697173162844205	517	41946	7674	479240	Sep-Nov	Mideast/Mideast
35-39y	85+y	0.7003291964145174	586	41946	9560	479240	Sep-Nov	Mideast/Mideast
40-44y	00-04y	0.944111796735327	702	34891	10213	479240	Sep-Nov	Mideast/Mideast
40-44y	05-09y	1.0361124995057824	1360	34891	18029	479240	Sep-Nov	Mideast/Mideast
40-44y	10-14y	1.0740525496163233	1715	34891	21932	479240	Sep-Nov	Mideast/Mideast
40-44y	15-19y	0.95856053691462	1510	34891	21637	479240	Sep-Nov	Mideast/Mideast
40-44y	20-24y	0.9734727474025232	2563	34891	36163	479240	Sep-Nov	Mideast/Mideast
40-44y	25-29y	1.017634680079242	3366	34891	45432	479240	Sep-Nov	Mideast/Mideast
40-44y	30-34y	1.0142232864370087	3464	34891	46912	479240	Sep-Nov	Mideast/Mideast
40-44y	35-39y	1.0622578177658464	3244	34891	41946	479240	Sep-Nov	Mideast/Mideast
40-44y	40-44y	1.1660341780624874	2962	34891	34891	479240	Sep-Nov	Mideast/Mideast
40-44y	45-49y	1.045034347562614	2447	34891	32162	479240	Sep-Nov	Mideast/Mideast
40-44y	50-54y	0.9829887778312575	2597	34891	36288	479240	Sep-Nov	Mideast/Mideast
40-44y	55-59y	0.9677581484386425	2498	34891	35454	479240	Sep-Nov	Mideast/Mideast
40-44y	60-64y	0.9416779351412837	2005	34891	29245	479240	Sep-Nov	Mideast/Mideast
40-44y	65-69y	0.973153323517166	1654	34891	23345	479240	Sep-Nov	Mideast/Mideast
40-44y	70-74y	0.898113993134363	1131	34891	17297	479240	Sep-Nov	Mideast/Mideast
40-44y	75-79y	0.8879541857118135	715	34891	11060	479240	Sep-Nov	Mideast/Mideast
40-44y	80-84y	0.8466014159125907	473	34891	7674	479240	Sep-Nov	Mideast/Mideast
40-44y	85+y	0.6968246268204782	485	34891	9560	479240	Sep-Nov	Mideast/Mideast
45-49y	00-04y	0.8885338429746261	609	32162	10213	479240	Sep-Nov	Mideast/Mideast
45-49y	05-09y	0.9455062379048405	1144	32162	18029	479240	Sep-Nov	Mideast/Mideast
45-49y	10-14y	1.0102822989188998	1487	32162	21932	479240	Sep-Nov	Mideast/Mideast
45-49y	15-19y	0.9910002439267651	1439	32162	21637	479240	Sep-Nov	Mideast/Mideast
45-49y	20-24y	0.9316357022475826	2261	32162	36163	479240	Sep-Nov	Mideast/Mideast
45-49y	25-29y	0.9596712367194958	2926	32162	45432	479240	Sep-Nov	Mideast/Mideast
45-49y	30-34y	0.9249482482494191	2912	32162	46912	479240	Sep-Nov	Mideast/Mideast
45-49y	35-39y	1.0014160220679644	2819	32162	41946	479240	Sep-Nov	Mideast/Mideast
45-49y	40-44y	1.045034347562614	2447	32162	34891	479240	Sep-Nov	Mideast/Mideast
45-49y	45-49y	1.214785647047742	2622	32162	32162	479240	Sep-Nov	Mideast/Mideast
45-49y	50-54y	1.1021215412025671	2684	32162	36288	479240	Sep-Nov	Mideast/Mideast
45-49y	55-59y	1.0128889061783377	2410	32162	35454	479240	Sep-Nov	Mideast/Mideast
45-49y	60-64y	1.0332997809037976	2028	32162	29245	479240	Sep-Nov	Mideast/Mideast
45-49y	65-69y	0.9701965415526178	1520	32162	23345	479240	Sep-Nov	Mideast/Mideast
45-49y	70-74y	1.0320388479498177	1198	32162	17297	479240	Sep-Nov	Mideast/Mideast
45-49y	75-79y	0.9242277454338587	686	32162	11060	479240	Sep-Nov	Mideast/Mideast
45-49y	80-84y	0.8970779760599832	462	32162	7674	479240	Sep-Nov	Mideast/Mideast
45-49y	85+y	0.7918006130835032	508	32162	9560	479240	Sep-Nov	Mideast/Mideast
50-54y	00-04y	0.9090588957195855	703	36288	10213	479240	Sep-Nov	Mideast/Mideast
50-54y	05-09y	0.8130951442453629	1110	36288	18029	479240	Sep-Nov	Mideast/Mideast
50-54y	10-14y	0.8665080145610402	1439	36288	21932	479240	Sep-Nov	Mideast/Mideast
50-54y	15-19y	0.9302034568964962	1524	36288	21637	479240	Sep-Nov	Mideast/Mideast
50-54y	20-24y	0.9816458614278842	2688	36288	36163	479240	Sep-Nov	Mideast/Mideast
50-54y	25-29y	0.9938647145593562	3419	36288	45432	479240	Sep-Nov	Mideast/Mideast
50-54y	30-34y	1.0010778000501446	3556	36288	46912	479240	Sep-Nov	Mideast/Mideast
50-54y	35-39y	0.9930272433762785	3154	36288	41946	479240	Sep-Nov	Mideast/Mideast
50-54y	40-44y	0.9829887778312575	2597	36288	34891	479240	Sep-Nov	Mideast/Mideast
50-54y	45-49y	1.1021215412025671	2684	36288	32162	479240	Sep-Nov	Mideast/Mideast
50-54y	50-54y	1.1413084903189241	3136	36288	36288	479240	Sep-Nov	Mideast/Mideast
50-54y	55-59y	1.1111636864095156	2983	36288	35454	479240	Sep-Nov	Mideast/Mideast
50-54y	60-64y	1.0752211454844027	2381	36288	29245	479240	Sep-Nov	Mideast/Mideast
50-54y	65-69y	0.995089144061756	1759	36288	23345	479240	Sep-Nov	Mideast/Mideast
50-54y	70-74y	0.9925733128248376	1300	36288	17297	479240	Sep-Nov	Mideast/Mideast
50-54y	75-79y	0.9898956853310945	829	36288	11060	479240	Sep-Nov	Mideast/Mideast
50-54y	80-84y	0.8484283127905261	493	36288	7674	479240	Sep-Nov	Mideast/Mideast
50-54y	85+y	0.7363077049111524	533	36288	9560	479240	Sep-Nov	Mideast/Mideast
55-59y	00-04y	0.9370607476666228	708	35454	10213	479240	Sep-Nov	Mideast/Mideast
55-59y	05-09y	0.7812389726444471	1042	35454	18029	479240	Sep-Nov	Mideast/Mideast
55-59y	10-14y	0.7808834122497492	1267	35454	21932	479240	Sep-Nov	Mideast/Mideast
55-59y	15-19y	0.8771177150460456	1404	35454	21637	479240	Sep-Nov	Mideast/Mideast
55-59y	20-24y	0.9419414511057965	2520	35454	36163	479240	Sep-Nov	Mideast/Mideast
55-59y	25-29y	0.966069235834289	3247	35454	45432	479240	Sep-Nov	Mideast/Mideast
55-59y	30-34y	0.9865920845274522	3424	35454	46912	479240	Sep-Nov	Mideast/Mideast
55-59y	35-39y	0.9654706501027166	2996	35454	41946	479240	Sep-Nov	Mideast/Mideast
55-59y	40-44y	0.9677581484386425	2498	35454	34891	479240	Sep-Nov	Mideast/Mideast
55-59y	45-49y	1.0128889061783377	2410	35454	32162	479240	Sep-Nov	Mideast/Mideast
55-59y	50-54y	1.1111636864095156	2983	35454	36288	479240	Sep-Nov	Mideast/Mideast
55-59y	55-59y	1.2627370030553304	3312	35454	35454	479240	Sep-Nov	Mideast/Mideast
55-59y	60-64y	1.1314818901435935	2448	35454	29245	479240	Sep-Nov	Mideast/Mideast
55-59y	65-69y	1.0607655592458587	1832	35454	23345	479240	Sep-Nov	Mideast/Mideast
55-59y	70-74y	1.0651551958671561	1363	35454	17297	479240	Sep-Nov	Mideast/Mideast
55-59y	75-79y	1.0852896440906898	888	35454	11060	479240	Sep-Nov	Mideast/Mideast
55-59y	80-84y	0.9494121628588129	539	35454	7674	479240	Sep-Nov	Mideast/Mideast
55-59y	85+y	0.8101856569169834	573	35454	9560	479240	Sep-Nov	Mideast/Mideast
60-64y	00-04y	0.8760739085316575	546	29245	10213	479240	Sep-Nov	Mideast/Mideast
60-64y	05-09y	0.7744072156083783	852	29245	18029	479240	Sep-Nov	Mideast/Mideast
60-64y	10-14y	0.8099393135037728	1084	29245	21932	479240	Sep-Nov	Mideast/Mideast
60-64y	15-19y	0.906564147821071	1197	29245	21637	479240	Sep-Nov	Mideast/Mideast
60-64y	20-24y	0.8632408086622212	1905	29245	36163	479240	Sep-Nov	Mideast/Mideast
60-64y	25-29y	0.909310956753955	2521	29245	45432	479240	Sep-Nov	Mideast/Mideast
60-64y	30-34y	0.9431510436771995	2700	29245	46912	479240	Sep-Nov	Mideast/Mideast
60-64y	35-39y	0.9895689763936776	2533	29245	41946	479240	Sep-Nov	Mideast/Mideast
60-64y	40-44y	0.9416779351412837	2005	29245	34891	479240	Sep-Nov	Mideast/Mideast
60-64y	45-49y	1.0332997809037976	2028	29245	32162	479240	Sep-Nov	Mideast/Mideast
60-64y	50-54y	1.0752211454844027	2381	29245	36288	479240	Sep-Nov	Mideast/Mideast
60-64y	55-59y	1.1314818901435935	2448	29245	35454	479240	Sep-Nov	Mideast/Mideast
60-64y	60-64y	1.2820525552734061	2288	29245	29245	479240	Sep-Nov	Mideast/Mideast
60-64y	65-69y	1.1968285466235449	1705	29245	23345	479240	Sep-Nov	Mideast/Mideast
60-64y	70-74y	1.1037140588291885	1165	29245	17297	479240	Sep-Nov	Mideast/Mideast
60-64y	75-79y	1.0741979386593958	725	29245	11060	479240	Sep-Nov	Mideast/Mideast
60-64y	80-84y	1.1189506364521813	524	29245	7674	479240	Sep-Nov	Mideast/Mideast
60-64y	85+y	1.0936144039212796	638	29245	9560	479240	Sep-Nov	Mideast/Mideast
65-69y	00-04y	0.8884400353431431	442	23345	10213	479240	Sep-Nov	Mideast/Mideast
65-69y	05-09y	0.7719998886637044	678	23345	18029	479240	Sep-Nov	Mideast/Mideast
65-69y	10-14y	0.8124575339020779	868	23345	21932	479240	Sep-Nov	Mideast/Mideast
65-69y	15-19y	0.891846250334317	940	23345	21637	479240	Sep-Nov	Mideast/Mideast
