x	y	RR	N_pairs	N_x	N_y	N_total	nRR_fixed	season_date	season	geo_cat
10-19y	80-89y	1.0419657673347718	237	7328	3321	106994	1.0696978911180304	2022-04-15	Mar-May	FL/Mideast
10-19y	90+y	1.0290026512788522	37	7328	525	106994	1.0563897591792963	2022-04-15	Mar-May	FL/Mideast
20-29y	00-09y	0.9040548924231605	707	17125	4886	106994	0.9281164911527131	2022-04-15	Mar-May	FL/Mideast
20-29y	10-19y	1.0111790791444872	1186	17125	7328	106994	1.0380918091678593	2022-04-15	Mar-May	FL/Mideast
20-29y	20-29y	0.9887068796419628	2710	17125	17125	106994	1.0150215076567821	2022-04-15	Mar-May	FL/Mideast
20-29y	30-39y	0.9887688802229708	2980	17125	18830	106994	1.015085158395445	2022-04-15	Mar-May	FL/Mideast
20-29y	40-49y	0.9918818370447219	2502	17125	15760	106994	1.0182809671751194	2022-04-15	Mar-May	FL/Mideast
20-29y	50-59y	1.00151675695675	2492	17125	15546	106994	1.0281723223751567	2022-04-15	Mar-May	FL/Mideast
20-29y	60-69y	1.040077293649802	2402	17125	14429	106994	1.0677591553345975	2022-04-15	Mar-May	FL/Mideast
20-29y	70-79y	1.0286877358997115	1522	17125	9244	106994	1.0560664622654168	2022-04-15	Mar-May	FL/Mideast
20-29y	80-89y	1.0159064919765175	540	17125	3321	106994	1.0429450430219829	2022-04-15	Mar-May	FL/Mideast
20-29y	90+y	0.9996520820298922	84	17125	525	106994	1.0262580187584625	2022-04-15	Mar-May	FL/Mideast
30-39y	00-09y	0.9408148591932166	809	18830	4886	106994	0.9658548316666047	2022-04-15	Mar-May	FL/Mideast
30-39y	10-19y	0.9777745592604016	1261	18830	7328	106994	1.0037982214186025	2022-04-15	Mar-May	FL/Mideast
30-39y	20-29y	0.9887688802229708	2980	18830	17125	106994	1.015085158395445	2022-04-15	Mar-May	FL/Mideast
30-39y	30-39y	0.9740748074633732	3228	18830	18830	106994	1	2022-04-15	Mar-May	FL/Mideast
30-39y	40-49y	1.0152793259756678	2816	18830	15760	106994	1.0423011848746986	2022-04-15	Mar-May	FL/Mideast
30-39y	50-59y	0.9883189655437457	2704	18830	15546	106994	1.014623269148564	2022-04-15	Mar-May	FL/Mideast
30-39y	60-69y	1.051045327631514	2669	18830	14429	106994	1.0790191056974183	2022-04-15	Mar-May	FL/Mideast
30-39y	70-79y	1.041268128622651	1694	18830	9244	106994	1.0689816846144073	2022-04-15	Mar-May	FL/Mideast
30-39y	80-89y	1.004334396267784	587	18830	3321	106994	1.0310649537104968	2022-04-15	Mar-May	FL/Mideast
30-39y	90+y	0.8874904787193688	82	18830	525	106994	0.9111112123210721	2022-04-15	Mar-May	FL/Mideast
40-49y	00-09y	1.040714418176038	749	15760	4886	106994	1.0684132370553794	2022-04-15	Mar-May	FL/Mideast
40-49y	10-19y	0.9764687856743067	1054	15760	7328	106994	1.0024576944117545	2022-04-15	Mar-May	FL/Mideast
40-49y	20-29y	0.9918818370447219	2502	15760	17125	106994	1.0182809671751194	2022-04-15	Mar-May	FL/Mideast
40-49y	30-39y	1.0152793259756678	2816	15760	18830	106994	1.0423011848746986	2022-04-15	Mar-May	FL/Mideast
40-49y	40-49y	1.0045592235370662	2332	15760	15760	106994	1.0312957648017596	2022-04-15	Mar-May	FL/Mideast
40-49y	50-59y	0.9860716819773772	2258	15760	15546	106994	1.0123161736881847	2022-04-15	Mar-May	FL/Mideast
40-49y	60-69y	1.0200612670900713	2168	15760	14429	106994	1.047210398292153	2022-04-15	Mar-May	FL/Mideast
40-49y	70-79y	0.9811823679840621	1336	15760	9244	106994	1.0072967296415334	2022-04-15	Mar-May	FL/Mideast
40-49y	80-89y	0.9444442342759581	462	15760	3321	106994	0.969580803280831	2022-04-15	Mar-May	FL/Mideast
40-49y	90+y	1.0733022721779066	83	15760	525	106994	1.10186842319938	2022-04-15	Mar-May	FL/Mideast
50-59y	00-09y	0.9944707292300736	706	15546	4886	106994	1.020938763235048	2022-04-15	Mar-May	FL/Mideast
50-59y	10-19y	1.0209038646119672	1087	15546	7328	106994	1.0480754217127775	2022-04-15	Mar-May	FL/Mideast
50-59y	20-29y	1.00151675695675	2492	15546	17125	106994	1.0281723223751567	2022-04-15	Mar-May	FL/Mideast
50-59y	30-39y	0.9883189655437457	2704	15546	18830	106994	1.014623269148564	2022-04-15	Mar-May	FL/Mideast
50-59y	40-49y	0.9860716819773772	2258	15546	15760	106994	1.0123161736881847	2022-04-15	Mar-May	FL/Mideast
50-59y	50-59y	1.0155832106867302	2294	15546	15546	106994	1.0426131575371	2022-04-15	Mar-May	FL/Mideast
50-59y	60-69y	0.9883124818217368	2072	15546	14429	106994	1.014616612861019	2022-04-15	Mar-May	FL/Mideast
50-59y	70-79y	1.0177692876455535	1367	15546	9244	106994	1.0448574173640388	2022-04-15	Mar-May	FL/Mideast
50-59y	80-89y	0.9864585612850139	476	15546	3321	106994	1.0127133498646677	2022-04-15	Mar-May	FL/Mideast
50-59y	90+y	1.1798424338215925	90	15546	525	106994	1.2112441721946048	2022-04-15	Mar-May	FL/Mideast
60-69y	00-09y	1.0942208814643566	721	14429	4886	106994	1.1233437853852934	2022-04-15	Mar-May	FL/Mideast
60-69y	10-19y	1.0149360227507618	1003	14429	7328	106994	1.0419487445669569	2022-04-15	Mar-May	FL/Mideast
60-69y	20-29y	1.040077293649802	2402	14429	17125	106994	1.0677591553345975	2022-04-15	Mar-May	FL/Mideast
60-69y	30-39y	1.051045327631514	2669	14429	18830	106994	1.0790191056974183	2022-04-15	Mar-May	FL/Mideast
60-69y	40-49y	1.0200612670900713	2168	14429	15760	106994	1.047210398292153	2022-04-15	Mar-May	FL/Mideast
60-69y	50-59y	0.9883124818217368	2072	14429	15546	106994	1.014616612861019	2022-04-15	Mar-May	FL/Mideast
60-69y	60-69y	0.8972866347636265	1746	14429	14429	106994	0.9211680949847026	2022-04-15	Mar-May	FL/Mideast
60-69y	70-79y	0.9064455075523268	1130	14429	9244	106994	0.9305707329736178	2022-04-15	Mar-May	FL/Mideast
60-69y	80-89y	1.0159345277853793	455	14429	3321	106994	1.0429738250094105	2022-04-15	Mar-May	FL/Mideast
60-69y	90+y	0.889824790682785	63	14429	525	106994	0.9135076524563991	2022-04-15	Mar-May	FL/Mideast
70-79y	00-09y	1.018625372468925	430	9244	4886	106994	1.0457362870533196	2022-04-15	Mar-May	FL/Mideast
70-79y	10-19y	1.0092874919220587	639	9244	7328	106994	1.0361498769795559	2022-04-15	Mar-May	FL/Mideast
70-79y	20-29y	1.0286877358997115	1522	9244	17125	106994	1.0560664622654168	2022-04-15	Mar-May	FL/Mideast
70-79y	30-39y	1.041268128622651	1694	9244	18830	106994	1.0689816846144073	2022-04-15	Mar-May	FL/Mideast
70-79y	40-49y	0.9811823679840621	1336	9244	15760	106994	1.0072967296415334	2022-04-15	Mar-May	FL/Mideast
70-79y	50-59y	1.0177692876455535	1367	9244	15546	106994	1.0448574173640388	2022-04-15	Mar-May	FL/Mideast
70-79y	60-69y	0.9064455075523268	1130	9244	14429	106994	0.9305707329736178	2022-04-15	Mar-May	FL/Mideast
70-79y	70-79y	1.041748494725712	832	9244	9244	106994	1.0694748357557575	2022-04-15	Mar-May	FL/Mideast
70-79y	80-89y	0.892217203219198	256	9244	3321	106994	0.9159637395228978	2022-04-15	Mar-May	FL/Mideast
70-79y	90+y	0.8377682306154829	38	9244	525	106994	0.8600655968068288	2022-04-15	Mar-May	FL/Mideast
80-89y	00-09y	1.008854517753346	153	3321	4886	106994	1.0357053791182054	2022-04-15	Mar-May	FL/Mideast
80-89y	10-19y	1.0419657673347718	237	3321	7328	106994	1.0696978911180304	2022-04-15	Mar-May	FL/Mideast
80-89y	20-29y	1.0159064919765175	540	3321	17125	106994	1.0429450430219829	2022-04-15	Mar-May	FL/Mideast
80-89y	30-39y	1.004334396267784	587	3321	18830	106994	1.0310649537104968	2022-04-15	Mar-May	FL/Mideast
80-89y	40-49y	0.9444442342759581	462	3321	15760	106994	0.969580803280831	2022-04-15	Mar-May	FL/Mideast
80-89y	50-59y	0.9864585612850139	476	3321	15546	106994	1.0127133498646677	2022-04-15	Mar-May	FL/Mideast
80-89y	60-69y	1.0159345277853793	455	3321	14429	106994	1.0429738250094105	2022-04-15	Mar-May	FL/Mideast
80-89y	70-79y	0.892217203219198	256	3321	9244	106994	0.9159637395228978	2022-04-15	Mar-May	FL/Mideast
80-89y	80-89y	1.3193517913298174	136	3321	3321	106994	1.3544665986851603	2022-04-15	Mar-May	FL/Mideast
80-89y	90+y	1.1659637802727234	19	3321	525	106994	1.1969961355525207	2022-04-15	Mar-May	FL/Mideast
90+y	00-09y	1.2096084049665712	29	525	4886	106994	1.241802370514602	2022-04-15	Mar-May	FL/Mideast
90+y	10-19y	1.0290026512788522	37	525	7328	106994	1.0563897591792963	2022-04-15	Mar-May	FL/Mideast
90+y	20-29y	0.9996520820298922	84	525	17125	106994	1.0262580187584625	2022-04-15	Mar-May	FL/Mideast
90+y	30-39y	0.8874904787193688	82	525	18830	106994	0.9111112123210721	2022-04-15	Mar-May	FL/Mideast
90+y	40-49y	1.0733022721779066	83	525	15760	106994	1.10186842319938	2022-04-15	Mar-May	FL/Mideast
90+y	50-59y	1.1798424338215925	90	525	15546	106994	1.2112441721946048	2022-04-15	Mar-May	FL/Mideast
90+y	60-69y	0.889824790682785	63	525	14429	106994	0.9135076524563991	2022-04-15	Mar-May	FL/Mideast
90+y	70-79y	0.8377682306154829	38	525	9244	106994	0.8600655968068288	2022-04-15	Mar-May	FL/Mideast
90+y	80-89y	1.1659637802727234	19	525	3321	106994	1.1969961355525207	2022-04-15	Mar-May	FL/Mideast
90+y	90+y	3.6281179138321994e-6	0	525	525	106994	NA	2022-04-15	Mar-May	FL/Mideast
00-09y	00-09y	2.380303971102391	46	623	623	20084	1.9768997253572107	2022-07-15	Jun-Aug	FL/FL
00-09y	10-19y	1.2556556934773833	46	623	1181	20084	1.0428522683298411	2022-07-15	Jun-Aug	FL/FL
00-09y	20-29y	0.8051449818518833	76	623	3043	20084	0.668692281666263	2022-07-15	Jun-Aug	FL/FL
00-09y	30-39y	1.115136360883128	88	623	2544	20084	0.9261475812875775	2022-07-15	Jun-Aug	FL/FL
00-09y	40-49y	1.0835181434946726	93	623	2767	20084	0.8998878909159425	2022-07-15	Jun-Aug	FL/FL
00-09y	50-59y	1.0110699231509468	104	623	3316	20084	0.839717900595841	2022-07-15	Jun-Aug	FL/FL
00-09y	60-69y	0.8130971150309766	71	623	2815	20084	0.6752967196240223	2022-07-15	Jun-Aug	FL/FL
00-09y	70-79y	0.809024949596258	59	623	2351	20084	0.6719146882417968	2022-07-15	Jun-Aug	FL/FL
00-09y	80-89y	0.8178117603171392	31	623	1222	20084	0.6792123459828923	2022-07-15	Jun-Aug	FL/FL
00-09y	90+y	1.306935346261189	9	623	222	20084	1.0854412539112788	2022-07-15	Jun-Aug	FL/FL
10-19y	00-09y	1.2556556934773833	46	1181	623	20084	1.0428522683298411	2022-07-15	Jun-Aug	FL/FL
10-19y	10-19y	1.7567518736184908	122	1181	1181	20084	1.4590247038359325	2022-07-15	Jun-Aug	FL/FL
10-19y	20-29y	0.961229156017489	172	1181	3043	20084	0.7983239441709844	2022-07-15	Jun-Aug	FL/FL
10-19y	30-39y	0.9625999845563136	144	1181	2544	20084	0.7994624502587842	2022-07-15	Jun-Aug	FL/FL
10-19y	40-49y	1.14929860118054	187	1181	2767	20084	0.9545201439020334	2022-07-15	Jun-Aug	FL/FL
10-19y	50-59y	0.8256800732139045	161	1181	3316	20084	0.685747169179207	2022-07-15	Jun-Aug	FL/FL
10-19y	60-69y	0.9484658664496927	157	1181	2815	20084	0.7877237250613445	2022-07-15	Jun-Aug	FL/FL
10-19y	70-79y	0.8390848148282876	116	1181	2351	20084	0.6968801296488252	2022-07-15	Jun-Aug	FL/FL
10-19y	80-89y	0.8210724634869337	59	1181	1222	20084	0.681920438427847	2022-07-15	Jun-Aug	FL/FL
10-19y	90+y	1.302259499126561	17	1181	222	20084	1.0815578503508598	2022-07-15	Jun-Aug	FL/FL
20-29y	00-09y	0.8051449818518833	76	3043	623	20084	0.668692281666263	2022-07-15	Jun-Aug	FL/FL
20-29y	10-19y	0.961229156017489	172	3043	1181	20084	0.7983239441709844	2022-07-15	Jun-Aug	FL/FL
20-29y	20-29y	1.184237993513717	546	3043	3043	20084	0.9835381499828352	2022-07-15	Jun-Aug	FL/FL
20-29y	30-39y	1.0455294086644882	403	3043	2544	20084	0.8683373325149167	2022-07-15	Jun-Aug	FL/FL
20-29y	40-49y	0.9588820924892824	402	3043	2767	20084	0.7963746514333183	2022-07-15	Jun-Aug	FL/FL
20-29y	50-59y	1.003146397415096	504	3043	3316	20084	0.8331372218080768	2022-07-15	Jun-Aug	FL/FL
20-29y	60-69y	1.0152144893004882	433	3043	2815	20084	0.8431600625139083	2022-07-15	Jun-Aug	FL/FL
20-29y	70-79y	0.8674694332321372	309	3043	2351	20084	0.720454238253514	2022-07-15	Jun-Aug	FL/FL
20-29y	80-89y	0.8695670296938642	161	3043	1222	20084	0.7221963425895319	2022-07-15	Jun-Aug	FL/FL
20-29y	90+y	1.1000124343864075	37	3043	222	20084	0.9135867964043584	2022-07-15	Jun-Aug	FL/FL
30-39y	00-09y	1.115136360883128	88	2544	623	20084	0.9261475812875775	2022-07-15	Jun-Aug	FL/FL
30-39y	10-19y	0.9625999845563136	144	2544	1181	20084	0.7994624502587842	2022-07-15	Jun-Aug	FL/FL
30-39y	20-29y	1.0455294086644882	403	2544	3043	20084	0.8683373325149167	2022-07-15	Jun-Aug	FL/FL
30-39y	30-39y	1.2040590327222025	388	2544	2544	20084	1	2022-07-15	Jun-Aug	FL/FL
30-39y	40-49y	0.9586570895072882	336	2544	2767	20084	0.7961877810425158	2022-07-15	Jun-Aug	FL/FL
30-39y	50-59y	1.0213531353604783	429	2544	3316	20084	0.8482583557812339	2022-07-15	Jun-Aug	FL/FL
30-39y	60-69y	0.9591375101935945	342	2544	2815	20084	0.7965867819828767	2022-07-15	Jun-Aug	FL/FL
30-39y	70-79y	0.9066597179308149	270	2544	2351	20084	0.7530027127332695	2022-07-15	Jun-Aug	FL/FL
30-39y	80-89y	0.7946340801243451	123	2544	1222	20084	0.6599627248572629	2022-07-15	Jun-Aug	FL/FL
30-39y	90+y	0.7467933735622415	21	2544	222	20084	0.6202298668644595	2022-07-15	Jun-Aug	FL/FL
40-49y	00-09y	1.0835181434946726	93	2767	623	20084	0.8998878909159425	2022-07-15	Jun-Aug	FL/FL
40-49y	10-19y	1.14929860118054	187	2767	1181	20084	0.9545201439020334	2022-07-15	Jun-Aug	FL/FL
40-49y	20-29y	0.9588820924892824	402	2767	3043	20084	0.7963746514333183	2022-07-15	Jun-Aug	FL/FL
40-49y	30-39y	0.9586570895072882	336	2767	2544	20084	0.7961877810425158	2022-07-15	Jun-Aug	FL/FL
40-49y	40-49y	1.080759751885019	412	2767	2767	20084	0.8975969803088294	2022-07-15	Jun-Aug	FL/FL
40-49y	50-59y	1.0287845550022385	470	2767	3316	20084	0.8544303286162857	2022-07-15	Jun-Aug	FL/FL
40-49y	60-69y	0.9050442894273476	351	2767	2815	20084	0.7516610604890144	2022-07-15	Jun-Aug	FL/FL
40-49y	70-79y	1.028093759208955	333	2767	2351	20084	0.8538566060873148	2022-07-15	Jun-Aug	FL/FL
40-49y	80-89y	0.8909662452673164	150	2767	1222	20084	0.7399689060535273	2022-07-15	Jun-Aug	FL/FL
40-49y	90+y	1.0789533660874464	33	2767	222	20084	0.8960967334368064	2022-07-15	Jun-Aug	FL/FL
50-59y	00-09y	1.0110699231509468	104	3316	623	20084	0.839717900595841	2022-07-15	Jun-Aug	FL/FL
50-59y	10-19y	0.8256800732139045	161	3316	1181	20084	0.685747169179207	2022-07-15	Jun-Aug	FL/FL
50-59y	20-29y	1.003146397415096	504	3316	3043	20084	0.8331372218080768	2022-07-15	Jun-Aug	FL/FL
50-59y	30-39y	1.0213531353604783	429	3316	2544	20084	0.8482583557812339	2022-07-15	Jun-Aug	FL/FL
50-59y	40-49y	1.0287845550022385	470	3316	2767	20084	0.8544303286162857	2022-07-15	Jun-Aug	FL/FL
50-59y	50-59y	1.139740007508283	624	3316	3316	20084	0.9465815018483741	2022-07-15	Jun-Aug	FL/FL
50-59y	60-69y	0.9703622245981055	451	3316	2815	20084	0.8059091773966078	2022-07-15	Jun-Aug	FL/FL
50-59y	70-79y	0.9119822481412062	354	3316	2351	20084	0.7574232021492724	2022-07-15	Jun-Aug	FL/FL
50-59y	80-89y	0.9714504786592408	196	3316	1222	20084	0.8068129985810849	2022-07-15	Jun-Aug	FL/FL
50-59y	90+y	0.6274967669720384	23	3316	222	20084	0.5211511644519284	2022-07-15	Jun-Aug	FL/FL
60-69y	00-09y	0.8130971150309766	71	2815	623	20084	0.6752967196240223	2022-07-15	Jun-Aug	FL/FL
60-69y	10-19y	0.9484658664496927	157	2815	1181	20084	0.7877237250613445	2022-07-15	Jun-Aug	FL/FL
60-69y	20-29y	1.0152144893004882	433	2815	3043	20084	0.8431600625139083	2022-07-15	Jun-Aug	FL/FL
60-69y	30-39y	0.9591375101935945	342	2815	2544	20084	0.7965867819828767	2022-07-15	Jun-Aug	FL/FL
60-69y	40-49y	0.9050442894273476	351	2815	2767	20084	0.7516610604890144	2022-07-15	Jun-Aug	FL/FL
60-69y	50-59y	0.9703622245981055	451	2815	3316	20084	0.8059091773966078	2022-07-15	Jun-Aug	FL/FL
60-69y	60-69y	1.1709421426070057	462	2815	2815	20084	0.9724956258661801	2022-07-15	Jun-Aug	FL/FL
60-69y	70-79y	1.0378757234931963	342	2815	2351	20084	0.8619807628092039	2022-07-15	Jun-Aug	FL/FL
60-69y	80-89y	0.99254374362269	170	2815	1222	20084	0.8243314627013701	2022-07-15	Jun-Aug	FL/FL
60-69y	90+y	1.1569695805930265	36	2815	222	20084	0.9608910768912106	2022-07-15	Jun-Aug	FL/FL
70-79y	00-09y	0.809024949596258	59	2351	623	20084	0.6719146882417968	2022-07-15	Jun-Aug	FL/FL
70-79y	10-19y	0.8390848148282876	116	2351	1181	20084	0.6968801296488252	2022-07-15	Jun-Aug	FL/FL
70-79y	20-29y	0.8674694332321372	309	2351	3043	20084	0.720454238253514	2022-07-15	Jun-Aug	FL/FL
70-79y	30-39y	0.9066597179308149	270	2351	2544	20084	0.7530027127332695	2022-07-15	Jun-Aug	FL/FL
70-79y	40-49y	1.028093759208955	333	2351	2767	20084	0.8538566060873148	2022-07-15	Jun-Aug	FL/FL
70-79y	50-59y	0.9119822481412062	354	2351	3316	20084	0.7574232021492724	2022-07-15	Jun-Aug	FL/FL
70-79y	60-69y	1.0378757234931963	342	2351	2815	20084	0.8619807628092039	2022-07-15	Jun-Aug	FL/FL
70-79y	70-79y	1.271783132185712	350	2351	2351	20084	1.0562464942523584	2022-07-15	Jun-Aug	FL/FL
70-79y	80-89y	1.2932968594344016	185	2351	1222	20084	1.0741141624181378	2022-07-15	Jun-Aug	FL/FL
70-79y	90+y	1.2698698272922007	33	2351	222	20084	1.0546574484983593	2022-07-15	Jun-Aug	FL/FL
80-89y	00-09y	0.8178117603171392	31	1222	623	20084	0.6792123459828923	2022-07-15	Jun-Aug	FL/FL
80-89y	10-19y	0.8210724634869337	59	1222	1181	20084	0.681920438427847	2022-07-15	Jun-Aug	FL/FL
80-89y	20-29y	0.8695670296938642	161	1222	3043	20084	0.7221963425895319	2022-07-15	Jun-Aug	FL/FL
80-89y	30-39y	0.7946340801243451	123	1222	2544	20084	0.6599627248572629	2022-07-15	Jun-Aug	FL/FL
80-89y	40-49y	0.8909662452673164	150	1222	2767	20084	0.7399689060535273	2022-07-15	Jun-Aug	FL/FL
80-89y	50-59y	0.9714504786592408	196	1222	3316	20084	0.8068129985810849	2022-07-15	Jun-Aug	FL/FL
80-89y	60-69y	0.99254374362269	170	1222	2815	20084	0.8243314627013701	2022-07-15	Jun-Aug	FL/FL
80-89y	70-79y	1.2932968594344016	185	1222	2351	20084	1.0741141624181378	2022-07-15	Jun-Aug	FL/FL
80-89y	80-89y	1.8022405650900968	134	1222	1222	20084	1.4968041566994374	2022-07-15	Jun-Aug	FL/FL
80-89y	90+y	0.9624342017959039	13	1222	222	20084	0.7993247636870262	2022-07-15	Jun-Aug	FL/FL
90+y	00-09y	1.306935346261189	9	222	623	20084	1.0854412539112788	2022-07-15	Jun-Aug	FL/FL
90+y	10-19y	1.302259499126561	17	222	1181	20084	1.0815578503508598	2022-07-15	Jun-Aug	FL/FL
90+y	20-29y	1.1000124343864075	37	222	3043	20084	0.9135867964043584	2022-07-15	Jun-Aug	FL/FL
90+y	30-39y	0.7467933735622415	21	222	2544	20084	0.6202298668644595	2022-07-15	Jun-Aug	FL/FL
90+y	40-49y	1.0789533660874464	33	222	2767	20084	0.8960967334368064	2022-07-15	Jun-Aug	FL/FL
90+y	50-59y	0.6274967669720384	23	222	3316	20084	0.5211511644519284	2022-07-15	Jun-Aug	FL/FL
90+y	60-69y	1.1569695805930265	36	222	2815	20084	0.9608910768912106	2022-07-15	Jun-Aug	FL/FL
90+y	70-79y	1.2698698272922007	33	222	2351	20084	1.0546574484983593	2022-07-15	Jun-Aug	FL/FL
90+y	80-89y	0.9624342017959039	13	222	1222	20084	0.7993247636870262	2022-07-15	Jun-Aug	FL/FL
90+y	90+y	2.029056083110137e-5	0	222	222	20084	NA	2022-07-15	Jun-Aug	FL/FL
00-09y	00-09y	1.8594881651961366	104	1458	1458	38008	1.3826081140692688	2022-04-15	Mar-May	FL/FL
00-09y	10-19y	1.2172450986167567	137	1458	2934	38008	0.9050732248038035	2022-04-15	Mar-May	FL/FL
00-09y	20-29y	0.9364027337427038	174	1458	4844	38008	0.69625504584631015	2022-04-15	Mar-May	FL/FL
00-09y	30-39y	1.0359110255185786	188	1458	4731	38008	0.770243670351476	2022-04-15	Mar-May	FL/FL
00-09y	40-49y	1.317378200119939	255	1458	5046	38008	0.9795264217729912	2022-04-15	Mar-May	FL/FL
00-09y	50-59y	0.8344102370533724	186	1458	5811	38008	0.620419309896908	2022-04-15	Mar-May	FL/FL
00-09y	60-69y	0.884598988672678	196	1458	5776	38008	0.6577367698961976	2022-04-15	Mar-May	FL/FL
00-09y	70-79y	0.7538396986134094	148	1458	5118	38008	0.5605117061341958	2022-04-15	Mar-May	FL/FL
00-09y	80-89y	0.704556751538919	54	1458	1998	38008	0.5238677501328681	2022-04-15	Mar-May	FL/FL
00-09y	90+y	1.4284180806885018	16	1458	292	38008	1.0620892703744955	2022-04-15	Mar-May	FL/FL
10-19y	00-09y	1.2172450986167567	137	2934	1458	38008	0.9050732248038035	2022-04-15	Mar-May	FL/FL
10-19y	10-19y	1.5276748545250685	346	2934	2934	38008	1.1358908806516441	2022-04-15	Mar-May	FL/FL
10-19y	20-29y	0.863800261407446	323	2934	4844	38008	0.6422720363111949	2022-04-15	Mar-May	FL/FL
10-19y	30-39y	0.8981230414428496	328	2934	4731	38008	0.6677924752484109	2022-04-15	Mar-May	FL/FL
10-19y	40-49y	1.0628403419285586	414	2934	5046	38008	0.790266756312257	2022-04-15	Mar-May	FL/FL
10-19y	50-59y	1.078970119547383	484	2934	5811	38008	0.8022599283212691	2022-04-15	Mar-May	FL/FL
10-19y	60-69y	0.8545013024300068	381	2934	5776	38008	0.6353578669310157	2022-04-15	Mar-May	FL/FL
10-19y	70-79y	0.9289251510301	367	2934	5118	38008	0.6906951467700073	2022-04-15	Mar-May	FL/FL
10-19y	80-89y	0.888259936828444	137	2934	1998	38008	0.6604588397216943	2022-04-15	Mar-May	FL/FL
10-19y	90+y	0.7541915286998907	17	2934	292	38008	0.5607733066872123	2022-04-15	Mar-May	FL/FL
20-29y	00-09y	0.9364027337427038	174	4844	1458	38008	0.69625504584631015	2022-04-15	Mar-May	FL/FL
20-29y	10-19y	0.863800261407446	323	4844	2934	38008	0.6422720363111949	2022-04-15	Mar-May	FL/FL
20-29y	20-29y	1.5517875724248067	958	4844	4844	38008	1.1538197064674969	2022-04-15	Mar-May	FL/FL
20-29y	30-39y	1.1908097861479383	718	4844	4731	38008	0.8854174516714751	2022-04-15	Mar-May	FL/FL
20-29y	40-49y	0.9438703563876253	607	4844	5046	38008	0.7018075391909434	2022-04-15	Mar-May	FL/FL
20-29y	50-59y	0.8547197426333866	633	4844	5811	38008	0.6355202864630594	2022-04-15	Mar-May	FL/FL
20-29y	60-69y	0.8707665664579763	641	4844	5776	38008	0.6474517788168048	2022-04-15	Mar-May	FL/FL
20-29y	70-79y	0.826341164375406	539	4844	5118	38008	0.6144196130091387	2022-04-15	Mar-May	FL/FL
20-29y	80-89y	0.9268030416874348	236	4844	1998	38008	0.6891172687006399	2022-04-15	Mar-May	FL/FL
20-29y	90+y	0.40306960736626585	15	4844	292	38008	0.29969930441613296	2022-04-15	Mar-May	FL/FL
30-39y	00-09y	1.0359110255185786	188	4731	1458	38008	0.770243670351476	2022-04-15	Mar-May	FL/FL
30-39y	10-19y	0.8981230414428496	328	4731	2934	38008	0.6677924752484109	2022-04-15	Mar-May	FL/FL
30-39y	20-29y	1.1908097861479383	718	4731	4844	38008	0.8854174516714751	2022-04-15	Mar-May	FL/FL
30-39y	30-39y	1.3449133896106849	792	4731	4731	38008	1	2022-04-15	Mar-May	FL/FL
30-39y	40-49y	1.0667180476919464	670	4731	5046	38008	0.7931499945886714	2022-04-15	Mar-May	FL/FL
